S,E,I,R,Beta
9950,0,50,0,8.040201005025125e-06
9946,4,45,5,8.937149496168197e-06
9942,8,38,12,2.117544918421582e-05
9934,15,38,13,2.119250209275958e-05
9926,20,38,16,1.5907186867026524e-05
9920,26,34,20,1.1859582542694497e-05
9916,27,32,25,9.454417103670834e-06
9913,25,34,28,1.483494638650376e-05
9908,28,30,34,1.0092854259184498e-05
9905,29,30,36,2.0191822311963656e-05
9899,33,29,39,1.393383518363053e-05
9895,33,30,42,1.684352366515075e-05
9890,33,31,46,1.6308424932320038e-05
9885,36,29,50,2.4418746620619888e-05
9878,39,29,54,3.49086440784467e-05
9868,45,32,55,2.2167612484799352e-05
9861,51,31,57,3.925532645710865e-05
9849,59,35,57,2.030663011473246e-05
9842,60,37,61,3.2953091274570646e-05
9830,65,41,64,2.4812048730863707e-05
9820,66,49,65,1.246934619061474e-05
9814,70,48,68,1.061408871679913e-05
9809,71,50,70,8.155775308390253e-06
9805,66,55,74,2.039775624681285e-05
9794,72,57,77,1.9704151127256573e-05
9783,75,62,80,1.9784154870364324e-05
9771,77,66,86,9.303970004000707e-06
9765,73,65,97,1.7330339910985072e-05
9754,79,65,102,1.57726218829356e-05
9744,79,69,108,2.2310273434711215e-05
9729,84,71,116,1.7372194933399347e-05
9717,89,72,122,2.2869427006506354e-05
9701,96,74,129,2.6467040176966987e-05
9682,105,78,135,2.5159031562667174e-05
9663,109,84,144,3.2031854447253394e-05
9637,129,86,148,3.378451752089211e-05
9609,148,86,157,2.420211671712808e-05
9589,152,94,165,2.1079117694698936e-05
9570,157,100,173,1.3584117032392894e-05
9557,149,114,180,2.5699909499604405e-05
9529,163,119,189,1.5873701773709797e-05
9511,166,126,197,1.8358024876792618e-05
9489,172,131,208,1.7698274981316254e-05
9467,178,137,218,2.6214765235211982e-05
9433,196,139,232,2.13546961646203e-05
9405,208,143,244,2.3049783815334055e-05
9374,221,149,256,2.0046881063286572e-05
9346,229,156,269,1.6461176315659518e-05
9322,231,163,284,1.776916667873215e-05
9295,232,173,300,1.6790679307353383e-05
9268,231,192,309,1.9106963026902604e-05
9234,236,203,327,2.027205092339192e-05
9196,255,211,338,1.958403509459089e-05
9158,266,219,357,1.7451119414519928e-05
9123,272,232,373,9.921872342355622e-06
9102,258,253,387,1.8672871270962468e-05
9059,282,243,416,1.680796715814071e-05
9022,286,257,435,1.3369825769605986e-05
8991,294,252,463,1.4564829379644195e-05
8958,298,260,484,1.6744809109176154e-05
