,last_value,last_value,rolling_mean_last_value,rolling_mean_last_value,expanding_mean_last_value,expanding_mean_last_value,biexponential_decay,biexponential_decay,median_beta,median_beta,regression_day,regression_day,median_beta_shifted_forecast,median_beta_shifted_forecast,regression_day_shifted_forecast,regression_day_shifted_forecast,regression_day_incremental_learning,regression_day_incremental_learning,regression_day_SEIR_previous_I,regression_day_SEIR_previous_I,lstm_day_E_previous_I,lstm_day_E_previous_I
rmse_I,341.25085810505874,138.98163704067906,383.32601537708615,86.02451255878337,351.7124566107582,64.85803309920557,147.22847029036575,134.56008770293826,57.7869920835724,27.499177518128164,114.39696573564336,27.45725232364728,99.89370616419075,70.6219524396916,142.59606882508413,109.54587164340066,121.07039011429086,18.070966590011594,56.83965402284044,44.44119955074266,42.06791322694427,46.424865486579954
rmse_Beta,9.350185214326684e-06,3.6305202343587453e-06,9.923067717593155e-06,2.3353529916619736e-06,9.159782800675053e-06,1.8013220588103795e-06,6.058643930651387e-06,4.099788399444746e-06,3.728720058249565e-06,4.1641591319467503e-07,4.1833897465840024e-06,4.397205479006991e-07,3.9109480249589775e-06,9.154434662240874e-07,4.264718005031091e-06,1.6894666030812908e-06,5.575932139388417e-06,6.314180057637222e-07,3.6519613643577905e-06,4.108366705232732e-07,4.195617198070404e-06,7.905646626671086e-07
time_predict,0.0335032939910888,0.009033387046030995,0.01100432872772215,0.0034001977449140686,0.0069828033447265,0.0019559463298087177,0.0089814662933349,0.0029618729154754974,0.011019110679626451,0.003199411319922925,0.011003017425537099,0.00312804775389048,0.011999964714050251,0.0030632276576593952,0.00999641418457025,0.0025080852050678813,0.0170001983642578,0.003896701585151818,0.2072561979293823,0.04001896346064665,28.845470070838928,10.342455713724027
50,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0
pt_diff,525.6686082347001,403.2084701479876,664.2182915201662,256.6476051939439,522.7450158685983,196.2029406220001,-51.33390632394037,440.5730682797882,47.74258475918833,93.11865050000556,113.68703336250269,82.86666952830083,-30.59012133907177,180.17680577042626,165.63238449664095,239.55554436774256,76.51222251156997,86.17904421125637,-77.21539217385842,101.86716072723037,-22.637263554406246,101.7918695970073
ph_fraq,0.47979014420405897,0.3267631397183813,0.38605571994348364,0.12677288649235546,0.4738339270778519,0.11966843266727993,1.1597104527610762,0.5015150052441096,0.9082281799062266,0.20755230788433493,0.816254729159682,0.1405819936078648,1.087366616719466,0.46469955887430275,0.7463774851379851,0.28818239610079655,0.8621673330331665,0.16403704348270054,1.2387414727897563,0.46480303288478475,1.054999911255299,0.3673760062034851
