,last_value,last_value,rolling_mean_last_value,rolling_mean_last_value,expanding_mean_last_value,expanding_mean_last_value,biexponential_decay,biexponential_decay,median_beta,median_beta,regression_day,regression_day,median_beta_shifted_forecast,median_beta_shifted_forecast,regression_day_shifted_forecast,regression_day_shifted_forecast,regression_day_incremental_learning,regression_day_incremental_learning,regression_day_SEIR_previous_I,regression_day_SEIR_previous_I,lstm_day_E_previous_I,lstm_day_E_previous_I
rmse_I,92.97446379475619,52.626587495572394,227.33009448490748,57.56866633052834,351.2863567395825,52.40432394097033,96.49516157419507,38.582341233892414,49.12286129349731,26.39906193758952,117.3066040638096,24.63784396701748,84.04660990157868,27.931346093492987,98.1779828506655,33.793555817718065,123.05544790448994,15.142622952532157,35.38378293281251,13.279663069191091,27.114589063856116,16.98957214083347
rmse_Beta,4.618164160574666e-06,9.125754756192884e-07,6.779452750922506e-06,1.1753969163372e-06,9.121409781866801e-06,1.4411268394235628e-06,6.215935967614962e-06,9.701992040198033e-07,3.74114013307496e-06,4.747037583599125e-07,4.305758089227009e-06,4.99081847353081e-07,4.05656398692107e-06,5.667964935948977e-07,4.0462512993668866e-06,6.252131239616728e-07,5.8305917845080025e-06,8.199267125227841e-07,3.505329283078456e-06,4.035459628252252e-07,3.959197031090164e-06,5.650106765672109e-07
time_predict,0.01200091838836665,0.001944640214692633,0.0049974918365477995,0.0011971349620135626,0.003000259399414,0.0006147338520519622,0.00464808940887445,0.002513538217927068,0.0049998760223388,0.0009947173066026528,0.005000352859497,0.0011563717490721064,0.00500142574310295,0.0009523399508069759,0.00500142574310295,0.001250462537577105,0.0065938234329223,0.0022043491060072073,0.08000671863555905,0.00800677982810307,17.1859313249588,1.5588175564766054
norm_var,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183,79.5,16.350471890269183
pt_diff,5.026400734577123,63.99046075402357,172.358181369418,138.61641968067136,410.6828286275095,175.43127613116113,-23.087767794157344,50.31529763341938,11.523760957804484,62.62330125014316,73.91521031309208,66.95966807211275,31.666922928259083,35.01590487976549,55.544036215262,47.566052378682826,62.17677338362819,61.47628350082502,-1.779532821669136,36.89838412405453,-5.459165821239111,44.83278434124741
ph_fraq,0.988734866100522,0.1242666991760747,0.7386254912947156,0.14231251607320056,0.5262189685535315,0.10604737903541249,1.0510307155518586,0.11642253909326544,0.9767377623292575,0.11271020224262068,0.8607368290804112,0.10441975001447026,0.9368835731343449,0.06388803674105543,0.8912833246027003,0.07871425063446508,0.8797216491493877,0.10078242998711216,1.0042763255073635,0.08022747005575283,1.0126658461878448,0.09275905712248819
