,40_mdn,40_std,50_mdn,50_std,60_mdn,60_std,norm_var_mdn,norm_var_std,roll_var_mdn,roll_var_std,roll_var_npeople_mdn,roll_var_npeople_std,roll_var_seq_mdn,roll_var_seq_std
rmse_I,55.039686758425944,49.05830353757597,42.06791322694427,46.424865486579954,34.81434788246996,45.79906567890451,27.114589063856116,16.98957214083347,45.590838134678904,61.864327053783036,47.989491611898245,51.15161033613885,42.444502867466475,57.27898826228879
rmse_Beta,4.260618391353466e-06,8.966517858198215e-07,4.195617198070404e-06,7.905646626671086e-07,4.061898061414939e-06,8.975577229337563e-07,3.959197031090164e-06,5.650106765672109e-07,4.185434075789341e-06,1.6718444521558402e-06,4.216700250324113e-06,9.256197213040257e-07,4.185434075789341e-06,1.464018463443864e-06
time_predict,40.652997612953186,3.359861040796273,28.845470070838928,10.342455713724027,20.525972723960876,1.4956059035336113,17.1859313249588,1.5588175564766054,40.78775632381439,4.441358969871791,38.130934715270996,2.714720715717822,39.384984612464905,4.2557195212863705
pt_diff,-18.09669791903235,138.02298082438153,-22.637263554406246,101.7918695970073,-55.593339609601486,78.1376490716465,-5.459165821239111,44.83278434124741,-38.017599213935824,144.37439979535606,-35.97547646218399,130.9255975823804,-38.017599213935824,120.07269580197475
ph_fraq,1.048792761909687,0.43247281246159297,1.054999911255299,0.3673760062034851,1.1286435768219434,0.3412089837731237,1.0126658461878448,0.09275905712248819,1.1078553066865555,0.7178889821616423,1.0875020118235676,0.4365974906452272,1.1078553066865555,0.6217159505004685
