,last_value,last_value,rolling_mean_last_value,rolling_mean_last_value,expanding_mean_last_value,expanding_mean_last_value,biexponential_decay,biexponential_decay,median_beta,median_beta,regression_day,regression_day,median_beta_shifted_forecast,median_beta_shifted_forecast,regression_day_shifted_forecast,regression_day_shifted_forecast,regression_day_incremental_learning,regression_day_incremental_learning,regression_day_SEIR_previous_I,regression_day_SEIR_previous_I,lstm_day_E_previous_I,lstm_day_E_previous_I
rmse_I,309.3379823892012,125.44937352558978,411.8019682392767,97.28923091723287,343.88859784922465,66.65737002186562,156.05185476019625,136.8694679484177,63.132295191818315,41.53767596953163,115.00564494596907,31.357074326094445,86.34916245706603,81.77984717079168,184.3235819875726,107.33958867270056,119.91465189574632,21.540384546829777,70.8644916972514,39.70484470985053,47.989491611898245,51.15161033613885
rmse_Beta,8.235234350751468e-06,3.3935383119518282e-06,1.0364678732531097e-05,2.83879852793036e-06,9.051364339178766e-06,1.8907597749610747e-06,6.294594429854524e-06,7.806929871405325e-06,3.7198801666434465e-06,4.991297443276405e-07,4.186300985784922e-06,4.659387290103482e-07,4.011823825699053e-06,1.387244278556393e-06,4.7367521611861115e-06,1.7286742966303568e-06,5.5854385485009145e-06,6.532609197318717e-07,3.7039159453114235e-06,4.0417586862535516e-07,4.216700250324113e-06,9.256197213040257e-07
time_predict,0.03098762035369865,0.007196729106384393,0.0068036317825317,0.0017755093540692938,0.0049895048141479,0.002151285565698664,0.00700008869171135,0.0022864511662847504,0.01086425781249995,0.0028095427104070075,0.0109994411468505,0.0023574637280966027,0.007997989654541,0.002633701276642392,0.0114980936050415,0.003152478035989963,0.0099997520446777,0.003412530500373399,0.12849974632263178,0.02399724229622161,38.130934715270996,2.714720715717822
roll_var_npeople,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246,48.0,8.426900004044246
pt_diff,460.1164760547001,419.5413326314287,704.5815676334196,313.731263294375,517.7181787582508,214.74625868394406,-56.614554377156196,483.89612381282467,55.662297510723704,128.89138394271959,107.56701502941496,100.60412700432249,-13.814807350026257,206.31970576255762,217.47801264140548,269.4712220567592,69.74412805871611,97.35371145390818,-96.72804473475992,109.42983225699226,-35.97547646218399,130.9255975823804
ph_fraq,0.5260281265707367,0.6475053706966463,0.39494621392913093,0.2415276715388482,0.49750159139225625,0.11541040472953022,1.149878498681311,0.6353846721992525,0.9023535714648641,0.2665121459944443,0.8258515203640588,0.16414757846089656,1.0312765044896095,0.5701085872175459,0.693984411225852,0.42851407436501243,0.8793583154418586,0.16674663648995022,1.2792501903285824,0.4389640887937563,1.0875020118235676,0.4365974906452272
