,40_mdn,40_std,50_mdn,50_std,60_mdn,60_std,norm_var_mdn,norm_var_std,roll_var_mdn,roll_var_std,roll_var_npeople_mdn,roll_var_npeople_std,roll_var_seq_mdn,roll_var_seq_std
rmse_I,65.93707032710597,36.862579923851676,57.7869920835724,27.499177518128164,50.8458484377408,21.42931117318276,49.12286129349731,26.39906193758952,76.43376262827829,119.72052570871507,63.132295191818315,41.53767596953163,62.686829282910566,99.63295676475462
rmse_Beta,3.825986720929637e-06,3.890765553851278e-07,3.728720058249565e-06,4.1641591319467503e-07,3.6538435272495208e-06,4.415047502013727e-07,3.74114013307496e-06,4.747037583599125e-07,3.831202298157839e-06,2.3095365580747866e-06,3.7198801666434465e-06,4.991297443276405e-07,3.7711960113118627e-06,1.9419799062216083e-06
time_predict,0.009987354278564401,0.0025710349215909384,0.011019110679626451,0.003199411319922925,0.00499951839447015,0.000985395682678792,0.0049998760223388,0.0009947173066026528,0.01199996471405025,0.0030700113733287343,0.01086425781249995,0.0028095427104070075,0.00799584388732905,0.006368189111634824
pt_diff,70.19147672855138,111.61588455208323,47.74258475918833,93.11865050000556,11.353404004489846,74.91734836065024,11.523760957804484,62.62330125014316,109.57075652233516,253.70246094539598,55.662297510723704,128.89138394271959,66.15841781529178,218.58382861109362
ph_fraq,0.8712865919096331,0.1998510291733218,0.9082281799062266,0.20755230788433493,0.9741953656261229,0.2029526864829792,0.9767377623292575,0.11271020224262068,0.8134559090623756,0.2397978321134939,0.9023535714648641,0.2665121459944443,0.8695119843000484,0.22804457851128704
