rmse_I,rmse_Beta,time_predict,30,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
152.1387904320116,7.060875458346384e-06,0.012853145599365234,30,421,509.31104753582775,130,87
128.7469269701015,7.106801435982359e-06,0.010999917984008789,30,429,491.1354994800926,94,87
213.32734452961697,7.550604934227923e-06,0.006999969482421875,30,504,963.3688382877939,99,79
133.72143867667896,6.343310153234443e-06,0.008001089096069336,30,526,807.389731055112,84,82
180.88979089787838,7.566463015422731e-06,0.007003068923950195,30,400,544.3791324214623,118,86
153.77615884306326,7.571902460559898e-06,0.0078122615814208984,30,417,511.9228708855516,119,86
160.38792461935557,7.620282216330646e-06,0.013998746871948242,30,392,683.5311186694432,106,84
199.36208658036284,7.718928879137171e-06,0.014020442962646484,30,352,727.2566696122879,110,83
232.7991086583143,7.80607743447904e-06,0.012979984283447266,30,334,861.4724084191614,110,81
179.08915742721584,6.890336093649169e-06,0.007999897003173828,30,401,647.4034778502773,116,84
121.12800495968527,6.771313900108798e-06,0.007999897003173828,30,479,649.1474638315287,94,84
173.13981005002765,7.517467031083582e-06,0.006999015808105469,30,554,959.4661397518704,85,79
134.46169937454872,6.443222281952974e-06,0.007999897003173828,30,491,652.4764272597112,98,84
184.49380545571236,6.57220136851623e-06,0.014885663986206055,30,523,956.4071681618988,96,79
216.6286395607649,7.704877401128548e-06,0.01500082015991211,30,435,842.9177010101967,110,81
108.26501264291475,7.279445790223599e-06,0.00798487663269043,30,425,463.9432155723149,102,87
240.48006898672548,7.639173267325718e-06,0.010000228881835938,30,403,951.1566777622712,83,79
174.83901859459405,7.007617475311604e-06,0.006980180740356445,30,460,814.7718030917337,97,82
184.97217267943762,6.9922843387789405e-06,0.00799870491027832,30,448,655.0142947487224,110,84
131.7176845229898,6.625171785158248e-06,0.014996051788330078,30,541,646.719987281268,87,84
150.28665085624053,7.196607232001669e-06,0.012999534606933594,30,439,632.501524932369,106,84
114.86194191330394,6.8787738404147e-06,0.013981819152832031,30,491,490.8588213786234,101,87
122.69169350778672,6.301819812928888e-06,0.007003307342529297,30,472,699.5684816566925,92,84
174.99347248900793,8.035604119222997e-06,0.0070002079010009766,30,400,604.3245426327366,126,85
163.96609092053302,6.848806587095576e-06,0.015000343322753906,30,415,708.1541356386716,92,83
184.37799457235207,7.107835547888332e-06,0.013000965118408203,30,473,908.8268773216427,80,80
194.0477504293599,7.257392504159035e-06,0.006999969482421875,30,389,706.4641154908118,106,83
145.07137546047505,6.84423554117231e-06,0.006998538970947266,30,439,575.0595485020183,111,85
170.86658444140005,7.385707940400029e-06,0.006999492645263672,30,413,747.1661740733535,96,83
173.63188318121863,7.27511365758711e-06,0.006997346878051758,30,401,730.4075086005685,100,83
252.87677133292195,7.774065242768994e-06,0.008999347686767578,30,443,974.6219034128906,95,79
201.92513787759813,7.389075921616569e-06,0.01624584197998047,30,468,911.3548764961034,81,80
189.2753112800265,7.43458588055285e-06,0.006997823715209961,30,439,847.4479727676853,93,81
167.16028333824815,7.489075347950699e-06,0.012013435363769531,30,481,705.6182600026827,101,83
193.85838621595704,7.191462862533685e-06,0.013999700546264648,30,507,981.6389526294525,79,79
217.98143920438594,7.239645843531476e-06,0.015997886657714844,30,490,816.8803745292159,113,81
117.23194393693451,6.510753354622385e-06,0.012004375457763672,30,482,617.4529888181577,93,85
196.5406395186185,7.461353741700595e-06,0.013705253601074219,30,461,617.4692857381983,124,85
195.79425584565664,6.913236875061013e-06,0.01200103759765625,30,465,875.4410240082559,84,80
172.0974828085274,6.900950915167169e-06,0.014008045196533203,30,467,770.754525530708,110,82
229.14161605596752,6.954416300605271e-06,0.015002250671386719,30,420,900.6915281521483,97,80
252.2473624929732,7.301766927280462e-06,0.013562917709350586,30,524,1141.4216382813054,79,75
243.05724029021746,7.1431596690875e-06,0.0069997310638427734,30,466,1050.2247347737102,73,77
165.50169696927225,7.064008604683609e-06,0.013997316360473633,30,462,772.3438293770863,111,82
222.5472511857416,7.781387606956582e-06,0.008020877838134766,30,415,869.4640797488803,102,80
138.9413447868412,6.64023690396803e-06,0.011984586715698242,30,459,596.8133249980554,101,85
185.80986331865637,6.906197326704874e-06,0.007998943328857422,30,457,862.4686647075996,83,81
286.33537545713324,7.76389529581743e-06,0.013001203536987305,30,415,959.3650397261804,112,79
188.2849062282605,7.050929443357699e-06,0.007997512817382812,30,341,741.5315149150372,89,83
260.66692776221487,8.259906973213397e-06,0.01900172233581543,30,490,1126.5007798899665,70,76
231.65765733438928,9.952339159743885e-06,0.013995647430419922,30,624,1168.0048949786888,76,75
196.9418580790184,7.737527729417407e-06,0.008010625839233398,30,490,849.1564051061431,103,81
231.02360496053166,7.085115720043613e-06,0.01500082015991211,30,494,1054.5360213243255,87,77
167.406408554941,7.4623707041446465e-06,0.008972883224487305,30,383,637.7113567727047,108,84
198.0447589283364,7.047886564567594e-06,0.008001327514648438,30,437,874.6644968565295,85,80
185.1070769064569,7.1408495872800815e-06,0.009002923965454102,30,516,952.4877783493885,86,79
