rmse_I,rmse_Beta,time_predict,30,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
60.1097466597733,3.972616501647501e-06,0.11974859237670898,30,421,468.9532679356545,130,114
41.74484076356573,4.025777580684266e-06,0.11768460273742676,30,429,448.7560186159558,94,116
110.18175141586188,4.377155987123491e-06,0.11768412590026855,30,504,694.7282611892031,99,92
112.5292112698572,4.42221285573247e-06,0.11591553688049316,30,526,618.2177414584866,84,99
51.48142967656941,3.6967096773321326e-06,0.11668825149536133,30,400,475.96317746034293,118,113
36.502723677593146,4.118458820735258e-06,0.11568927764892578,30,417,456.69886377441765,119,114
107.90074965387197,4.058622559989962e-06,0.11967968940734863,30,392,562.4125321283249,106,106
136.2835408779586,3.832500333774726e-06,0.11569094657897949,30,352,596.2374907441587,110,103
155.83262276403966,4.308388809327308e-06,0.11668968200683594,30,334,644.6128127047971,110,96
86.93750171830595,3.5161408510246446e-06,0.11668682098388672,30,401,538.8812674309272,116,107
79.06836908509734,4.042761487879542e-06,0.11668896675109863,30,479,543.1056670272372,94,107
108.59485789806793,5.512967708364522e-06,0.11668825149536133,30,554,707.4250183543559,85,92
72.15239734748009,3.5830583182339995e-06,0.11569023132324219,30,491,553.2416241794182,98,106
116.3038812507132,5.13823369419425e-06,0.11668729782104492,30,523,716.0743440158031,96,92
112.6106155679513,3.997810735806221e-06,0.11968016624450684,30,435,635.1158639469346,110,97
55.00628485503388,3.676919448324228e-06,0.11568951606750488,30,425,424.8206833888116,102,117
165.19059402084076,5.422297209316822e-06,0.11668848991394043,30,403,690.9526317195036,83,92
115.06181223499182,4.244164981741997e-06,0.11668705940246582,30,460,637.2035965518422,97,99
66.29097272001427,3.258500650438062e-06,0.11596179008483887,30,448,545.0029773024537,110,107
52.6947856013157,3.9114187127608385e-06,0.11668896675109863,30,541,532.279383858848,87,107
66.62857196942491,3.9697082020464405e-06,0.1166830062866211,30,439,520.39133746898,106,108
62.44638405631891,4.220141057573647e-06,0.11768388748168945,30,491,440.49261071569794,101,116
91.51776915420457,4.007488679475165e-06,0.1156919002532959,30,472,572.1681681709815,92,104
72.28843468020631,4.211480548292891e-06,0.11768651008605957,30,400,502.1996610403812,126,110
95.43430109757543,3.642912789062492e-06,0.11668729782104492,30,415,577.1410962185249,92,104
130.51215291138774,4.415011437617177e-06,0.11668801307678223,30,473,673.3673398536318,80,94
108.24598606512569,3.60741639971021e-06,0.11569046974182129,30,389,565.9290562148805,106,104
60.921374562614645,3.3600209855161563e-06,0.11668920516967773,30,439,490.2674549746609,111,111
113.50295526015186,3.54500615438552e-06,0.1156923770904541,30,413,578.04509867551,96,102
112.4346354102958,4.46986799644461e-06,0.11668801307678223,30,401,568.2123010639227,100,103
143.66505633702113,4.971237751517667e-06,0.11568951606750488,30,443,686.3751334548906,95,91
120.18595877237937,4.845384996134848e-06,0.11668825149536133,30,468,668.6459465385209,81,94
130.45582984960177,4.478308509742991e-06,0.11967921257019043,30,439,625.1853967359466,93,97
60.49897030931944,3.9861230725838264e-06,0.11584639549255371,30,481,560.2746109840261,101,104
131.18818864952698,5.035463938199937e-06,0.11669015884399414,30,507,715.6971147838373,79,90
90.59753323115449,3.9900670773656896e-06,0.11970782279968262,30,490,597.8540010626917,113,98
65.66613712660163,3.6398891361585706e-06,0.11768579483032227,30,482,505.604639272232,93,109
67.59947506423529,3.7008885110652774e-06,0.11668896675109863,30,461,518.8162588717181,124,109
131.9929201189838,4.415874584879972e-06,0.11668944358825684,30,465,636.6486795990868,84,96
87.89237887626707,4.546425894752583e-06,0.11569046974182129,30,467,598.0262675109936,110,101
135.919482465526,4.617517707835897e-06,0.11568927764892578,30,420,649.4253123477747,97,94
149.78910710613633,5.07004605052749e-06,0.11688756942749023,30,524,776.4277656491284,79,83
140.29189309505267,4.293095271450049e-06,0.11768555641174316,30,466,730.8300130046877,73,87
87.26883325491444,4.016981867982602e-06,0.11668848991394043,30,462,595.26731521386,111,101
119.89594525313044,4.3409134586848775e-06,0.11967992782592773,30,415,633.2495201409283,102,95
51.05723268063055,4.205332656054178e-06,0.11768364906311035,30,459,497.55192455444677,101,110
114.37485907581822,4.4286509678014306e-06,0.11768794059753418,30,457,641.607695089633,83,96
160.0188054831356,4.769277645760293e-06,0.1186819076538086,30,415,684.8707774810977,112,91
128.50752272660512,3.6459460252819765e-06,0.1159358024597168,30,341,573.972135641832,89,102
154.7795734769423,7.001980820844249e-06,0.115692138671875,30,490,762.899285322502,70,84
115.6988512916507,8.720027574608822e-06,0.1156911849975586,30,624,792.6961349623992,76,82
96.06203486259521,4.271778697176945e-06,0.11469268798828125,30,490,616.7141526102756,103,97
136.16593329041703,5.248457080033719e-06,0.11668682098388672,30,494,741.7585029054549,87,87
89.40218020767846,3.6402978785579667e-06,0.11569070816040039,30,383,503.61140065805506,108,108
111.22888271279511,3.688029814939356e-06,0.11569023132324219,30,437,633.1738393187034,85,95
125.35869073006465,4.417074156556782e-06,0.11568951606750488,30,516,683.177662620187,86,92
123.1982991284062,4.294159058813791e-06,0.11691164970397949,30,449,659.4388975191358,102,94
115.9000505920642,5.249639350062078e-06,0.11568808555603027,30,523,686.4152868209203,88,90
136.15563956586092,5.003331240150345e-06,0.11668539047241211,30,499,724.1208340030146,87,88
149.73459274557231,4.601293101985558e-06,0.11569046974182129,30,460,703.3622301603979,83,89
192.2355614699781,9.11848963309963e-06,0.11668968200683594,30,1294,823.718366331213,77,81
98.26955962957379,1.1764184237705756e-05,0.11668682098388672,30,1267,987.070364073008,72,71
154.26078187589883,1.3108881322897009e-05,0.11469507217407227,30,1322,920.0137536475708,75,74
172.14257292802952,3.3389830827581946e-05,0.1156916618347168,30,1239,853.9005980773882,69,80
192.39390475574234,1.9148691529443626e-05,0.12067914009094238,30,1369,888.6060204977862,76,77
125.87712743818346,1.4149465460528639e-05,0.11569094657897949,30,1274,969.6542013294646,76,71
