last value,rolling mean last value,expanding mean last value,biexponential decay,median beta,regression (day),"median beta;
shifted forecast","regression (day);
shifted forecast","regression (day);
incremental learning","regression (day, SEIR, previous I)","lstm (day, E, previous I)"
421.87616490385795,343.2992163209749,336.4775232980202,71.57564579234946,54.49059387259768,114.99823178688085,13.359458060704382,169.9911668002809,113.97251165672351,30.444178743236254,18.78976488733749
342.1127824295392,446.8994830585682,266.97344954073117,82.1377158094403,31.466148434782447,73.00974530486029,50.692381587087645,139.6427092547958,98.25930311228008,115.27368613902541,74.43360495912029
214.28884739829076,304.4777353011387,399.6458266425852,106.51569366753458,73.19760774709398,132.86360469175668,19.69938006139783,173.35727567066107,128.0705766940634,31.75537973839955,22.767206884582265
403.2920616829083,374.57658479800614,350.34673535104605,116.67404253508974,61.668920625127036,121.92475140319647,33.42457820852838,191.76048503302212,117.13806552311232,39.87915853602985,32.74397536867441
431.6595676432708,419.5718623836541,202.96564933263076,122.72179062228905,86.8620020301618,68.54472323779312,190.8201773293726,81.3570485685327,129.079448562903,190.91566355409086,214.38850727124893
351.32268649190434,384.46599750052525,399.1831182366462,129.63970018798454,58.71496376733778,117.74980131848238,155.42660886708342,298.4884732611485,114.74363965787147,18.021945568610438,29.695707333350278
230.5723574461294,418.46263739105933,304.7527724900933,150.97990397785273,22.4357272762981,84.97700639553722,49.47515181761251,125.11249410097889,97.85566400785008,82.3740343700517,41.76053256694582
593.2489403160366,381.4455327490235,333.14418331590196,477.1051723382422,69.30823352597093,97.56854607878559,145.0464840273911,301.41883892976097,143.06836643077585,155.78629929556396,155.9546975774964
534.119250638282,413.01122690821677,316.7667945948908,287.6497773459778,43.39737925217724,114.33636236171472,20.977842521311707,177.46469491046093,124.44928414579277,76.89326570577428,49.70230567902603
204.41246543626178,243.0202111278193,260.6426370959406,141.33677373263117,22.384834804998984,87.27878419941905,144.98157257149415,36.95008978946296,103.56866246500051,99.56857710208548,84.16661333110645
199.77016412108793,192.86581769105902,400.67656686004676,210.22061743865436,83.82998441466351,134.78530211973379,133.29137450548163,43.812725047436174,126.89887475237558,22.09187672550617,24.581409691466074
563.5923584853174,494.00374727335185,361.73117087454204,245.4149630014614,67.81811242171642,133.88908539478817,129.84497789613852,290.08631740002596,138.56653142252986,30.243980180834644,34.73150333810295
297.93808352203166,419.92828219766295,275.57275474430895,143.4770366028788,28.616246771475208,63.690634654533156,113.10664409256738,62.78266726049795,89.26015195158861,128.86119041204918,104.22071713760306
340.3433149321405,382.186033253647,333.9890751518404,152.93048467352747,40.542747253743116,103.39142221973995,103.98411599259516,40.45694138532926,104.36201561343958,68.11144852217276,29.095792847170152
310.7613624280835,480.70289442533675,332.7044726680733,76.73583426187841,56.85902039980703,123.58016785508966,35.88668329773443,166.34937068632317,131.6554873995224,61.79841743224982,35.40226247488938
108.56339526936114,221.41401399199137,420.36408668155025,170.09590887417372,96.42195139391227,144.9779943367448,95.80329633578634,37.054286613863916,137.60819533839918,30.59586927395613,50.003513971634376
114.44550308194403,401.541929192761,364.55695177072437,187.64645380292347,29.013859242248444,88.69933980653283,146.08437494754133,28.40176692217223,90.68057835211013,72.7693395413551,26.151847464447194
424.5035400749971,458.90588451448826,447.47437857408056,228.85657173329724,91.5557714507037,152.31493316524316,310.4669435212097,435.0512725272555,149.19897223300237,21.9496931839485,63.88759016805059
340.38893378057827,445.83154993417827,403.11219079166057,66.75406724082583,68.10409473276655,126.6643283796256,140.74708095257577,284.15467527942855,124.01258058365798,13.217584997515326,42.81587640043485
428.84158526635423,462.4483301541423,443.3518274190358,141.54329470111497,75.90647786838456,135.48504907623933,55.8613791425093,216.86729728108116,131.4923812205103,20.53315965181888,42.37529388694272
306.31939739539456,285.1596284981897,444.50340279072583,159.80348482510274,126.80105379868549,167.67752069686998,52.595300475546445,145.54942839537247,158.78736788077566,68.46857128870487,85.5353276150149
293.8064220504182,320.1544911719336,370.6062101085432,167.55467281037525,97.84618799878412,142.38614237797594,37.41424540711501,123.45681642819606,132.34509717272996,44.734367638958155,60.179808820627166
354.2120871278321,544.9627987553645,341.26487874857224,745.1696049590298,40.86898419837963,104.83174526288536,264.95585600488783,394.3705019012238,112.2607229381978,50.96491549452524,17.8693473550676
345.86810101140276,318.8107461295915,353.0781778704703,220.13698716686355,49.88389362030096,110.9040628385061,115.13322282664602,62.12234634854992,114.09773338415495,59.25417254351576,39.49742300572895
139.38276625222994,334.1070731532313,439.43858694009793,151.764989577093,123.31462928842326,168.11160544830213,86.54914453524452,71.28338792624618,158.74568733961885,61.942157162574304,82.12620096405844
315.7023232913456,470.1062201264991,360.6133696954603,70.27923851629501,38.86433387393519,101.22179987321074,106.66279644097895,262.185242201367,104.09391364042416,54.323595657612714,19.936043170936212
578.8346569023696,355.2029135262675,214.9954563662405,92.64584326032865,50.97540389659812,73.49253206941187,76.56656948129258,133.45455995210153,126.6265903963438,152.70674124084235,151.91219729938754
493.56470601912525,237.24690257132602,320.0957934209359,178.95959472430653,38.034070610328364,104.48402413851767,146.5515009354634,51.68642834494129,116.198363369698,83.58644451908364,66.69242772672641
170.2433581168107,374.07787273199017,370.70647110681114,127.6130905174259,59.05992854780186,113.46959418417292,79.13097741066565,79.71645396983224,111.26819702838458,54.222519930219754,24.507533840406627
561.2347112041589,431.65257537236,279.4750673354952,96.5262763507552,51.99637844590588,114.45756910957199,19.34215022751136,169.72162510739417,118.15071160013669,54.425135502165126,19.86222445270386
