rmse_I,rmse_Beta,time_predict,roll_var_npeople,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
327.7674885581043,2.3284100113818385e-05,0.016546010971069336,27,1289,2149.3545297812484,71,72
321.0067649568708,2.348272601399545e-05,0.004319429397583008,27,1264,2188.0485943958774,66,71
338.2311904281596,2.6403600448699426e-05,0.0,27,1325,2283.9749901631308,74,67
319.54128211527035,4.340485166957443e-05,0.0,27,1396,2272.340694845455,69,67
322.42364217290293,2.7232397602273764e-05,0.0,27,1329,2224.9015325543555,59,63
265.2860459832803,2.1075118068242795e-05,0.003989458084106445,27,1296,1990.0403435940989,70,76
319.8283657677476,2.631125949589563e-05,0.017240285873413086,27,1319,2238.763741681072,66,63
377.69144468973195,2.9420588617283763e-05,0.013584136962890625,27,1310,2449.4300235289593,69,63
278.442036531188,3.297176888833435e-05,0.0,27,1357,2140.2959401021844,62,64
357.66751244751595,2.6683042885787388e-05,0.0,27,1288,2314.2956976710398,66,65
333.31004078386616,2.773664449926223e-05,0.0,27,1350,2319.3340812956203,55,61
308.55788097427666,2.1827886516534298e-05,0.0,27,1236,2043.0003329396282,63,65
321.70528114515037,2.2158963641810625e-05,0.0,27,1229,2094.6921562766634,62,66
305.07573209350096,2.5585416816062696e-05,0.015622138977050781,27,1293,2100.875399134078,62,69
270.40020904120587,2.056445070441654e-05,0.01677250862121582,27,1274,1957.263689016329,66,75
374.86919743899426,2.585266603323874e-05,0.0,27,1268,2321.000368461683,67,65
273.62929964085333,2.1200924439822767e-05,0.0,27,1292,2029.8633311632575,69,69
362.1432904701579,2.8663827463460737e-05,0.0,27,1342,2418.311842319772,68,64
308.36860772707547,6.364325419234476e-05,0.002991914749145508,27,1852,2855.138570922888,64,58
255.88815211135483,4.1038128169753445e-05,0.0,27,1836,2643.3239994035316,52,54
301.1214777747337,4.816212076176882e-05,0.016222715377807617,27,1867,2795.0160032380318,68,63
304.39785264048305,4.43567118931507e-05,0.0012023448944091797,27,1821,2794.919259001686,62,62
270.06025309132843,4.726204113174624e-05,0.0,27,1956,2854.909172327287,56,54
229.45552278734723,3.4370435758424446e-05,0.0006129741668701172,27,1952,2619.467612354433,61,59
305.7551198820622,3.8596925030308836e-05,0.0,27,1839,2818.1620624044413,64,58
240.22052089548038,3.664132000362634e-05,0.0,27,1889,2663.4527499724213,60,59
253.6953842595194,8.021777345426934e-05,0.0,27,1836,2656.9367197472266,56,57
201.01878281103797,3.1448038223488056e-05,0.0,27,1932,2526.8565490336505,54,55
233.66578279372143,3.32642957981359e-05,0.019138813018798828,27,1858,2620.9465644484344,57,55
239.86189726291724,3.435567867405439e-05,0.0033998489379882812,27,1901,2671.5295894575306,61,58
234.88893142724783,3.227673991053931e-05,0.0,27,1849,2582.0746529976354,56,55
282.10669325857776,3.68767888461594e-05,0.0,27,1827,2720.3711960240794,61,56
257.79319842132134,3.629370325508171e-05,0.0,27,1827,2642.5388183800933,54,54
316.40442726128265,3.8896881487972284e-05,0.0,27,1830,2839.9136300578025,64,58
230.66958482195295,3.1402771477590675e-05,0.0,27,1806,2523.2029293938203,55,56
295.87994127963526,4.180813932879648e-05,0.012710809707641602,27,1803,2736.920219095271,62,57
299.3713443096142,4.162486380092091e-05,0.0003542900085449219,27,1884,2848.7913884215905,53,55
336.8253532680525,4.536605652788264e-05,0.0,27,1882,2967.5089975644073,64,56
279.9501422591901,5.047551903841369e-05,0.0,27,1842,2729.28090802155,59,56
255.7780592648213,3.6516617113733094e-05,0.0,27,1896,2735.6398625196266,56,55
245.2783392756084,3.411461210803024e-05,0.002991914749145508,27,1890,2655.6423025957165,56,55
289.2456982712561,4.363006478875872e-05,0.0,27,1918,2856.1119601872747,59,56
302.25399882752646,3.979112725008691e-05,0.01659083366394043,27,1854,2814.8480176244852,60,58
249.27488075098964,3.475041170999318e-05,0.0004451274871826172,27,1876,2656.3868893552203,57,55
277.1808384540993,3.872845096821394e-05,0.0,27,1901,2826.1425566209864,55,53
233.57137949818934,3.252102679461438e-05,0.0,27,1835,2574.7235679565774,55,54
278.3561506630068,3.500712419683469e-05,0.0,27,1783,2698.1108584643052,61,57
233.92046136749235,3.863985929281281e-05,0.0,27,1903,2636.76364766654,55,54
249.58814135009268,3.470550545803266e-05,0.0,27,1831,2625.78623718965,57,56
201.45257578878685,3.411387761266665e-05,0.016560077667236328,27,2023,2656.184318936994,53,53
198.2495031152099,3.8608053886843433e-05,0.0011560916900634766,27,1844,2486.4220095999863,59,58
296.91459740654756,3.971777466694585e-05,0.0019381046295166016,27,1898,2862.7870445650283,57,55
203.58933574822285,3.232721631603887e-05,0.0,27,1866,2484.8318511532993,58,57
254.750401547394,3.3386460944434025e-05,0.002991914749145508,27,1756,2562.1980316684167,62,58
