rmse_I,rmse_Beta,time_predict,roll_var_npeople,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
47.707737273773134,3.158552066830772e-06,14.09829831123352,48,421,366.2934694347555,130,102
39.70690345848456,3.492321420653868e-06,13.391188383102417,46,429,364.8846178300361,94,102
20.763816695075988,3.2107271784789105e-06,13.966650009155273,32,504,455.2022426408093,99,93
51.77344578680272,3.367984774063926e-06,13.839988946914673,34,526,431.55108922547663,84,95
75.97814767550834,2.7391023630825755e-06,12.217328548431396,64,400,322.12227990793235,118,105
57.53170162062389,3.007634716491562e-06,12.37889814376831,60,417,330.8808905099519,119,105
15.246453620419565,3.6347530134944365e-06,13.178755044937134,44,392,381.0641518924886,106,100
25.222143816175873,3.006629033490029e-06,13.28447437286377,43,352,352.9663041551226,110,102
53.92518100926427,3.2669251072295698e-06,14.46631383895874,29,334,448.5294435802889,110,94
51.966533639552345,2.6431627865269136e-06,13.048969030380249,63,401,330.2597879547725,116,103
16.924507156724125,3.333092897067145e-06,13.472898960113525,52,479,451.5140937419289,94,96
35.782050472945684,4.344877823981375e-06,14.2359299659729,29,554,565.3446312779026,85,89
19.84952766638198,2.8675773547190646e-06,12.44472050666809,59,491,429.48221336347416,98,97
30.364033817427043,3.0308252958589077e-06,13.26253366470337,47,523,553.9761164507538,96,89
32.451462327310004,3.1942174677061703e-06,14.36259126663208,31,435,397.2614537366002,110,97
30.790315129694356,3.1611708184695414e-06,14.174781322479248,48,425,360.6807395491907,102,103
64.56548407509334,3.943277509832191e-06,14.40348219871521,32,403,502.63653550814854,83,91
14.070647387613029,3.124759914573895e-06,12.397845029830933,62,460,439.77852874814585,97,96
61.49521541675558,2.502362735528717e-06,13.170777559280396,49,448,363.25612478817595,110,101
71.2868296872075,3.019019896683204e-06,13.244072675704956,48,541,400.35714605638486,87,99
26.861894063556576,3.057709153968938e-06,11.789859056472778,70,439,391.45515397051224,106,99
28.421382092896327,3.419641793746528e-06,12.332026958465576,62,491,425.1163818257472,101,99
28.688201300145668,2.818833793000393e-06,12.965328216552734,57,472,498.9809963434403,92,94
48.12468829850748,3.645178094925527e-06,12.746097326278687,62,400,331.0604277757253,126,104
28.30901095772154,2.7810796148620567e-06,12.332021236419678,66,415,404.11305547712226,92,97
44.29497709147039,3.430767592868767e-06,14.596965074539185,29,473,518.1090630844429,80,91
31.65494685762924,2.9475335899986158e-06,13.847966194152832,42,389,351.00410505296014,106,102
43.94462888816794,2.8472638640028685e-06,12.276634216308594,65,439,342.4080368602986,111,103
21.55371783139944,3.1096808334546546e-06,13.146852493286133,49,413,403.67634369105815,96,97
11.243773150735,3.674851511857133e-06,14.231940984725952,34,401,375.7089990888433,100,99
66.74798387084164,3.614651794743779e-06,14.343098878860474,28,443,533.2907083541123,95,89
40.35983280913281,3.5596298821905277e-06,14.371929168701172,29,468,523.1135904194555,81,90
24.95029674054812,3.241346165702161e-06,14.013532161712646,34,439,398.69798655689493,93,97
38.10562604272309,3.2054557668507594e-06,11.726692914962769,70,481,418.58713883998837,101,98
65.47795798937764,3.3749514667635166e-06,13.843002080917358,39,507,606.3897539248861,79,87
60.50713234601759,2.586770882346869e-06,13.449034690856934,42,490,362.725227139599,113,99
39.31507028741288,3.067095364467663e-06,13.59065580368042,41,482,381.7795013289044,93,99
73.15582967070534,2.995929785825669e-06,13.147839784622192,47,461,338.71090915487724,124,104
28.179027041274928,3.0326583450514934e-06,14.328768253326416,30,465,424.1504183257016,84,95
31.827537352857824,3.1459785644419773e-06,12.996243953704834,51,467,396.4291735681045,110,98
55.765139375443674,3.2461239000943836e-06,14.495268821716309,26,420,495.6826818046881,97,91
106.98496001095143,3.5322833541455944e-06,13.875913381576538,36,524,699.6290235912105,79,83
59.934931765481494,3.0877663317368685e-06,13.885865688323975,36,466,568.037261996702,73,87
16.52435944309854,3.15789588468817e-06,12.992255926132202,49,462,445.8349516492985,111,94
29.362940377549503,3.804547003339853e-06,13.855945825576782,36,415,435.83468694194994,102,94
40.82474674217356,3.388812016073475e-06,13.10399866104126,48,459,378.05075756566055,101,100
24.368259953874638,3.2401091869738793e-06,13.972633600234985,35,457,438.91718948051795,83,94
103.13145577541124,3.4406840664231306e-06,14.41445279121399,29,415,544.5573820014121,112,89
29.878905974313025,2.745319399862765e-06,12.505557775497437,58,341,377.25470846972337,89,98
208.76240481437668,6.3844353844577195e-06,14.898159980773926,19,490,949.0626135900279,70,79
137.07847226052056,7.53706841238723e-06,15.34895372390747,14,624,901.535185150768,76,80
79.16526681215637,3.926143806601149e-06,15.494561195373535,14,490,584.6367415658592,103,88
41.589855915316335,3.1636036785479813e-06,13.549763679504395,42,494,549.5229957749561,87,87
23.9617386609093,3.020323585547871e-06,12.687072038650513,56,383,348.70866936933584,108,102
34.07736982042074,2.8820627338747527e-06,14.832334995269775,22,437,482.1928186791654,85,91
52.35309844441206,3.3147896650062398e-06,12.904497623443604,51,516,552.3038657420122,86,88
46.09142174751983,3.846303892728671e-06,15.342967748641968,14,449,515.8233630177265,102,90
37.28315979780965,3.387967569225829e-06,14.315717220306396,31,523,541.431038543047,88,88
50.141807774060794,3.219540789689273e-06,14.104282140731812,34,499,552.0381775309496,87,88
51.80032947478114,3.2427026357330513e-06,13.503889322280884,42,460,508.9941135062527,83,89
28.48834647290497,7.2430768667994965e-06,14.9569993019104,20,1294,1271.5507570639702,77,75
77.47374576825487,1.108136125708463e-05,14.652822256088257,25,1267,1435.7028081234714,72,71
41.04733320996087,1.1402046561319247e-05,14.96510362625122,20,1322,1228.9420049078744,75,75
111.14000859094814,3.2844830942683285e-05,14.850286960601807,23,1239,1012.6346044630741,69,79
111.4712938149008,1.958752321289435e-05,14.750553846359253,23,1369,1143.729808638181,76,77
56.138361954338386,1.4101741239275562e-05,14.917110204696655,19,1274,1355.2897550453238,76,73
125.30720892473086,1.3722462928423265e-05,14.77997899055481,23,1291,967.1524129114432,72,80
60.8468501489145,1.4644956513009436e-05,14.813387155532837,22,1216,1101.6629331817273,79,78
126.16214537218534,9.14362467160277e-06,14.82490062713623,22,1300,1608.3973536120548,73,70
168.1140996896818,1.4128235017147239e-05,14.751550912857056,23,1319,958.2490321044343,74,81
214.60196994908344,1.1951840715224001e-05,14.762520790100098,22,1318,1931.614773772881,61,62
124.40341110074881,4.656125200093078e-06,14.624889850616455,24,1227,1546.652314093409,72,68
77.02158740110666,9.378436354485194e-06,15.090644359588623,19,1335,1527.221899958571,67,70
59.059147170796734,1.4092943638175556e-05,14.994898557662964,19,1205,1166.5486368818752,68,76
68.97130289364216,1.96941433860129e-05,15.017838716506958,19,1331,1227.1427732651466,74,75
79.6438941720257,9.561872952137189e-06,14.830339908599854,21,1224,1443.4014813543579,72,71
77.5265810585426,4.406227295901822e-06,14.435396432876587,27,1244,1455.5669586497947,71,69
65.32308834682948,8.112137152986193e-06,14.817649126052856,21,1257,1113.6071840562354,73,77
163.2266509146755,6.921181050744761e-06,14.942042589187622,20,1375,1762.3092793822477,68,68
214.38613215597476,1.0225673347218945e-05,15.173423290252686,15,1329,1967.3835166565073,60,63
74.75629795290271,8.118061538827747e-06,14.733598470687866,22,1284,1504.5136350091288,75,70
234.2574311895063,2.644002388210988e-05,15.264181852340698,15,1278,1975.86459154318,63,62
273.5919016204082,7.550847424107339e-06,15.237252712249756,15,1325,2126.9660475491182,66,59
115.9188502887961,8.751142387377227e-06,15.183396339416504,17,1296,1623.5701393104782,67,68
238.83493244134795,2.8607555026729843e-05,15.111588716506958,16,1368,2074.0830425387403,60,61
73.43114613434727,1.1885358315695224e-05,15.021017789840698,18,1349,1521.110702255338,75,70
344.34459756352123,7.668708789303742e-06,15.45766282081604,14,1239,2150.788190446565,68,59
265.39468047796885,1.8087917013843256e-05,15.180403470993042,14,1383,2153.052034851502,65,58
104.71230166002044,1.7093772906358507e-05,15.06870436668396,17,1338,1611.1953958378622,71,69
162.43275141557788,6.3234005572156475e-06,14.77847695350647,22,1339,1783.1804422557502,65,63
118.12369296289327,6.063825033189781e-06,14.878453969955444,20,1256,1579.0848198217684,67,69
157.53028419913196,7.830373375509096e-06,15.240243196487427,16,1372,1798.1441416752878,65,65
131.36716587463135,2.680167856807012e-05,15.36790156364441,15,1245,1577.9389019332975,68,69
262.08296579015143,1.2805293687886913e-05,15.331000566482544,15,1265,1992.2838703259727,68,62
92.4753306192789,4.329503320076953e-06,14.796429634094238,24,1355,1589.0852987576593,63,67
228.94772613500993,1.601283477008715e-05,15.242238283157349,15,1290,1963.729195635944,71,62
54.52305607928137,1.314935217457247e-05,14.757534265518188,20,1283,1321.1565290599788,70,73
80.58578594122828,7.475334068357682e-06,14.905139684677124,18,1223,1025.3163692272917,74,78
112.58130811049661,4.821356522716641e-06,14.927082300186157,21,1320,1591.478986754554,65,66
108.9335959266429,8.283400877644121e-06,15.193325757980347,15,1325,1637.469985526923,65,67
274.2787190749223,1.4541850452487439e-05,15.191374778747559,14,1240,2014.0680826929415,71,60
277.90459659288894,8.530701732135949e-06,15.195362329483032,14,1368,2142.9421312342583,67,58
190.91442480944008,1.0088776359945877e-05,15.088647603988647,15,1289,1768.8995214004942,71,65
135.32224458191104,1.0912936712059059e-05,15.204339504241943,15,1264,1654.0269126105845,66,67
210.3612613598277,9.993812303110029e-06,15.144500017166138,15,1325,1907.8005185112142,74,63
248.45294527308428,3.7973031931468656e-05,15.242067098617554,14,1396,2066.1436069473393,69,61
247.98643303615248,1.7706183936949174e-05,15.51151704788208,14,1329,2065.107489541435,59,57
117.51443799616828,6.0785220087163185e-06,15.119565486907959,16,1296,1625.9432358490965,70,68
248.04253080318563,1.428817507301123e-05,15.289113521575928,14,1319,2072.0957160064827,66,58
208.0751577426696,1.1277098605609264e-05,15.153470516204834,14,1310,1941.6242460500348,69,61
305.8527237220776,3.0190130602042172e-05,15.185389995574951,14,1357,2262.7343201275353,62,55
256.5444679085165,1.5381755399286533e-05,15.148489475250244,14,1288,2024.4870588006875,66,60
262.6611197871286,1.5356297376295612e-05,15.143502235412598,14,1350,2165.041285958048,55,57
299.27651058746795,1.0286140661501555e-05,15.127544641494751,14,1236,2073.402861382101,63,56
275.4192164990465,9.81806245827147e-06,15.128536701202393,14,1229,2013.7311165225105,62,59
225.97014451858203,1.500494579606079e-05,15.140510082244873,14,1293,1937.941671840981,62,62
50.61398376307367,1.1671688798365359e-05,15.229272842407227,14,1274,1337.7735144302003,66,72
197.98182769563243,8.850453480188422e-06,15.229273080825806,14,1268,1816.1725555523744,67,63
276.4400544207395,9.092813191509163e-06,15.239246845245361,14,1292,2046.6689102419973,69,60
139.52208816019146,1.237004192043661e-05,15.172425508499146,14,1342,1758.7378599835702,68,64
76.20800514946542,5.246470626693813e-05,15.042772054672241,16,1852,2000.0340212943106,64,63
274.7616429937229,2.8425197116435743e-05,15.138516426086426,14,1836,2683.5827768093154,52,48
24.24902938387354,3.9335926446232476e-05,14.734595537185669,20,1867,1879.8525336502619,68,66
47.19524830914266,2.6966748098701746e-05,14.988922595977783,19,1821,1861.0356172859683,62,66
138.65951374827156,3.204151253258619e-05,15.4008150100708,14,1956,2420.571202478857,56,55
61.63465491054294,1.2103552406989134e-05,15.247225046157837,14,1952,2102.9157147849673,61,60
67.47707738373379,5.136403249584043e-06,14.57502293586731,23,1839,2041.0409212352515,64,61
111.37040143491068,1.72597456422022e-05,15.075683832168579,16,1889,2256.5408226883196,60,59
198.0233441039255,7.639609095985425e-05,15.280144929885864,14,1836,2472.3629705945336,56,54
