rmse_I,rmse_Beta,time_predict,roll_var_npeople,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
195.20273950603152,5.649318355295027e-06,0.003988504409790039,48,421,771.8726232923989,130,105
92.72764501360089,5.830570506068562e-06,0.003988504409790039,46,429,577.5572846424684,94,102
248.93077669509682,9.011585429576296e-06,0.0029909610748291016,32,504,182.60860698374088,99,49
228.18960624015844,8.378117305660675e-06,0.0029904842376708984,34,526,174.020669544843,84,55
161.56321128695322,5.604584568342152e-06,0.002990245819091797,64,400,245.80727859904118,118,97
182.52156684519983,7.088781119406928e-06,0.002991199493408203,60,417,208.6408836762121,119,86
160.61067679256186,7.935602612492519e-06,0.00299072265625,44,392,225.10039613139017,106,74
186.18403649513837,8.112372063296354e-06,0.003989458084106445,43,352,147.7536859473096,110,64
206.04118788579837,9.739350354753709e-06,0.0029926300048828125,29,334,122.99180120084482,110,38
186.1571891929729,7.2071503928429924e-06,0.0029921531677246094,63,401,230.20064239070567,116,77
107.26172684847883,6.11458793307224e-06,0.003988504409790039,52,479,665.9468304685146,94,97
201.41707989301088,8.4551063729428e-06,0.003988981246948242,29,554,295.06420932533155,85,63
83.53215342378972,5.2959690032264256e-06,0.003989458084106445,59,491,610.9025836289987,98,102
105.48083873097526,6.597885802316179e-06,0.0029916763305664062,47,523,504.0259858384575,96,77
242.33576969766358,9.427790924512182e-06,0.0029921531677246094,31,435,127.36485739172751,110,43
65.20237622155776,5.839389346201965e-06,0.002992391586303711,48,425,372.56133224786896,102,101
184.4366076963396,8.758919843378014e-06,0.0029916763305664062,32,403,199.54805453384637,83,51
118.41898618389332,6.735822882173993e-06,0.003989219665527344,62,460,377.32889022734537,97,81
185.68664005162736,6.22444250488703e-06,0.002991914749145508,49,448,246.8921420492462,110,84
214.98379501286405,7.26458132085431e-06,0.004986763000488281,48,541,260.4509424399807,87,76
57.87873074797027,5.437455169350628e-06,0.002991199493408203,70,439,450.5724910538212,106,102
409.64572232004656,6.889480299016357e-06,0.00299072265625,62,491,1272.9317275727976,101,117
128.6406398240858,5.218924942146877e-06,0.0029921531677246094,57,472,732.3888881652315,92,99
156.60773707754367,7.057624610806651e-06,0.002991914749145508,62,400,222.8513251882016,126,90
109.89348459924166,6.647823473024053e-06,0.003989696502685547,66,415,402.42309007823155,92,89
97.13426116958932,6.843141953424043e-06,0.0029904842376708984,29,473,449.81391550353385,80,76
181.3639716209638,7.2761711155764434e-06,0.004986763000488281,42,389,168.96400636470605,106,72
116.6447760759489,6.047980694551381e-06,0.003989458084106445,65,439,315.8402655627839,111,94
114.11972921207843,7.031373459062479e-06,0.003989219665527344,49,413,328.09260575212545,96,81
194.52373682792265,8.383312018560761e-06,0.003989458084106445,34,401,137.03852603241936,100,56
215.18912503776718,8.906498690583085e-06,0.003989458084106445,28,443,188.87291397419403,95,47
