rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
117.26589232626911,1.311115105172252e-07,0.09291434288024902,69,4324,4390.913689374567,105,102
194.399941419816,1.3247030330328863e-07,0.09574437141418457,63,4219,4471.430844908635,99,101
475.915841046816,1.5460007039918049e-07,0.11269831657409668,31,4649,5549.015143569273,98,97
490.79273998503373,1.5656624869639857e-07,0.09773802757263184,58,4693,5429.39190274202,95,98
112.57406534214213,1.1247369547233218e-07,0.09873580932617188,61,4172,4057.1506196343958,110,103
656.8802214334607,1.5520775566115684e-07,0.10970544815063477,39,4296,5544.018006186778,92,97
1407.4609619472885,3.760455965416708e-07,0.13364291191101074,6,4675,7538.333843240484,99,88
268.95723421576184,1.2056079114245474e-07,0.10571813583374023,50,4179,4645.14479374488,93,101
430.2148321176339,1.4335274610281985e-07,0.11369562149047852,31,4475,5228.76030626041,95,98
1518.6368595471176,3.4101411792700266e-07,0.13164854049682617,6,4293,7391.200105130165,102,89
1094.2136548500139,2.2374098065561038e-07,0.10870981216430664,38,4310,6523.861502160062,89,91
347.8052113588316,1.4052488924705224e-07,0.11868166923522949,27,4385,5002.892209228082,102,99
564.7179629882897,1.463164990937435e-07,0.10671520233154297,41,4555,5551.262352132411,91,97
627.0948173331369,1.627687668731439e-07,0.10073018074035645,56,4594,5653.048270481286,85,95
558.7421512024134,1.618306262476185e-07,0.10671424865722656,44,4611,5583.725754944733,95,96
492.313100618307,1.4152027151104983e-07,0.09773921966552734,59,4611,5366.848131727238,90,98
571.9281178724026,1.5004680175903367e-07,0.10372257232666016,49,4380,5284.017313326432,88,97
556.1011367535317,1.7658438767003217e-07,0.09774017333984375,60,4712,5537.896427751734,84,94
692.405934807672,1.5575469556282924e-07,0.1077117919921875,40,4402,5743.1770156389575,96,95
366.51212201549134,1.4471066364682647e-07,0.10870862007141113,38,4609,5092.6751149586025,94,99
870.1880363840395,1.8663506203216022e-07,0.10970592498779297,38,4205,5954.7413354495075,93,94
419.545130010799,1.5882736643343542e-07,0.09973263740539551,55,4501,5278.602296151339,89,96
2250.640104717419,4.077435259514124e-07,0.12466692924499512,6,4437,9468.296537377133,89,79
219.07101657976244,1.268117891074839e-07,0.08975934982299805,75,4329,4645.957084322825,92,98
86.19210622292997,1.2307382533461423e-07,0.08676767349243164,81,4278,4335.009733435771,96,100
544.2023376587359,1.5533542400954342e-07,0.09574389457702637,63,4261,5071.585837144048,93,95
2412.119804751374,4.4250494474469875e-07,0.1266615390777588,6,4367,9656.896745353044,95,79
664.8896440876498,1.6186770530871034e-07,0.10571742057800293,44,4389,5731.452557075673,100,95
969.0372587047674,2.0196402353982995e-07,0.11170148849487305,32,4603,6475.537239299334,82,92
411.6424264966573,1.402474030496974e-07,0.10172748565673828,54,4370,5097.896133192569,93,97
869.1854681039686,1.9643195704311419e-07,0.10571765899658203,45,4643,6276.204715483178,92,92
692.6628986538902,1.7802306990379886e-07,0.10571718215942383,45,4330,5630.523944746082,96,95
1238.6325977270837,2.459043228789832e-07,0.1107022762298584,38,4490,6996.869691438449,78,89
1220.4393039699,2.5404311662885313e-07,0.11070370674133301,41,4592,7058.273041118233,83,88
709.3159545841922,1.9659806268685027e-07,0.10272502899169922,50,4848,5939.615499345351,85,93
662.9895785512912,1.7148725234836252e-07,0.10172843933105469,52,4211,5463.044729963986,87,95
855.0899143748045,1.9704923670556795e-07,0.11170077323913574,38,4590,6255.949158205789,88,92
776.9390167111954,1.6698998688060165e-07,0.10970568656921387,35,4464,5892.980400834062,85,94
1385.3013530541778,2.670230183113495e-07,0.11269903182983398,30,4534,7447.743927786252,86,87
637.2291959140371,1.822053976785995e-07,0.10272359848022461,49,4541,5682.165740617878,96,94
1292.9774482897224,2.350693125106226e-07,0.11569070816040039,23,4520,7247.349163404351,88,88
755.7080160775291,1.840227826377661e-07,0.10484957695007324,49,4578,5917.523228978561,90,93
1192.5553074347154,2.3912211966876665e-07,0.11569070816040039,26,4620,7205.410183127305,82,88
425.8210297067354,1.52667936468282e-07,0.09275174140930176,67,4666,5097.56680935677,88,94
1085.9934189670453,2.2177078433472343e-07,0.10870885848999023,38,4574,6791.380381732024,86,90
884.6523903518072,1.7788711064155568e-07,0.10471987724304199,45,4260,5976.481197900303,91,92
1264.0543206291666,2.3420548453836454e-07,0.11772990226745605,20,4508,7186.844122010118,88,88
1089.5799852479367,2.372073753073845e-07,0.11469221115112305,37,4430,6650.169226408033,85,90
1497.3657481851967,2.597745514785633e-07,0.1136939525604248,28,4485,7669.11965018263,87,86
591.7913160029643,1.8000863454497425e-07,0.09586834907531738,62,4748,5603.914014070739,85,92
1632.4877234218984,2.8460175217680775e-07,0.14261627197265625,26,4607,8076.035893090051,82,84
940.5313146688494,2.0605529845606106e-07,0.11967968940734863,43,4578,6407.734909728684,90,90
2995.478730108503,5.195467789856413e-07,0.1296541690826416,6,4355,11450.154272289356,79,71
1406.7510647710901,2.6649847988418445e-07,0.11269807815551758,34,4696,7690.206491723887,82,85
995.2504716774972,2.1672172383255636e-07,0.10571885108947754,47,4812,6618.186581281084,84,88
630.9042826017433,1.771651430271074e-07,0.10372352600097656,49,4547,5645.736062253027,87,93
1149.2142787549424,2.4520051604167753e-07,0.10771393775939941,46,4605,6728.814020304624,74,88
870.2645954592185,1.950689623648544e-07,0.10486936569213867,46,4361,6071.370436491874,80,91
919.8679106052143,2.1805868966601236e-07,0.10571861267089844,46,4654,6404.918792987457,80,90
1216.4285722386114,2.5234312142266747e-07,0.10970735549926758,37,4716,7161.182549282422,85,87
1010.3518840734966,5.890980918158696e-07,0.1186830997467041,17,12665,10912.3284030736,70,74
735.0038321561461,6.600466750871256e-07,0.12067627906799316,15,13052,12047.72595797396,67,70
346.3536145072553,5.942954764551906e-07,0.11269879341125488,28,12693,13543.40718687961,70,67
1618.2753036818037,8.985186378670044e-07,0.12366986274719238,6,13213,10348.9246830462,68,76
873.8462770341054,6.722463777223665e-07,0.1186833381652832,23,12957,15217.510880304924,66,62
1293.0287972149017,6.362463063041435e-07,0.1248159408569336,6,12822,10489.541342735332,71,76
1626.7278523764367,5.826638902572749e-07,0.12466692924499512,6,12857,9762.700443588354,68,79
1609.0290370399375,5.809615756637261e-07,0.126662015914917,6,13139,9547.827137302045,74,79
394.3028650072936,6.074331991755143e-07,0.12067580223083496,17,12987,12517.47073961522,70,69
1152.8016202127524,6.155403842481531e-07,0.12366819381713867,10,12821,11045.622321272804,66,74
965.4215091373401,8.365836709711801e-07,0.11569094657897949,25,13075,15504.246218683855,64,61
781.9871668079005,5.8753836523887e-07,0.12466597557067871,6,12967,11575.61383326759,68,71
1045.354337708566,7.361778420018906e-07,0.12485790252685547,6,12895,11438.486910839358,66,72
696.9699564258086,5.557299910183561e-07,0.1216726303100586,11,12677,11545.131122758725,69,72
1287.264481738929,6.912927179127558e-07,0.12865710258483887,6,13253,10720.463491137416,68,75
510.84816856230606,6.707268043503084e-07,0.1216731071472168,12,12285,13636.997474958507,69,65
529.5766711660672,6.71854383304987e-07,0.12067604064941406,15,13034,12271.30786146068,67,69
455.95650901361995,6.665463845033285e-07,0.1156911849975586,24,13007,14118.96204967625,66,64
886.3320328201733,6.79210334176717e-07,0.12566471099853516,6,12722,11418.992218315021,67,72
355.6621320624273,6.157637212789825e-07,0.11897945404052734,18,12482,13442.873049682643,66,66
748.9281570524385,5.975148524006336e-07,0.12566375732421875,7,12815,12276.40299935406,62,69
272.3993801411782,7.155119728261589e-07,0.11668729782104492,22,12882,13529.510778174184,69,66
415.3969938692297,6.877321544702725e-07,0.12366914749145508,16,12807,13944.812671201975,62,64
377.1992723876333,7.419259543120746e-07,0.11967992782592773,21,13543,14384.16562735248,65,63
336.8883166939808,7.134800428356198e-07,0.12067794799804688,14,13102,13933.238074045787,66,64
781.9216003920195,6.080997987104893e-07,0.12865638732910156,6,12864,12053.288607175175,67,70
379.9584623465369,7.251748105324833e-07,0.12481951713562012,6,12443,12464.294069815684,68,68
369.08600221415224,5.822113546691462e-07,0.12167549133300781,12,12576,13145.392435478116,67,66
388.82314712504854,7.118354364953637e-07,0.12566399574279785,6,12819,12992.27208866155,65,66
323.57534591612375,6.389178823420224e-07,0.11968016624450684,15,12821,13634.475964383711,66,65
951.124585964156,8.024381465810672e-07,0.11968159675598145,16,12853,15272.299895835276,67,60
659.612060141021,7.50050378415546e-07,0.12067723274230957,17,12858,14689.896226800014,66,62
707.0957249804184,6.97465425163038e-07,0.12466597557067871,13,12417,14473.399797435348,63,62
393.65864301817726,6.829227634133347e-07,0.12067747116088867,15,13047,13997.91026227565,66,63
539.5778631062366,7.910162829529949e-07,0.12183690071105957,15,13086,14541.734448615658,64,62
365.1452901621058,6.151367961348509e-07,0.12665820121765137,6,12930,13168.800283920727,64,66
761.5700315884919,7.158346580265681e-07,0.12067747116088867,15,12944,15032.191228326932,63,61
625.4156059288867,8.113307554050241e-07,0.12466907501220703,6,13116,13013.224237298837,64,66
309.487675860247,7.075442412536491e-07,0.1246645450592041,6,12973,13707.014649539693,65,64
330.85447551225025,5.86157301279119e-07,0.12267184257507324,11,13002,12959.765281114387,65,66
