rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
32.65329660720605,4.340287345731607e-06,45.42780113220215,47,475,507.55092335697054,103,98
65.53969274339289,3.493763363726562e-06,40.45709800720215,70,480,366.03210533410464,119,100
28.305749399122092,3.546450295453691e-06,43.135682106018066,49,403,428.478704117018,89,99
29.613436137703538,3.8067935401719633e-06,40.54879641532898,49,494,464.8932691073271,95,99
205.657082329003,7.488099108293806e-06,47.83050847053528,19,444,185.1792730745512,129,96
29.695707333350278,3.575415588593944e-06,39.930224657058716,50,523,538.2130818005154,95,97
42.51371184799023,3.6635822880768844e-06,38.504881381988525,54,451,376.2668838222379,102,101
206.14451267813166,8.235301368205818e-06,48.38793683052063,9,509,152.3157426800369,105,102
166.04293495503703,7.709550537615282e-06,46.22026085853577,15,412,156.49904749899386,104,97
34.77194084903006,3.8017973688936582e-06,35.133861780166626,75,431,367.8956233231445,116,102
27.039210369471956,4.6219164960887626e-06,38.35653018951416,66,431,449.54007273835043,88,96
47.18126227836265,3.436049383727776e-06,37.01309084892273,64,455,493.12670761438386,94,99
171.82412009725093,6.441104864410001e-06,36.58079290390015,63,444,231.66673806598652,110,96
29.067496247133644,3.72965037260638e-06,39.361958742141724,48,392,353.70588134470404,94,100
33.2232419839898,4.204381201022943e-06,35.878188371658325,62,472,471.12278453302645,94,100
58.203129500017745,3.915965356504111e-06,39.408010482788086,49,460,528.035781540428,102,95
40.73061055154412,3.6553876750496315e-06,35.65632152557373,73,481,393.65401032907846,106,100
149.58822864152094,8.026538161439729e-06,47.36109900474548,8,424,180.3899780106386,105,96
44.000413990995156,4.975859050866172e-06,42.57150363922119,41,516,554.4371204566614,102,96
42.37529388694272,4.332983837912315e-06,38.698293685913086,50,460,488.5803030997555,90,98
85.5353276150149,4.127952114474351e-06,41.730679750442505,50,422,566.1504710047294,94,93
65.29334145158509,4.605995083585591e-06,39.69336199760437,48,507,602.3175531247801,92,92
17.154840655150725,4.757957176677312e-06,37.74150586128235,59,494,441.73290281993206,107,101
48.29859362895307,4.4877517520219135e-06,40.8756103515625,45,553,436.23033914386514,98,99
27.565455699211096,5.04985737384984e-06,38.310572385787964,63,348,342.45255796235136,111,96
138.1746915078846,5.7603487551178075e-06,44.252296447753906,25,509,252.0857001853155,109,98
54.18831535554465,2.7752732464197858e-06,34.824748277664185,77,446,368.1504127258755,117,102
22.31827774257513,3.7199373324586303e-06,35.96987724304199,60,457,387.57431856522845,98,100
22.811589930930165,4.166486950555739e-06,38.62076950073242,44,388,388.78409373253925,107,100
28.861143092389288,3.927777255170122e-06,30.411795139312744,87,389,351.2589202274243,112,99
