rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
2949.678515816041,5.726713895509477e-06,0.0039899349212646484,14,23018,32951.80188999795,46,41
1608.016646158545,3.976622159997466e-06,0.003989219665527344,23,23289,28850.60451869529,44,44
8658.591918564955,2.6194073049213657e-06,0.004985809326171875,6,23114,1138.72,46,7
2875.5884516357687,5.43425402058956e-06,0.003989458084106445,12,22744,32397.346315192568,46,42
8640.358301234635,2.5329676644517457e-06,0.003989696502685547,6,22933,1106.4,45,7
2190.03430660499,4.560470717557037e-06,0.003988981246948242,9,22747,30700.94627116253,46,44
2252.068301150629,4.712339065790381e-06,0.004984378814697266,10,22966,31106.079576262244,46,44
8657.58382402143,9.724122594425365e-06,0.004984855651855469,6,23114,1200.14,46,7
1181.2013690221745,4.414719830715044e-06,0.004984855651855469,26,25895,30223.07971274936,46,45
2270.489070643675,6.364214804581732e-06,0.003987312316894531,18,25772,33840.64044587315,46,40
2704.496895672829,6.869667389151608e-06,0.003987550735473633,13,25667,34657.73647212798,46,41
2837.408631012982,7.232447826165708e-06,0.004985332489013672,10,26041,35196.8798900561,44,39
2898.255316910592,7.609838055413565e-06,0.00498509407043457,11,25903,35530.51727769573,46,39
915.7151366133617,3.9345594570210236e-06,0.003987789154052734,29,26157,29095.954932948967,44,45
9346.406885599254,4.264301398261329e-06,0.004984855651855469,6,26245,655.28,46,7
850.3436783981062,3.7129333993355146e-06,0.003988027572631836,30,25822,28463.044749246674,46,46
2729.6081455564977,7.100275664047744e-06,0.003989219665527344,16,25755,34852.25375050297,45,40
3216.544913909172,8.123181464034283e-06,0.003988981246948242,11,26283,36010.54175196707,45,38
9246.504901233167,3.4259120948852626e-06,0.003988504409790039,6,25789,762.64,44,7
1373.661873710378,4.828727323082145e-06,0.003989219665527344,24,26120,31208.4284432637,43,43
469.0871189499113,3.1869618899902597e-06,0.003988981246948242,34,26022,27051.909570716252,45,46
773.8444159863757,3.677597111599416e-06,0.0029888153076171875,31,26061,28388.466858276483,44,45
2573.171095700927,7.070689147285418e-06,0.003989219665527344,11,26107,34823.42965485057,45,39
1334.004575933248,4.7115746929199456e-06,0.003989219665527344,25,25866,30805.39044192231,44,43
2902.0682075032105,7.368914867807331e-06,0.003989458084106445,12,25860,35226.65787986867,45,38
2402.548087835984,6.698955748367229e-06,0.003988981246948242,10,26329,34467.344869196255,44,40
2848.2999166070886,7.440871217545455e-06,0.003987312316894531,12,25966,35306.63372856745,43,38
2494.8036883793443,6.5428418415367105e-06,0.003989696502685547,10,25800,34269.39247337957,45,40
9375.149431791626,1.5630390718716683e-05,0.003988981246948242,6,26297,954.06,42,7
9357.37448776041,6.1411755462165725e-06,0.003989458084106445,6,26091,991.9200000000001,41,7
875.2375498146622,3.844482402834832e-06,0.003988742828369141,28,26099,28830.073323730187,43,43
9263.329819028339,3.523256017287806e-06,0.003987789154052734,6,25831,1066.38,42,7
2220.813649695278,6.3318258380066e-06,0.0039882659912109375,10,25884,33906.98490514745,43,40
544.1074521266753,3.2660121029304613e-06,0.003988504409790039,32,25695,27040.21625728339,44,45
479.9149305926478,3.0555390287426924e-06,0.00299072265625,34,26103,26894.6907620794,45,44
9323.71591220976,3.2280036725563664e-06,0.003988027572631836,6,26018,952.98,43,7
9264.621818813892,2.784875568391317e-06,0.003988027572631836,6,25868,966.3199999999999,44,7
9348.180295647286,2.532626924652348e-06,0.003988027572631836,6,25964,896.6800000000001,44,7
2289.952423039343,6.578670610046396e-06,0.0029921531677246094,11,26119,34210.17608845071,42,39
1336.2443173114048,4.784070992436091e-06,0.0039882659912109375,23,26044,30972.44449580616,43,42
9283.234436603374,2.766055160386986e-06,0.004986763000488281,6,26012,1089.9,43,7
9299.512681908638,2.7618747578223246e-06,0.003989458084106445,6,25911,1116.2,43,7
2442.4855072089085,6.661094264782357e-06,0.003989458084106445,10,25865,34337.87513522886,43,38
9287.454537256686,2.5227032379651125e-06,0.003989458084106445,6,25937,994.12,43,7
9284.62026053848,2.941900981667431e-06,0.003989219665527344,6,26001,1049.78,44,7
1539.892965725688,5.041902626189611e-06,0.002991914749145508,23,25881,31511.507846279805,43,42
2468.2643946592357,6.7811235953709804e-06,0.003988981246948242,11,26167,34492.87619277652,44,38
569.6009779810032,3.2529830108224694e-06,0.003988742828369141,32,26154,27306.6925367301,43,43
2617.4708601898687,6.759625482297672e-06,0.003989219665527344,13,25674,34416.77136733386,43,38
2228.3016193123162,6.2687601860711815e-06,0.003989696502685547,11,25711,33763.60340870994,43,39
747.8453732526016,3.609796451245796e-06,0.003989219665527344,28,25858,28035.92718759848,42,43
2008.8548812651165,6.135512734782257e-06,0.003988742828369141,9,26103,33542.31225322878,41,39
2571.7601754394623,6.859121190425761e-06,0.003989219665527344,9,25933,34754.374367796634,41,36
338.24765670584736,3.015026339257455e-06,0.00299072265625,33,26363,26771.94017936748,42,42
2586.0270338775445,6.669250961305544e-06,0.0029926300048828125,11,25689,34413.421488578795,42,38
2278.231434555503,6.45662228713313e-06,0.003988981246948242,10,25932,34119.09838769691,43,38
688.4163631053051,3.5174801870640713e-06,0.003986835479736328,29,26028,27908.47881784674,43,43
9272.4604754616,2.8301936293557014e-06,0.003989219665527344,6,25783,1151.38,43,7
2606.193670852966,6.675240368388377e-06,0.003988981246948242,11,25533,34349.8301174111,42,37
753.7612086346703,3.720912915325507e-06,0.003989696502685547,27,26300,28614.361563196304,41,42
2700.431035606589,7.1748306845339325e-06,0.003988504409790039,10,26247,35048.01148697601,41,36
2280.743372023093,6.24642218140194e-06,0.003990650177001953,9,25931,33818.85621071781,42,38
1933.7118979750362,5.706899291936599e-06,0.003988742828369141,9,25809,32993.56154614255,42,39
9326.812059813758,2.6071488501465515e-06,0.0039899349212646484,6,26139,1317.42,41,7
9242.25720813186,4.082955692991719e-06,0.003990650177001953,6,25898,1309.1,42,7
1223.0682930859577,4.38562980208336e-06,0.002990245819091797,24,25628,30092.870276719645,42,42
2321.7815881272572,6.268370502006296e-06,0.003988981246948242,10,25730,33857.04267564476,44,38
940.4425536770826,4.1080583357134066e-06,0.002992391586303711,25,26236,29476.75157658691,41,41
