rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
1557.837684154572,5.190433150669247e-07,0.0049855709075927734,26,4607,7618.6020971635135,82,87
1089.3639920668052,5.47128591480934e-07,0.007978439331054688,43,4578,6451.816257610649,90,92
2980.983460942088,5.90657059167288e-07,0.005983591079711914,6,4355,11093.843260566413,79,73
1371.8352797866692,5.2552921213334e-07,0.0059833526611328125,34,4696,7336.761964311575,82,88
1174.2642476689673,5.453816488402223e-07,0.004986286163330078,47,4812,6697.163304654905,84,91
889.5006582260216,5.84825277274493e-07,0.004986763000488281,49,4547,5850.949580120825,87,95
1285.4163268235086,5.754243273743641e-07,0.004984855651855469,46,4605,6729.928909305697,74,91
1052.5051675919117,5.223244467684664e-07,0.0049860477447509766,46,4361,6193.560330881141,80,93
1080.9494398093502,5.591334696396828e-07,0.0049860477447509766,46,4654,6457.241408523769,80,92
1270.7705493762396,5.547657829997224e-07,0.005984306335449219,37,4716,6991.974774385881,85,90
1313.530695150178,5.931760511918188e-07,0.004986286163330078,17,12665,10254.847631048002,70,78
1120.2436169166692,6.138013895100698e-07,0.004987001419067383,15,13052,11210.277181455835,67,74
581.9022730565902,4.875904744116033e-07,0.004985332489013672,28,12693,11644.777540354647,70,73
1195.6594241392866,8.658385814934671e-07,0.005986213684082031,6,13213,11064.114015049581,68,75
411.0802380413056,4.713282103990475e-07,0.005983829498291016,23,12957,13057.649197763116,66,68
865.5816211675789,6.036355980716764e-07,0.004986286163330078,6,12822,11191.10259992359,71,74
1126.627203055556,5.570643365289702e-07,0.005984067916870117,6,12857,10615.335207947164,68,77
1073.5278314055483,6.184893461951056e-07,0.005984306335449219,6,13139,10489.676771713715,74,77
969.4018660392289,5.660713844007498e-07,0.0059833526611328125,17,12987,11309.950057582311,70,74
1116.837334168296,5.774816789836451e-07,0.0050394535064697266,10,12821,11039.547421558254,66,75
334.4044617448948,5.538253088145304e-07,0.006979703903198242,25,13075,13351.49764710625,64,67
586.2396104021047,5.752526849993376e-07,0.005983829498291016,6,12967,11771.560211920281,68,72
818.5834370615346,6.889389344217339e-07,0.004986763000488281,6,12895,11733.711635789303,66,72
883.986011342883,5.259701522779169e-07,0.005982637405395508,11,12677,11085.106582218928,69,75
991.3651128031033,6.994930139186902e-07,0.005983591079711914,6,13253,11172.184452018952,68,74
360.58545421496416,5.275174071463274e-07,0.0059833526611328125,12,12285,12424.097198246498,69,70
1014.3191326939942,6.307294223725121e-07,0.004987478256225586,15,13034,11237.73954541942,67,74
494.6047434374531,5.120313733464048e-07,0.005982160568237305,24,13007,12402.994181265445,66,70
642.8755823469905,6.616112178170879e-07,0.005983829498291016,6,12722,11744.691605834261,67,72
646.4877189827067,5.478100965802549e-07,0.0059833526611328125,18,12482,11837.12721295796,66,72
782.0897879390003,5.426584479903418e-07,0.005982160568237305,7,12815,12016.470406307333,62,71
653.6693532551969,5.964288245679228e-07,0.005983829498291016,22,12882,11740.363976986384,69,72
758.755938660553,5.695578393509961e-07,0.004986286163330078,16,12807,12196.410811110207,62,70
684.4265009884036,5.803617138417766e-07,0.005983829498291016,21,13543,12361.327740439798,65,70
632.0833194543885,5.653166620841209e-07,0.00598454475402832,14,13102,12325.209250417407,66,70
700.5499846036054,5.802793556858731e-07,0.00498652458190918,6,12864,11988.594056092752,67,71
361.79952713984216,7.134818753841337e-07,0.005984306335449219,6,12443,12294.056445434962,68,70
697.7640536062202,5.216042272062602e-07,0.005983591079711914,12,12576,12012.817542457575,67,71
418.6749270039929,6.546977403472286e-07,0.005984306335449219,6,12819,12665.926187006755,65,69
702.7011435934588,5.305034919438967e-07,0.005983591079711914,15,12821,12042.277557245274,66,71
396.8968661041849,5.445687879866131e-07,0.0059833526611328125,16,12853,12965.355684346168,67,67
596.8619417163457,5.520199034128592e-07,0.005984306335449219,17,12858,12562.932069450533,66,69
585.9669842689111,5.553746559138709e-07,0.005983591079711914,13,12417,12669.065851250018,63,68
759.3914469526574,5.447905361845738e-07,0.005983591079711914,15,13047,12290.589050047995,66,70
711.9978665441824,6.001239868302861e-07,0.009974002838134766,15,13086,12558.120058030465,64,69
447.11528572743026,5.4766833602851e-07,0.005984067916870117,6,12930,12647.982360448044,64,68
545.0647977484344,5.700197315141031e-07,0.004986286163330078,15,12944,12871.323457562075,63,68
699.6118196142316,7.563529777793242e-07,0.004985809326171875,6,13116,12562.313031529306,64,69
262.9400479603288,5.706915059618961e-07,0.004986286163330078,6,12973,12997.894940981338,65,67
779.2099863550741,5.173528728552974e-07,0.004986286163330078,11,13002,11848.680910489496,65,71
574.8589139780614,5.812113564674533e-07,0.004988193511962891,13,12991,13223.976840417863,63,66
612.8822119064732,5.623672503153467e-07,0.004986763000488281,17,12719,13743.755051328468,63,65
493.98475666860605,5.261323927389043e-07,0.0049860477447509766,10,12933,13132.017271105822,64,66
451.8669859542633,5.75607533379696e-07,0.004988193511962891,15,12978,13271.531790778672,64,66
558.4823397833371,6.171615096110317e-07,0.005983829498291016,6,13122,12871.444930636926,66,67
428.9478262857623,6.002060374929654e-07,0.0059850215911865234,6,13037,12785.69321196079,62,68
560.6853641892918,6.862453766333896e-07,0.005983591079711914,6,13221,13067.918786863389,65,67
761.557957445878,5.815513378477848e-07,0.00498652458190918,17,13608,12476.832067047333,66,69
692.8990689405449,4.946838065027893e-07,0.005982160568237305,17,12958,12348.790624912943,65,69
615.9582558513414,5.941160504052496e-07,0.005984067916870117,12,13012,13583.494050193569,62,65
398.641213804658,4.7130243510267377e-07,0.00498652458190918,15,12565,13244.857647746578,65,66
479.44006682609125,5.193348987565937e-07,0.00498652458190918,22,12641,13513.616271169762,65,65
364.7510066887221,7.551762459154746e-07,0.004987001419067383,6,12885,13559.404771273872,61,65
626.4543725949521,5.666620422382147e-07,0.005983591079711914,12,12875,13435.980056915314,62,65
491.7256872599309,5.469004923949067e-07,0.006929874420166016,11,12991,13471.914666193607,61,65
695.2687227244866,5.225506546522718e-07,0.00498652458190918,23,12727,14378.238088591555,61,62
342.5124099915426,5.276616577204501e-07,0.006979942321777344,11,12661,13010.872759875872,63,67
437.145157994153,5.79050389857963e-07,0.005984783172607422,6,12751,13542.576643505907,65,65
459.9942151623431,5.591322890431026e-07,0.005982637405395508,20,13061,13889.368692255315,64,64
372.2927298289029,6.575733870663606e-07,0.005983829498291016,6,13073,13484.250667745737,64,65
2974.401707977747,1.4521996794028936e-06,0.005985260009765625,6,18772,12689.862317437723,56,69
3191.1004205757654,1.8300607976194081e-06,0.00498652458190918,6,18734,11951.673921999987,58,72
3194.0808511873684,1.5152493435435297e-06,0.005982398986816406,6,18698,11729.629470303806,60,73
2286.3117538185925,9.052441203135868e-07,0.0059833526611328125,15,18918,14005.552637694047,57,65
1151.5904884392805,7.405342278669514e-07,0.006980180740356445,22,18837,15985.090591027114,55,60
2337.242983358062,1.2176357010265886e-06,0.005984067916870117,11,18797,14205.547045335275,57,64
2682.6970091670487,1.0053579924124492e-06,0.005983829498291016,12,18955,13607.741954047255,55,66
3185.2464526792255,2.079219571354539e-06,0.005984067916870117,6,18814,12166.864195308744,58,71
2885.2856448226617,3.58225611339043e-06,0.005984067916870117,6,18831,12503.44956783626,60,70
444.10440032723056,6.653637704023398e-07,0.005983591079711914,32,18830,17495.00490861143,59,57
2663.5852401647307,1.493712339146848e-06,0.005984067916870117,6,18823,13213.121870485229,57,67
1129.7647476720178,7.847466784155592e-07,0.004989147186279297,19,18758,16133.914205812409,56,59
2553.8741069950784,1.2165752970044156e-06,0.006981372833251953,6,18670,13187.466539719311,56,67
2678.5852088902357,1.4863596464058815e-06,0.006981849670410156,6,18565,12678.760759826175,60,69
2713.551471842834,1.1155560456178428e-06,0.005983829498291016,6,18952,13316.013956760076,56,67
2597.8649205849188,9.658769936086883e-07,0.005984306335449219,11,18638,13289.968084369239,58,67
1909.1903434149315,8.248448088843337e-07,0.0059850215911865234,14,18922,14906.948596978787,55,62
2799.8865038425,1.3124332808180032e-06,0.0059833526611328125,6,18889,12936.29897102536,58,68
2931.2149253790685,1.1550882536336118e-06,0.005982637405395508,6,18974,12874.488214638948,56,68
2876.7123280152764,1.7866635387901613e-06,0.005984067916870117,6,18917,13143.821542941294,55,67
1514.7469938019158,7.816777259361614e-07,0.005983829498291016,14,19189,16136.715717069525,54,58
2039.3349006209294,8.163842831231868e-07,0.004986286163330078,13,18766,14619.546790517314,53,62
2717.0968622607265,1.0844032912402388e-06,0.0059833526611328125,6,19064,13666.506413963361,53,65
2117.5641462901513,1.0913923032237787e-06,0.005983114242553711,9,18732,14289.779405564394,54,63
2401.01751298527,2.7795001704409812e-06,0.005982398986816406,6,18873,14025.235342659102,54,64
2544.677358225538,9.97983465400441e-07,0.005984067916870117,10,19110,13633.676239022972,57,65
2606.294040293046,1.5327755227465167e-06,0.005983829498291016,6,19058,13665.215175477788,54,65
1272.4622492681042,7.549232132782575e-07,0.005983829498291016,18,19080,16160.463014219093,55,58
128.1146681352045,7.114248884802468e-07,0.004986763000488281,33,18725,18421.812456209303,54,54
2537.9003440179567,5.8813567361970375e-06,0.005983829498291016,6,18477,13424.658679432878,55,66
2385.1068564963384,2.002022487916209e-06,0.004986763000488281,6,19158,14520.36088655459,53,62
