rmse_I,rmse_Beta,time_predict,20,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
171.4198247007383,7.2370778127743974e-06,0.2666301727294922,20,421,600.3806304045371,130,85
131.47304634658647,7.399390124426487e-06,0.0,20,429,537.6839043799706,94,86
302.47760101523954,7.976538469954316e-06,0.0,20,504,1187.3652904340124,99,75
205.4204270206481,6.596379521588472e-06,0.0,20,526,996.3603961893186,84,79
260.39478029450373,8.414858981913423e-06,0.0,20,400,812.6189867012895,118,82
192.77859055810293,7.873294756766703e-06,0.016347885131835938,20,417,676.4597835997549,119,84
213.86649344123998,8.009591437994077e-06,0.0,20,392,831.736467271008,106,81
225.89468453353527,7.873178268715406e-06,0.020597219467163086,20,352,806.8165052928789,110,82
337.95044625323726,8.38281775300899e-06,0.016579151153564453,20,334,1129.2160200465473,110,76
274.7184004167228,7.5671073463469075e-06,0.01665043830871582,20,401,916.507990241538,116,80
155.3880493638303,7.1409478885235745e-06,0.005560159683227539,20,479,767.7137377501642,94,82
231.84780438419597,7.777629893642933e-06,0.01671600341796875,20,554,1115.3129660111765,85,76
204.3647944144431,6.925444724451605e-06,0.0,20,491,863.2426475498021,98,81
226.24777024288412,6.880669242459769e-06,0.016581296920776367,20,523,1069.6042248424849,96,77
305.93142393166966,8.376936776310566e-06,0.0,20,435,1076.2311823489524,110,77
142.72970351992706,7.744822124345617e-06,0.016642093658447266,20,425,643.504445723483,102,84
300.95330049173754,7.85352681166567e-06,0.0,20,403,1108.531587537251,83,76
228.30752051255857,7.3489201537009085e-06,0.0,20,460,955.6076089711078,97,79
232.55319485862165,7.3869556329970185e-06,0.019166231155395508,20,448,811.9287435172399,110,82
195.56905532620337,7.375340446218466e-06,0.004999637603759766,20,541,880.2920811584178,87,81
237.51496561613794,8.020623283798023e-06,0.0,20,439,883.4330104915152,106,81
158.11651861692854,7.700234913607896e-06,0.015629291534423828,20,491,727.2390949804508,101,83
181.48879463284067,6.7081238569655866e-06,0.0,20,472,866.406699196189,92,81
249.39847647107237,8.643525194086576e-06,0.016381263732910156,20,400,824.6483923608251,126,81
192.2369559110662,7.112300933869804e-06,0.0,20,415,798.8043829936693,92,82
220.4395528926452,7.217966257983896e-06,0.01663947105407715,20,473,1006.8054064337227,80,78
274.5455995188596,7.980074927463732e-06,0.0,20,389,921.8355644839629,106,80
208.31674517225943,7.382683890258117e-06,0.013131856918334961,20,439,774.6003300432135,111,82
252.91086669581773,7.633105144789564e-06,0.0,20,413,958.9819914930205,96,79
276.0772377769328,7.857327260813597e-06,0.004175424575805664,20,401,989.1024878150051,100,79
329.69418850030087,8.156219778302267e-06,0.003999233245849609,20,443,1170.3802354716327,95,75
268.28339213935874,7.623874433893643e-06,0.0,20,468,1084.3216904822464,81,77
250.2753185172657,7.703753175715466e-06,0.016594648361206055,20,439,1001.439624373076,93,78
257.12052732020743,8.102496582411221e-06,0.0,20,481,961.5147466611529,101,79
227.43517481951892,7.211361463246123e-06,0.017119646072387695,20,507,1076.9319586830973,79,77
339.9332275907961,8.117310704114816e-06,0.0,20,490,1128.2634678559898,113,76
212.9963650985356,7.737044630372334e-06,0.016757488250732422,20,482,900.7982058725228,93,80
240.92244927110244,8.081022651238759e-06,0.0,20,461,770.4957224361011,124,82
299.31628985979006,7.551434414233423e-06,0.005128622055053711,20,465,1130.8947295516525,84,76
255.86406511654084,7.530908235714641e-06,0.01562809944152832,20,467,990.4123336498993,110,79
327.6272131698006,7.547474779502434e-06,0.0,20,420,1144.983535081429,97,75
299.338521041513,7.403872861098823e-06,0.01400613784790039,20,524,1275.5678785241998,79,73
308.8973055264086,7.464582454897191e-06,0.0,20,466,1228.1436081187596,73,74
259.10233944201866,7.69614684010569e-06,0.0,20,462,1018.9200850353905,111,78
309.10407780925146,8.151712439616877e-06,0.016577720642089844,20,415,1093.8848121607962,102,76
193.34452257208542,7.312735298817472e-06,0.0,20,459,783.7110876810226,101,82
250.70019097786937,7.128572974354672e-06,0.01981520652770996,20,457,1033.5453063711036,83,78
351.7933901361665,7.916052134052748e-06,0.0,20,415,1132.844112202054,112,76
298.0030958905726,7.683911556489707e-06,0.01665973663330078,20,341,1023.4799679275676,89,78
327.2164259761376,8.504085835853552e-06,0.0,20,490,1305.2469021523825,70,72
284.20874668397965,1.0013074089043181e-05,0.0016658306121826172,20,624,1307.7087614419752,76,72
303.19040254417024,8.33141080229166e-06,0.0010037422180175781,20,490,1113.1705058689745,103,76
286.3892416101777,7.317543312957195e-06,0.0,20,494,1202.7571950391223,87,74
318.5320236657347,8.710719383490043e-06,0.0,20,383,1024.4055732877946,108,78
284.8527987241885,7.678761814285376e-06,0.0,20,437,1101.7574448495661,85,76
239.40767347173858,7.520200287930404e-06,0.0,20,516,1095.6675969498506,86,76
274.44265103332305,7.956387501730527e-06,0.0,20,449,1066.13071350115,102,77
284.6664395376522,7.0455684712190914e-06,0.0,20,523,1206.1226969554803,88,74
276.7269982838555,7.017143028017738e-06,0.01557612419128418,20,499,1181.601941358616,87,75
303.04633372907773,7.310467830600649e-06,0.0,20,460,1181.7373150666983,83,75
109.69653888614907,9.803616290330347e-06,0.0,20,1294,1327.791509976571,77,72
96.8518479801558,1.288617165902699e-05,0.0,20,1267,1406.6106670717759,72,70
82.77369528398752,1.3237410968521733e-05,0.0,20,1322,1319.8716541601689,75,72
