S,E,I,R,Beta
99400,0,600,0,5.231388329979879e-06
99088,312,561,39,4.443375635708535e-06
98841,528,535,96,4.8411557238109315e-06
98585,723,558,134,5.744365204925684e-06
98269,977,587,167,7.107702126189346e-06
97859,1299,629,213,6.628400542092691e-06
97451,1580,719,250,7.050367554642382e-06
96957,1925,805,313,7.7001542016737e-06
96356,2330,933,381,9.33257640465731e-06
95517,2945,1095,443,8.767475134001583e-06
94600,3590,1278,532,8.527793493401092e-06
93569,4226,1569,636,7.996743486286311e-06
92395,4965,1873,767,8.436583487635653e-06
90935,5944,2199,922,8.326412784089141e-06
89270,7068,2562,1100,7.909588808941849e-06
87461,8148,3086,1305,7.665670193761688e-06
85392,9402,3622,1584,7.242397991082953e-06
83152,10651,4324,1873,6.705618252329094e-06
80741,11998,5029,2232,6.51156966413272e-06
78097,13479,5780,2644,6.349126738095598e-06
75231,15020,6616,3133,5.8686637337572626e-06
72310,16478,7478,3734,5.303899968002762e-06
69442,17731,8457,4370,5.116888166964364e-06
66437,18971,9530,5062,4.754048210250104e-06
63427,20084,10691,5798,4.568660782934525e-06
60329,21181,11885,6605,4.347218703656733e-06
57212,22190,12992,7606,4.317243807406831e-06
54003,23128,14215,8654,4.018744701908765e-06
50918,23935,15313,9834,3.7629503687597735e-06
47984,24460,16442,11114,3.81518325514092e-06
44974,25064,17515,12447,3.6421589148961264e-06
42105,25479,18594,13822,3.522798181842729e-06
39347,25779,19570,15304,3.3947135375396813e-06
36733,25812,20533,16922,3.3159264255138203e-06
34232,25792,21388,18588,3.1004405499293197e-06
31962,25455,22313,20270,3.1759692854239896e-06
29697,25126,23135,22042,3.1497433930693668e-06
27533,24819,23829,23819,2.870059947230191e-06
25650,24222,24386,25742,2.920859106677544e-06
23823,23634,24846,27697,2.8805236926554e-06
22118,22875,25304,29703,2.7569627191744265e-06
20575,22165,25503,31757,2.776696654323516e-06
19118,21409,25700,33773,2.6825006116019985e-06
17800,20656,25694,35850,2.634725197068699e-06
16595,19763,25710,37932,2.514898075727964e-06
15522,18838,25633,40007,2.2997147856022653e-06
14607,17810,25522,42061,2.3497863279742594e-06
13731,16907,25242,44120,2.4091317205953543e-06
12896,16069,24921,46114,2.2745573282042717e-06
12165,15157,24547,48131,2.3809981877790798e-06
11454,14375,24081,50090,2.149923450760992e-06
10861,13548,23549,52042,2.1973236605633997e-06
10299,12757,23031,53913,2.16276589072318e-06
9786,12041,22474,55699,2.1233974555714775e-06
9319,11260,21978,57443,2.0457687589354076e-06
8900,10593,21348,59159,2.036872122326013e-06
8513,9890,20699,60898,1.997609825793271e-06
8161,9303,20020,62516,2.025911840885496e-06
7830,8717,19322,64131,1.9168324726755533e-06
7540,8131,18678,65651,1.9100756276338097e-06
7271,7594,18032,67103,1.8533960378145266e-06
7028,7060,17384,68528,1.923474336170537e-06
6793,6607,16656,69944,1.6615963231630911e-06
6605,6146,15980,71269,1.7811818141336778e-06
6417,5754,15281,72548,1.8050508934099397e-06
6240,5327,14630,73803,1.7964491648702174e-06
6076,4954,13984,74986,1.5888561817286153e-06
5941,4574,13409,76076,1.845276247833856e-06
5794,4276,12815,77115,1.95285905973742e-06
5649,4017,12161,78173,1.5866664355082906e-06
5540,3740,11547,79173,1.5788557141602098e-06
5439,3439,11019,80103,1.7186046512015942e-06
5336,3203,10546,80915,1.6881849232789257e-06
5241,2967,10038,81754,1.7107287670332986e-06
5151,2765,9555,82529,1.5644744823545057e-06
5074,2557,9040,83329,1.5914901929322139e-06
5001,2359,8573,84067,1.516085444989621e-06
4936,2174,8152,84738,1.540821633692421e-06
4874,2012,7712,85402,1.4366177038975545e-06
4820,1867,7277,86036,1.42551105997011e-06
4770,1740,6903,86587,1.275536932716338e-06
4728,1636,6513,87123,1.0716559851791925e-06
4695,1519,6176,87610,1.5519210713635385e-06
4650,1414,5801,88135,8.897242410930262e-07
4626,1286,5476,88612,1.026370781339758e-06
4600,1191,5160,89049,8.426019548365352e-07
4580,1085,4886,89449,1.2512355951502107e-06
4552,1014,4601,89833,1.3369142262570717e-06
4524,960,4295,90221,1.1322358879662882e-06
4502,892,4046,90560,1.7018854475179153e-06
4471,832,3797,90900,9.4248558306311e-07
4455,761,3611,91173,1.1810775218880083e-06
4436,710,3371,91483,1.4043294540849804e-06
4415,665,3166,91754,1.0731233397887664e-06
4400,609,2972,92019,1.3000122354092745e-06
4383,571,2790,92256,1.3084113678050664e-06
4367,532,2605,92496,1.4064654336946046e-06
4351,498,2440,92711,5.651612028137492e-07
4345,461,2273,92921,1.0125367234412882e-06
4335,427,2133,93105,1.4059290189697676e-06
4322,397,2020,93261,9.163341137445535e-07
4314,357,1916,93413,1.0888470126393362e-06
4305,341,1786,93568,1.1705444202098395e-06
4296,314,1679,93711,9.704721374676555e-07
4289,290,1589,93832,4.401911544761351e-07
4286,263,1507,93944,7.74113400181638e-07
4281,244,1416,94059,1.319719110984418e-06
4273,222,1316,94189,1.7783253439103382e-07
4272,199,1231,94298,7.606251730422268e-07
4268,180,1167,94385,1.2046364045940013e-06
4262,169,1095,94474,1.499928217721009e-06
4255,160,995,94590,1.6533903359334865e-06
4248,149,928,94675,1.7756834859406455e-06
4241,143,876,94740,8.075117977473651e-07
4238,130,828,94804,0.0
4238,117,764,94881,3.0884863698919524e-07
4237,104,721,94938,2.2914179523430895e-06
4230,100,675,94995,3.5023202871902634e-07
4229,96,621,95054,0.0
4229,86,583,95102,8.111921807563312e-07
4227,79,535,95159,4.421951451395015e-07
4226,72,501,95201,1.8892645376544592e-06
4222,68,466,95244,1.0165432244344462e-06
4220,65,432,95283,5.485343163068281e-07
4219,58,403,95320,2.3525855208947824e-06
4215,55,376,95354,6.309785214911284e-07
4214,48,361,95377,6.573524210947021e-07
4213,45,336,95406,7.064302103466595e-07
4212,42,323,95423,0.0
4212,38,312,95438,7.609516156524704e-07
4211,36,304,95449,7.811621192615831e-07
4210,34,286,95470,1.6610467916881218e-06
4208,34,271,95487,0.0
4208,31,256,95505,0.0
4208,29,240,95523,9.901774397972116e-07
4207,24,225,95544,4.225761297308718e-06
4203,26,211,95560,0.0
4203,24,196,95577,1.2139045482575615e-06
4202,23,179,95596,1.329507895947394e-06
4201,20,168,95611,2.833792407703381e-06
4199,20,161,95620,0.0
4199,16,156,95629,1.526615006014863e-06
4198,16,140,95646,3.4029810113659565e-06
4196,16,131,95657,1.8192535238940758e-06
4195,16,119,95670,4.006370128504322e-06
4193,15,116,95676,0.0
4193,15,101,95691,2.361314118533246e-06
4192,13,90,95705,0.0
4192,12,82,95714,0.0
4192,11,77,95720,6.196093982353525e-06
4190,13,68,95729,3.5097571248069634e-06
4189,12,66,95733,0.0
4189,10,66,95735,0.0
4189,10,64,95737,7.4600143232275005e-06
4187,12,61,95740,0.0
4187,11,60,95742,0.0
4187,11,54,95748,0.0
4187,10,50,95753,0.0
4187,9,48,95756,0.0
4187,9,47,95757,0.0
4187,8,44,95761,0.0
4187,8,42,95763,0.0
4187,8,40,95765,0.0
4187,8,38,95767,0.0
4187,6,35,95772,0.0
4187,5,33,95775,0.0
4187,3,32,95778,0.0
4187,3,29,95781,0.0
4187,2,30,95781,0.0
