S,E,I,R,Beta
99300,0,700,0,9.063444108761329e-07
99237,63,646,54,1.2011149716298203e-06
99160,136,607,97,1.0799114539063885e-06
99095,183,585,137,9.142569312103597e-07
99042,222,550,186,9.545996097156212e-07
98990,247,533,230,1.0803297166295154e-06
98933,279,509,279,9.92912649085586e-07
98883,306,492,319,1.4593908264254815e-06
98812,342,487,359,1.184503108427087e-06
98755,372,478,395,1.0380280517548076e-06
98706,382,475,437,1.0664311986580029e-06
98656,380,494,470,1.2106024811523557e-06
98597,397,506,500,9.420710112282438e-07
98550,412,498,540,1.670813135851371e-06
98468,454,503,575,1.5142520188613616e-06
98393,485,508,614,1.9406348204624696e-06
98296,536,513,655,1.903785534751939e-06
98200,576,520,704,1.6254112486291713e-06
98117,595,539,749,2.0043466715734083e-06
98011,644,548,797,1.8432312118697834e-06
97912,685,566,837,2.4901570228057965e-06
97774,740,612,874,1.988713200282738e-06
97655,784,634,927,2.212772802987146e-06
97518,863,650,969,2.145560504017404e-06
97382,917,683,1018,2.540898467110535e-06
97213,1004,708,1075,1.7289775651939323e-06
97094,1019,748,1139,2.0515980489275016e-06
96945,1078,791,1186,2.1647422303847786e-06
96779,1136,834,1251,2.3911682090692774e-06
96586,1224,879,1311,2.0612705242767374e-06
96411,1271,929,1389,2.311149524574771e-06
96204,1343,993,1460,2.14590989782831e-06
95999,1412,1050,1539,2.212324632349841e-06
95776,1477,1120,1627,2.032271729273066e-06
95558,1545,1199,1698,2.365282705134903e-06
95287,1653,1255,1805,2.333064919371074e-06
95008,1765,1320,1907,1.849923961746124e-06
94776,1811,1402,2011,1.8362991672112347e-06
94532,1884,1464,2120,1.8570055440214074e-06
94275,1954,1521,2250,2.0084763980486397e-06
93987,2050,1578,2385,1.7395820577241065e-06
93729,2080,1670,2521,1.916596982394715e-06
93429,2220,1698,2653,1.8910450206004771e-06
93129,2296,1806,2769,1.6647742345555357e-06
92849,2337,1921,2893,1.536193656025911e-06
92575,2382,1995,3048,1.4835901528057248e-06
92301,2414,2073,3212,1.6776421307428532e-06
91980,2485,2160,3375,1.7465552092644938e-06
91633,2561,2264,3542,1.4846442092570922e-06
91325,2630,2364,3681,1.6211787080873194e-06
90975,2731,2415,3879,1.679527684043975e-06
90606,2814,2511,4069,1.380149007391999e-06
90292,2850,2589,4269,1.5613905304307998e-06
89927,2905,2684,4484,1.3672291933694124e-06
89597,2948,2750,4705,1.302803360907985e-06
89276,2946,2855,4923,1.3574856979465636e-06
88930,3004,2927,5139,1.5059656022857792e-06
88538,3074,3004,5384,1.4024235503204158e-06
88165,3161,3035,5639,1.3379137570701781e-06
87807,3200,3123,5870,1.4987896945014779e-06
87396,3273,3210,6121,1.3367022507499434e-06
87021,3326,3266,6387,1.2983330606833906e-06
86652,3348,3353,6647,1.2493798016711787e-06
86289,3375,3441,6895,1.165295287560339e-06
85943,3388,3507,7162,1.1778285513676628e-06
85588,3404,3569,7439,1.0606829412706534e-06
85264,3390,3640,7706,1.2050484700137543e-06
84890,3428,3670,8012,1.3128064753136212e-06
84481,3493,3724,8302,1.1792481167407575e-06
84110,3493,3805,8592,1.2279770671376933e-06
83717,3527,3859,8897,1.1298074362705883e-06
83352,3565,3866,9217,1.173042980741688e-06
82974,3580,3936,9510,1.1084381217664227e-06
82612,3602,3960,9826,1.1401723622708468e-06
82239,3621,3983,10157,1.105148003176e-06
81877,3642,4015,10466,1.0829353406533577e-06
81521,3609,4081,10789,1.0730800551596813e-06
81164,3580,4145,11111,9.868476394634189e-07
80832,3541,4192,11435,1.062424072092981e-06
80472,3565,4192,11771,1.0167824719650246e-06
80129,3526,4199,12146,1.0283489319055304e-06
79783,3555,4152,12510,1.0112932292233821e-06
79448,3514,4162,12876,1.173401612887695e-06
79060,3558,4187,13195,1.1056592777410668e-06
78694,3605,4174,13527,1.0198839124899904e-06
78359,3602,4188,13851,1.157945284842534e-06
77979,3644,4172,14205,9.067760788216244e-07
77684,3591,4185,14540,9.47378827325875e-07
77376,3523,4219,14882,8.730297831445482e-07
77091,3453,4249,15207,9.647097599402495e-07
76775,3418,4246,15561,9.356211366324357e-07
76470,3362,4218,15950,9.269867418573826e-07
