S,E,I,R,Beta
99400,0,600,0,2.682763246143528e-06
99240,160,542,58,2.658581603953887e-06
99097,289,522,92,2.590441495130144e-06
98963,402,495,140,2.980401715282428e-06
98817,506,492,185,3.2909646319208265e-06
98657,606,512,225,3.840642326444145e-06
98463,740,529,268,5.529218492770748e-06
98175,952,569,304,5.8537554660784266e-06
97848,1184,613,355,4.4514226746868295e-06
97581,1330,688,401,4.9452059267161e-06
97249,1521,782,448,5.496476613846403e-06
96831,1804,859,506,5.9390826370330004e-06
96337,2093,1001,569,6.180435299050162e-06
95741,2484,1115,660,5.770426125829107e-06
95125,2844,1284,747,5.5427970247379045e-06
94448,3220,1480,852,5.193763134640655e-06
93722,3613,1683,982,5.439533103952407e-06
92864,4146,1861,1129,5.7458659391455284e-06
91871,4727,2118,1284,5.617146652105049e-06
90778,5325,2436,1461,5.268270080266911e-06
89613,5935,2797,1655,5.011020234902665e-06
88357,6610,3168,1865,4.812175537188836e-06
87010,7285,3573,2132,4.6865943747422095e-06
85553,8003,4018,2426,4.209430617520213e-06
84106,8691,4472,2731,4.1342964987491085e-06
82551,9414,5000,3035,3.898196266550375e-06
80942,10105,5509,3444,3.944746830431803e-06
79183,10822,6102,3893,3.6053214760229173e-06
77441,11541,6618,4400,3.4867983939685625e-06
75654,12189,7198,4959,3.164036902094444e-06
73931,12741,7789,5539,3.1518703513852153e-06
72116,13262,8464,6158,3.1520840032877087e-06
70192,13853,9156,6799,2.973495502767769e-06
68281,14394,9758,7567,3.190821968916717e-06
66155,14986,10532,8327,2.8791043419275986e-06
64149,15550,11106,9195,2.67531753752309e-06
62243,15933,11703,10121,2.5575558905345156e-06
60380,16229,12364,11027,2.5852658172992377e-06
58450,16528,12965,12057,2.6009355318342434e-06
56479,16830,13670,13021,2.4596281314262077e-06
54580,17029,14257,14134,2.3234682657542907e-06
52772,17140,14783,15305,2.3073122637815366e-06
50972,17193,15380,16455,2.265452452183901e-06
49196,17244,15887,17673,2.2876829008236798e-06
47408,17309,16325,18958,2.1435892081976847e-06
45749,17260,16717,20274,2.1470057364397503e-06
44107,17163,17050,21680,2.102325543049238e-06
42526,17025,17418,23031,2.0480132389623955e-06
41009,16796,17750,24445,1.965903053228783e-06
39578,16557,18017,25848,1.929665850619019e-06
38202,16219,18296,27283,2.0259139807911765e-06
36786,16050,18400,28764,1.8822141693791826e-06
35512,15703,18506,30279,1.9187897804227664e-06
34251,15369,18646,31734,1.880546478852403e-06
33050,15028,18753,33169,1.7860984905047568e-06
31943,14684,18708,34665,1.8089336233544234e-06
30862,14329,18665,36144,1.7707127342698516e-06
29842,13920,18555,37683,1.6777483843725522e-06
28913,13470,18393,39224,1.662289026634607e-06
28029,13004,18274,40693,1.5814075021105055e-06
27219,12487,18211,42083,1.6421712514726257e-06
26405,12062,18050,43483,1.558925767962397e-06
25662,11593,17780,44965,1.6306121659973706e-06
24918,11167,17533,46382,1.5999549760309579e-06
24219,10783,17240,47758,1.7196140132351841e-06
23501,10430,16882,49187,1.6080903296701624e-06
22863,10075,16539,50523,1.4941905461654406e-06
22298,9621,16245,51836,1.5266500789095888e-06
21745,9282,15882,53091,1.4999098461523939e-06
21227,8887,15537,54349,1.3644471801711477e-06
20777,8502,15125,55596,1.4606106482175737e-06
20318,8117,14815,56750,1.4318405526279971e-06
19887,7708,14543,57862,1.4521985959998753e-06
19467,7357,14175,59001,1.4568134977032086e-06
19065,7027,13769,60139,1.4361577317941912e-06
18688,6660,13429,61223,1.406592204358386e-06
18335,6401,12947,62317,1.2216531962902436e-06
18045,6018,12557,63380,1.3681033715958747e-06
17735,5706,12154,64405,1.4196163797564745e-06
17429,5448,11760,65363,1.4246331959830807e-06
17137,5202,11345,66316,1.3527466015263456e-06
16874,4970,10909,67247,1.2494671701577522e-06
16644,4694,10521,68141,1.262052861809369e-06
16423,4453,10141,68983,1.1888632835624526e-06
16225,4202,9732,69841,1.2096133227191346e-06
16034,4011,9307,70648,1.219606681134061e-06
15852,3762,9015,71371,1.273566401582917e-06
15670,3598,8645,72087,1.0925157870376694e-06
15522,3380,8334,72764,1.2136640201369896e-06
15365,3211,7964,73460,1.1277563222591476e-06
15227,3033,7665,74075,1.2851823487401422e-06
15077,2859,7355,74709,1.100176131886229e-06
14955,2665,7075,75305,1.1624980949916888e-06
14832,2515,6774,75879,1.084879714907147e-06
14723,2384,6462,76431,1.0405715045736901e-06
14624,2254,6152,76970,1.055944518585335e-06
14529,2121,5861,77489,1.150849757515369e-06
14431,2001,5615,77953,1.0736755548696646e-06
14344,1884,5372,78400,1.1160718920564337e-06
14258,1784,5121,78837,1.1778366531755065e-06
14172,1680,4872,79276,1.2020974311844118e-06
14089,1592,4630,79689,1.1037515749538531e-06
14017,1521,4417,80045,1.3728922490040837e-06
13932,1464,4219,80385,1.0547965443776384e-06
13870,1390,4012,80728,1.20403030274713e-06
13803,1326,3818,81053,1.0436461550728394e-06
13748,1244,3641,81367,1.318510926500048e-06
13682,1168,3479,81671,9.243760010309314e-07
13638,1093,3301,81968,9.551514628100228e-07
13595,1025,3169,82211,1.27661880777498e-06
13540,981,3009,82470,9.81791209336049e-07
13500,929,2854,82717,8.305432271795271e-07
13468,864,2727,82941,1.2252487500012252e-06
13423,833,2592,83152,1.235901525205953e-06
13380,785,2465,83370,1.3037532934930583e-06
13337,748,2330,83585,1.158479701343933e-06
13301,709,2247,83743,1.0372282290562625e-06
13270,659,2144,83927,9.490040378364395e-07
13243,627,2021,84109,7.846330586905901e-07
13222,586,1890,84302,1.0804503316982518e-06
13195,549,1807,84449,6.291058330063731e-07
13180,510,1725,84585,1.0556178663323877e-06
13156,477,1642,84725,9.25833685458745e-07
13136,452,1578,84834,1.1095776426473017e-06
13113,432,1487,84968,1.076976594375382e-06
13092,409,1432,85067,8.534360187551099e-07
13076,377,1369,85178,8.379399547869946e-07
13061,350,1292,85297,1.36297814754914e-06
13038,349,1205,85408,1.0820588907368758e-06
13021,329,1164,85486,5.938068322622377e-07
13012,309,1107,85572,6.248141177999545e-07
13003,282,1059,85656,1.0893106167044911e-06
12988,267,1016,85729,8.335980638699806e-07
12977,248,972,85803,7.135130815488372e-07
12968,232,935,85865,8.247368264786707e-07
12958,219,886,85937,4.355101757823592e-07
12953,200,837,86010,6.456575242483601e-07
12946,186,796,86072,1.4556018156594808e-06
