S,E,I,R,Beta
99200,0,800,0,2.7595766129032256e-06
98981,219,744,56,3.0010104035389436e-06
98760,417,696,127,2.764160649525379e-06
98570,563,677,190,3.1169505314475584e-06
98362,716,689,233,3.467538483553642e-06
98127,897,691,285,3.96721476024521e-06
97858,1068,730,344,4.92746408900568e-06
97506,1311,784,399,5.114808214837224e-06
97115,1567,854,464,5.739350761265797e-06
96639,1891,928,542,5.608769358840277e-06
96136,2209,1043,612,5.10622096485077e-06
95624,2531,1144,701,5.631029223432804e-06
95008,2892,1317,783,5.706269262255148e-06
94294,3363,1445,898,5.900708253791811e-06
93490,3839,1654,1017,5.199425786797934e-06
92686,4277,1888,1149,5.417416266402656e-06
91738,4829,2113,1320,5.654077920643097e-06
90642,5441,2430,1487,5.166619858361974e-06
89504,6038,2771,1687,4.979525802701172e-06
88269,6659,3155,1917,4.779368153525945e-06
86938,7297,3605,2160,4.56588238038114e-06
85507,8010,4025,2458,4.576284372344802e-06
83932,8723,4535,2810,4.277101308609096e-06
82304,9485,5020,3191,4.078263152677006e-06
80619,10205,5568,3608,3.825019571981335e-06
78902,10915,6164,4019,3.6084980833056347e-06
77147,11571,6779,4503,3.501093168060677e-06
75316,12220,7422,5042,3.3578096728074403e-06
73439,12825,8089,5647,3.126009645774946e-06
71582,13395,8744,6279,3.2464575332807272e-06
69550,14118,9356,6976,3.0643460418146463e-06
67556,14749,9959,7736,2.9890447096937814e-06
65545,15295,10651,8509,2.8318921969545354e-06
63568,15713,11360,9359,2.7432639506811826e-06
61587,16173,11984,10256,2.7071020896486855e-06
59589,16503,12700,11208,2.5885980382946014e-06
57630,16787,13359,12224,2.501691271891406e-06
55704,17049,13948,13299,2.3926604390670653e-06
53845,17201,14586,14368,2.414108262594932e-06
51949,17393,15178,15480,2.3272569082439913e-06
50114,17438,15791,16657,2.4262331178813894e-06
48194,17660,16212,17934,2.1796415570628216e-06
46491,17585,16665,19259,2.096099136918919e-06
44867,17442,17118,20573,2.0793369083397536e-06
43270,17313,17527,21890,2.089944651277176e-06
41685,17182,17843,23290,2.0436000593746487e-06
40165,17029,18099,24707,2.035913696435377e-06
38685,16756,18414,26145,2.000433525530775e-06
37260,16487,18671,27582,1.930481229153354e-06
35917,16194,18781,29108,1.9464621306667974e-06
34604,15922,18901,30573,1.9295154902206864e-06
33342,15536,19035,32087,1.834038516415992e-06
32178,15159,19029,33634,1.8960823968621572e-06
31017,14807,19096,35080,1.8504116672966845e-06
29921,14454,19025,36600,1.8058943742393735e-06
28893,14025,18938,38144,1.6813614182242625e-06
27973,13562,18795,39670,1.7175380809148167e-06
27070,13023,18691,41216,1.7096031690864535e-06
26205,12588,18518,42689,1.5579142569741237e-06
25449,12075,18367,44109,1.6494738329300326e-06
24678,11599,18172,45551,1.6813520503762688e-06
23924,11176,17891,47009,1.602712803089462e-06
23238,10737,17618,48407,1.6194150661056954e-06
22575,10333,17337,49755,1.494700424667386e-06
21990,9895,16890,51225,1.531995139617529e-06
21421,9528,16511,52540,1.4391453663798468e-06
20912,9127,16050,53911,1.4301139085728178e-06
20432,8643,15683,55242,1.35440861376915e-06
19998,8213,15277,56512,1.4467637769864569e-06
19556,7869,14875,57700,1.4335044715370296e-06
19139,7512,14468,58881,1.5601128152245862e-06
18707,7205,14079,60009,1.4010396009994128e-06
18338,6870,13641,61151,1.451137107439529e-06
17975,6529,13257,62239,1.4058230238770648e-06
17640,6222,12819,63319,1.3487986140187672e-06
17335,5905,12393,64367,1.4290192522174992e-06
17028,5662,11954,65356,1.4983833769800129e-06
16723,5377,11617,66283,1.554528769285596e-06
16421,5138,11216,67225,1.30851721565606e-06
16180,4846,10901,68073,1.3493732614771282e-06
15942,4558,10509,68991,1.2236287267388626e-06
15737,4324,10137,69802,1.2537143717334199e-06
15537,4099,9772,70592,1.218487573178741e-06
15352,3898,9371,71379,1.1955769879567583e-06
15180,3661,9084,72075,1.2110653371924983e-06
15013,3446,8706,72835,1.2700532805713416e-06
14847,3257,8402,73494,1.1864251098729857e-06
14699,3104,8029,74168,1.1015243563430954e-06
14569,2897,7719,74815,1.0492795846446326e-06
14451,2742,7349,75458,1.2146847018908094e-06
14322,2601,7016,76061,1.06485513113681e-06
14215,2447,6744,76594,1.2726102153465108e-06
14093,2332,6447,77128,1.012573844836772e-06
14001,2190,6151,77658,1.149556739629962e-06
13902,2087,5851,78160,1.4261020590922107e-06
13786,1984,5628,78602,1.0310924909555144e-06
13706,1873,5381,79040,1.0575986387675037e-06
13628,1761,5110,79501,1.349816798269018e-06
13534,1690,4847,79929,1.1280608521146064e-06
13460,1594,4611,80335,1.2728783775988874e-06
13381,1535,4363,80721,1.0448550625874178e-06
13320,1441,4174,81065,1.0611953592308168e-06
13261,1362,3960,81417,1.123519334815617e-06
13202,1290,3777,81731,8.623463755000255e-07
13159,1214,3568,82059,7.880503956950127e-07
13122,1129,3383,82366,1.126336020365597e-06
13072,1079,3205,82644,1.0024880799393542e-06
13030,1034,3049,82887,8.809803146207241e-07
12995,974,2904,83127,9.274599151824658e-07
12960,911,2768,83361,7.805252265753229e-07
12932,829,2653,83586,1.0784469291602605e-06
12895,767,2552,83786,1.2762838503903605e-06
12853,737,2431,83979,7.040981681830007e-07
12831,700,2285,84184,9.891252500312512e-07
12802,667,2159,84372,1.0130422679585078e-06
12774,626,2021,84579,9.296468806047539e-07
12750,585,1933,84732,1.095523568972338e-06
12723,556,1830,84891,1.1166902674859737e-06
12697,533,1729,85041,7.743776474889917e-07
12680,486,1656,85178,1.0000914369313765e-06
12659,466,1570,85305,1.3082004545493426e-06
12633,445,1499,85423,6.864915933559654e-07
12620,415,1427,85538,1.0550432734327887e-06
12601,399,1341,85659,1.065218537572122e-06
12583,375,1282,85760,9.918540268591591e-07
12567,347,1230,85856,1.0997961495489866e-06
12550,332,1174,85944,1.0180742108228077e-06
12535,316,1114,86035,7.16127697026423e-07
12525,303,1048,86124,8.380186192500495e-07
12514,289,984,86213,8.933084376392749e-07
12503,264,955,86278,6.699962689582772e-07
12495,243,899,86363,8.902337353183765e-07
12485,237,850,86428,5.653843435652195e-07
12479,223,815,86483,6.882728628267268e-07
12472,207,776,86545,1.2398907573583384e-06
12460,204,721,86615,6.678792385286176e-07
12454,194,682,86670,5.886765937947836e-07
12449,182,635,86734,1.0120029879388218e-06
12441,167,610,86782,9.223864509336528e-07
12434,150,587,86829,9.5906728240613e-07
12427,144,559,86870,4.3186016713276376e-07
12424,132,527,86917,1.6800438888556273e-06
12413,126,501,86960,1.125598637575409e-06
12406,117,489,86988,1.1538713868578005e-06
12399,114,455,87032,8.862820379878207e-07
12394,107,442,87057,9.127172175706096e-07
12389,104,410,87097,3.9374031644909233e-07
12387,99,385,87129,8.387511414878816e-07
12383,97,364,87156,1.996711194805356e-06
12374,91,350,87185,6.926966681290263e-07
12371,87,332,87210,4.869530664895456e-07
12369,85,308,87238,5.249823343444493e-07
12367,81,286,87266,1.4136425553907562e-06
12362,79,275,87284,0.0
12362,70,256,87312,6.319770263711374e-07
12360,64,243,87333,0.0
12360,57,234,87349,1.3830110917489559e-06
12356,54,224,87366,1.083915275401193e-06
12353,53,209,87385,7.746602437003661e-07
12351,50,200,87399,8.096510404015869e-07
12349,47,191,87413,4.239697217783495e-07
12348,48,168,87436,1.446156693970105e-06
12345,48,157,87450,5.159519442359139e-07
12344,43,144,87469,1.6877295312162454e-06
