S,E,I,R,Beta
99500,0,500,0,5.005025125628141e-06
99251,249,463,37,4.8310006092501085e-06
99029,442,452,77,4.311778877323591e-06
98836,584,475,105,4.877830579524614e-06
98607,746,500,147,6.14560832395266e-06
98304,982,532,182,6.692451343201754e-06
97954,1255,571,220,8.18855356781894e-06
97496,1571,661,272,8.255119694890777e-06
96964,1935,778,323,8.125879066346304e-06
96351,2345,919,385,8.120021002733602e-06
95632,2829,1066,473,7.1510050565943685e-06
94903,3283,1259,555,6.628564861222751e-06
94111,3775,1454,660,6.789079891422077e-06
93182,4357,1674,787,6.789041740413354e-06
92123,4990,1971,916,5.86536321443449e-06
91058,5560,2328,1054,6.189174846378265e-06
89746,6313,2702,1239,5.6125171288991716e-06
88385,6986,3164,1465,5.410331637953051e-06
86872,7825,3576,1727,5.34356083150854e-06
85212,8743,4064,1981,5.114039795511408e-06
83441,9635,4595,2329,5.271100510719041e-06
81420,10709,5189,2682,5.0983650721944115e-06
79266,11779,5815,3140,4.9356543622213605e-06
76991,12835,6555,3619,4.567286689209645e-06
74686,13844,7381,4089,4.299262279608251e-06
72316,14866,8141,4677,4.244769433398664e-06
69817,15913,8899,5371,4.117163840730765e-06
67259,16911,9757,6073,3.862880317195899e-06
64724,17779,10671,6826,3.74419148632709e-06
62138,18606,11591,7665,3.597404191997485e-06
59547,19353,12557,8543,3.5453894417652457e-06
56896,20164,13370,9570,3.4284233543357565e-06
54288,20776,14325,10611,3.34458223968966e-06
51687,21357,15153,11803,3.1000502492864932e-06
49259,21657,16065,13019,3.0795638167477054e-06
46822,21984,16869,14325,3.0322584773394665e-06
44427,22126,17745,15702,2.965661063387498e-06
42089,22317,18481,17113,2.785895596571124e-06
39922,22270,19196,18612,2.706360962952565e-06
37848,22074,19888,20190,2.7247810737381502e-06
35797,21923,20513,21767,2.5234784922368808e-06
33944,21656,20989,23411,2.4478889635769508e-06
32200,21241,21583,24976,2.515207074350845e-06
30452,20859,21916,26773,2.3674454127622496e-06
28872,20374,22229,28525,2.466517038986401e-06
27289,19975,22379,30357,2.3382982779820116e-06
25861,19426,22499,32214,2.366602997598479e-06
24484,18841,22668,34007,2.25764418501344e-06
23231,18172,22748,35849,2.189385485249987e-06
22074,17508,22805,37613,2.0421234850219876e-06
21046,16709,22816,39429,2.088775951802097e-06
20043,16016,22651,41290,2.0528905984886015e-06
19111,15347,22377,43165,2.0951867324301822e-06
18215,14673,22155,44957,2.0691193660713858e-06
17380,14107,21859,46654,1.85307329310234e-06
16676,13382,21642,48300,1.903563890553422e-06
15989,12753,21219,50039,1.9895623667540343e-06
15314,12103,20859,51724,1.8470127133266031e-06
14724,11503,20371,53402,1.9403712318240724e-06
14142,10899,19996,54963,1.8742257856181617e-06
13612,10352,19509,56527,1.781165159770816e-06
13139,9809,18968,58084,1.8939048012380617e-06
12667,9301,18437,59595,1.7470130006327483e-06
12259,8797,17892,61052,1.7142490220619655e-06
11883,8288,17322,62507,1.632357000207047e-06
11547,7819,16733,63901,1.6820557429029241e-06
11222,7381,16152,65245,1.594414636430651e-06
10933,6930,15594,66543,1.5778125350132146e-06
10664,6508,15031,67797,1.6594861242753973e-06
10398,6128,14483,68991,1.5804057942882461e-06
10160,5741,13910,70189,1.5920682452436076e-06
9935,5361,13394,71310,1.4654008709290693e-06
