S,E,I,R,Beta
99000,0,1000,0,3.090909090909091e-06
98694,306,927,73,2.765349553627768e-06
98441,530,880,149,2.8281822706909817e-06
98196,721,866,217,3.128023069664037e-06
97930,904,877,289,3.0156741702617034e-06
97671,1090,876,363,3.576446114948661e-06
97365,1296,911,428,4.2164830326298855e-06
96991,1547,957,505,4.632602964691367e-06
96561,1808,1053,578,4.81910017505824e-06
96071,2119,1156,654,5.564656099390737e-06
95453,2516,1283,748,5.078952438133562e-06
94831,2890,1435,844,5.077802628310322e-06
94140,3285,1620,955,5.20632522615385e-06
93346,3767,1799,1088,5.579723971471973e-06
92409,4330,2033,1228,4.865131087577113e-06
91495,4814,2305,1386,5.20635825316249e-06
90397,5447,2606,1550,5.030254070449757e-06
89212,6065,2957,1766,4.711905028737617e-06
87969,6680,3368,1983,4.725266396343627e-06
86569,7440,3743,2248,4.292841977335849e-06
85178,8068,4200,2554,4.452860061115714e-06
83585,8868,4655,2892,4.1995622200546185e-06
81951,9625,5139,3285,3.998611513020245e-06
80267,10337,5735,3661,3.7777144586394523e-06
78528,11108,6266,4098,3.670310606314827e-06
76722,11761,6907,4610,3.3873110693283616e-06
74927,12355,7562,5156,3.3974706729184315e-06
73002,13031,8205,5762,3.3239762816679068e-06
71011,13719,8847,6423,3.194667890133738e-06
69004,14379,9500,7117,3.0188944042908267e-06
67025,14918,10212,7845,2.8854893198178476e-06
65050,15426,10876,8648,2.7831025954233863e-06
63081,15776,11648,9495,2.719227555152794e-06
61083,16200,12296,10421,2.674827155571707e-06
59074,16623,12905,11398,2.6287139487917866e-06
57070,16924,13574,12432,2.3881192590097093e-06
55220,17004,14243,13533,2.3699982832769946e-06
53356,17253,14721,14670,2.3094932972215154e-06
51542,17412,15200,15846,2.178856691221671e-06
49835,17403,15728,17034,2.2620425634502302e-06
48062,17386,16280,18272,2.2480688079289886e-06
46303,17431,16690,19576,2.1790972887617184e-06
44619,17382,17097,20902,2.08559720092039e-06
43028,17193,17466,22313,2.1063779463596897e-06
41445,17061,17816,23678,2.131681813525459e-06
39871,16879,18132,25118,1.915785733057055e-06
38486,16599,18287,26628,1.9323850458734428e-06
37126,16251,18514,28109,1.8389446352604913e-06
35862,15869,18631,29638,1.8977918685730879e-06
34594,15565,18691,31150,1.8465922487103524e-06
33400,15240,18665,32695,1.8719592692461315e-06
32233,14851,18702,34214,1.818116772550901e-06
31137,14404,18796,35663,1.8180232164708694e-06
30073,14014,18766,37147,1.7134759289537099e-06
29106,13630,18561,38703,1.6918517307197104e-06
28192,13193,18477,40138,1.6624957604438368e-06
27326,12797,18242,41635,1.552717491125016e-06
26552,12292,18019,43137,1.6302968071548326e-06
25772,11834,17852,44542,1.636665679132011e-06
25019,11391,17631,45959,1.6730521149000776e-06
24281,10976,17438,47305,1.6390651945455367e-06
23587,10636,17087,48690,1.5581925273359011e-06
22959,10189,16791,50061,1.5641837957048961e-06
22356,9768,16453,51423,1.6176246903444944e-06
21761,9398,16105,52736,1.463786666875154e-06
21248,8993,15700,54059,1.3909139743688127e-06
20784,8577,15291,55348,1.359310666374868e-06
20352,8175,14886,56587,1.3665176093023963e-06
19938,7743,14516,57803,1.4891852259225975e-06
19507,7423,14133,58937,1.4907917439343847e-06
19096,7080,13745,60079,1.3106034063801698e-06
18752,6697,13401,61150,1.4644111169942236e-06
18384,6393,12975,62248,1.2744599895024744e-06
18080,6081,12545,63294,1.3799877961462628e-06
17767,5795,12144,64294,1.6685016477009938e-06
17407,5588,11756,65249,1.3682785685374548e-06
17127,5277,11412,66184,1.320008249130621e-06
16869,4996,11014,67121,1.1948642409781533e-06
16647,4748,10589,68016,1.2083386737080703e-06
16434,4472,10220,68874,1.226515502798718e-06
16228,4244,9812,69716,1.2497712730162651e-06
16029,4056,9445,70470,1.2748201455005736e-06
15836,3869,9062,71233,1.177652487321909e-06
15667,3655,8674,72004,1.1332232066040009e-06
15513,3446,8311,72730,1.1401664563912741e-06
15366,3253,8025,73356,9.81249617332923e-07
15245,3043,7779,73933,1.1299353563139417e-06
15111,2880,7461,74548,1.108714602323896e-06
14986,2694,7160,75160,1.3047559472640013e-06
14846,2545,6842,75767,1.2207568196103006e-06
14722,2410,6587,76281,1.1549509643912737e-06
14610,2256,6346,76788,1.1756450354451586e-06
14501,2153,6052,77294,1.2534176711745796e-06
14391,2055,5783,77771,1.2136045842915854e-06
14290,1940,5545,78225,1.2241593527352074e-06
14193,1881,5292,78634,9.319744400417972e-07
14123,1768,5028,79081,1.14067727840147e-06
14042,1668,4782,79508,9.679987938437183e-07
13977,1560,4566,79897,1.0498443864240892e-06
13910,1448,4382,80260,1.0499786559026354e-06
13846,1384,4152,80618,1.1654486163098237e-06
13779,1323,3967,80931,9.51313025105352e-07
13727,1238,3818,81217,9.349416823447483e-07
13678,1156,3652,81514,1.1210749763733448e-06
13622,1091,3458,81829,9.765443390616292e-07
13576,1014,3302,82108,1.0038379625283797e-06
13531,953,3145,82371,9.869581702453496e-07
13489,896,2987,82628,1.0672188274873774e-06
13446,847,2817,82890,9.768362554729892e-07
13409,805,2674,83112,8.087982524156713e-07
13380,768,2538,83314,8.539850476052493e-07
13351,718,2409,83522,6.529331201537788e-07
13330,687,2274,83709,9.567035558361886e-07
13301,642,2160,83897,8.701657073959908e-07
13276,598,2071,84055,1.3093482079169303e-06
13240,567,1972,84221,1.1873173063370572e-06
13209,538,1875,84378,8.479067302596714e-07
13188,499,1787,84526,9.759427564595104e-07
13165,465,1698,84672,5.815469775885215e-07
13152,440,1598,84810,8.088730134078791e-07
13135,415,1509,84941,1.1099498681051617e-06
13113,393,1440,85054,1.0062109696060738e-06
