S,E,I,R,Beta
99100,0,900,0,4.282991366745151e-06
98718,382,842,58,3.909983470274188e-06
98393,675,799,133,4.604660218878834e-06
98031,969,815,185,5.219333085634049e-06
97614,1306,826,254,5.953180911065877e-06
97134,1653,890,323,5.4598500900990936e-06
96662,1952,990,396,5.8832516261495595e-06
96099,2298,1127,476,6.814179620833008e-06
95361,2810,1269,560,6.668699008468579e-06
94554,3315,1472,659,6.962032737676469e-06
93585,3948,1707,760,7.211285887767039e-06
92433,4704,1962,901,7.0084099706547785e-06
91162,5504,2263,1071,6.7086894969639445e-06
89778,6358,2629,1235,6.18574970875499e-06
88318,7196,3030,1456,5.788413710820119e-06
86769,8032,3479,1720,5.545445387067467e-06
85095,8920,3980,2005,5.317733859969097e-06
83294,9810,4558,2338,5.2574178768412036e-06
81298,10798,5198,2706,4.9859555075195826e-06
79191,11804,5907,3098,4.790700914752594e-06
76950,12874,6623,3553,4.589515517673902e-06
74611,13918,7397,4074,4.42473412824449e-06
72169,15029,8157,4645,4.15673960552181e-06
69722,15971,8995,5312,4.085151067435464e-06
67160,16917,9926,5997,4.1297261438036345e-06
64407,17985,10837,6771,3.826764565877651e-06
61736,18899,11736,7629,3.679608021984943e-06
59070,19648,12720,8562,3.510918183628208e-06
56432,20248,13754,9566,3.380721288430813e-06
53808,20860,14651,10681,3.227029894656958e-06
51264,21259,15613,11864,3.1384902606450193e-06
48752,21675,16527,13046,3.074252554754759e-06
46275,21921,17448,14356,2.8783529281791493e-06
43951,22081,18234,15734,2.8587381531788367e-06
41660,22110,19041,17189,2.797359504415302e-06
39441,22183,19657,18719,2.6906000676233185e-06
37355,22104,20231,20310,2.649097741061295e-06
35353,21839,20932,21876,2.7256425407023025e-06
33336,21668,21387,23609,2.549943290271103e-06
31518,21302,21799,25381,2.442287203304932e-06
29840,20801,22267,27092,2.3824313044068747e-06
28257,20322,22593,28828,2.3840463714500165e-06
26735,19755,22872,30638,2.3402125442849654e-06
25304,19236,22982,32478,2.3403516967037368e-06
23943,18653,23070,34334,2.1688556992413405e-06
22745,18050,22908,36297,2.2627714447686277e-06
21566,17423,22856,38155,2.118022992868089e-06
20522,16756,22698,40024,2.258439520136045e-06
19470,16121,22513,41896,2.0966029306219947e-06
18551,15449,22296,43704,2.0744024023842802e-06
17693,14770,22079,45458,2.065820856464394e-06
16886,14077,21797,47240,2.0241037226603833e-06
16141,13373,21507,48979,1.984764343960329e-06
15452,12687,21173,50688,2.0509516544051953e-06
14781,12050,20785,52384,1.891133929600375e-06
14200,11427,20282,54091,1.8228888169764073e-06
13675,10865,19786,55674,1.7000922669640102e-06
13215,10225,19301,57259,1.8779695025201938e-06
12736,9657,18780,58827,1.843783614558415e-06
12295,9153,18200,60352,1.809902175904616e-06
11890,8633,17750,61727,1.7626363733282793e-06
11518,8140,17210,63132,1.7202692821755182e-06
11177,7668,16658,64497,1.6166588606929142e-06
10876,7159,16072,65893,1.8077899177862912e-06
10560,6772,15514,67154,1.72742312906036e-06
10277,6382,14946,68395,1.6471349662781994e-06
10024,5999,14375,69602,1.7072070509039177e-06
9778,5648,13778,70796,1.6404237952482698e-06
9557,5320,13230,71893,1.6134248335028615e-06
9353,5012,12688,72947,1.5336536186338038e-06
9171,4686,12161,73982,1.3180483835118387e-06
9024,4314,11701,74961,1.5815918018766656e-06
8857,4040,11216,75887,1.4998976445687921e-06
8708,3767,10731,76794,1.4767958768886454e-06
8570,3508,10258,77664,1.3308905614378896e-06
8453,3288,9810,78449,1.3144577204674212e-06
8344,3099,9272,79285,1.3442672585303064e-06
8240,2900,8807,80053,1.1988477832615495e-06
8153,2694,8406,80747,1.5320836258518713e-06
8048,2545,8004,81403,1.5058325707921387e-06
7951,2390,7593,82066,1.7060905261902868e-06
7848,2262,7191,82699,1.470719359670763e-06
7765,2111,6862,83262,1.2386589977409488e-06
7699,1957,6553,83791,1.248722858785678e-06
7636,1825,6202,84337,1.4358571366069413e-06
7568,1719,5893,84820,1.3229226347668016e-06
7509,1598,5610,85283,1.1869298137540953e-06
7459,1468,5323,85750,1.3852418898054181e-06
7404,1369,5041,86186,1.5271853459653531e-06
7347,1283,4784,86586,1.422554105991889e-06
7297,1216,4500,86987,1.0049792152025946e-06
7264,1133,4276,87327,9.658456377774939e-07
7234,1053,4045,87668,1.366982519369288e-06
7194,984,3807,88015,9.858491217070175e-07
7167,916,3630,88287,1.3453150939356655e-06
7132,853,3428,88587,1.3088739691799447e-06
7100,781,3264,88855,1.4671361502347418e-06
7066,740,3070,89124,1.0141697959951356e-06
7044,693,2890,89373,1.1298236099731004e-06
7021,651,2718,89610,1.1004514051663993e-06
7000,601,2548,89851,8.970621215519174e-07
6984,570,2410,90036,1.0694272147837618e-06
6966,521,2280,90233,9.444368889493328e-07
6951,490,2148,90411,1.0716140946187022e-06
6935,458,2039,90568,7.77909354466066e-07
6924,433,1909,90734,7.565489143674388e-07
