S,E,I,R,Beta
99500,0,500,0,5.266331658291457e-06
99238,262,470,30,5.467191917303469e-06
98983,491,456,70,5.095682742615204e-06
98753,667,478,102,7.287528196272794e-06
98409,944,505,142,8.572024473733536e-06
97983,1269,575,173,6.815734228963409e-06
97599,1509,672,220,7.73024606516753e-06
97092,1858,774,276,8.66276594691457e-06
96441,2333,882,344,8.78193688898087e-06
95694,2855,1032,419,9.467759231905704e-06
94759,3486,1246,509,9.155607847072451e-06
93678,4211,1527,584,8.43782711872336e-06
92471,5006,1815,708,8.830108094644101e-06
90989,5996,2157,858,8.284789992267172e-06
89363,7035,2575,1027,7.948382016448893e-06
87534,8193,3044,1229,7.562295223178457e-06
85519,9416,3599,1466,7.128401660519904e-06
83325,10652,4276,1747,6.556315126367641e-06
80989,11956,4991,2064,6.160071323631274e-06
78499,13312,5751,2438,5.621913068836677e-06
75961,14449,6710,2880,5.617048249581208e-06
73098,15838,7673,3391,5.445005715063022e-06
70044,17220,8746,3990,4.949357042607944e-06
67012,18639,9681,4668,4.8447523390658515e-06
63869,19949,10765,5417,4.6934783057200725e-06
60642,21158,11946,6254,4.471105540491836e-06
57403,22299,13066,7232,4.327840747001419e-06
54157,23288,14310,8245,4.1910398278205224e-06
50909,24184,15493,9414,4.052067613332696e-06
47713,24957,16733,10597,3.822733250792272e-06
44661,25545,17817,11977,3.6394481326342883e-06
41765,25953,18819,13463,3.4988366399979614e-06
39015,26118,19882,14985,3.359562544219146e-06
36409,26102,20851,16638,3.28255792731094e-06
33917,25952,21845,18286,3.1083109439005683e-06
31614,25729,22648,20009,3.1885747759584177e-06
29331,25433,23425,21811,2.969092294998095e-06
27291,24939,24071,23699,2.849654854051159e-06
25419,24309,24667,25605,2.8930936214202596e-06
23605,23626,25178,27591,2.7123129873235205e-06
21993,22863,25555,29589,2.8076737352877696e-06
20415,22201,25780,31604,2.8025910001297744e-06
18940,21451,25976,33633,2.624061394987624e-06
17649,20636,25960,35755,2.5187265353558927e-06
16495,19639,26039,37827,2.444627413812012e-06
15445,18694,25947,39914,2.555199961053163e-06
14421,17901,25791,41887,2.406353778459795e-06
13526,17002,25564,43908,2.235534116124643e-06
12753,16108,25164,45975,2.2622707716747696e-06
12027,15136,24844,47993,2.1854171644096496e-06
11374,14316,24312,49998,2.133625045442597e-06
10784,13491,23778,51947,2.293095405497888e-06
10196,12757,23190,53857,2.199240720599831e-06
9676,12021,22563,55740,2.3360249287388723e-06
9166,11301,21929,57604,2.2238671652998075e-06
8719,10576,21364,59341,2.034651172423985e-06
8340,9913,20711,61036,2.159442838274405e-06
7967,9295,20107,62631,2.0787494073769473e-06
7634,8695,19466,64205,1.951502550640751e-06
7344,8127,18787,65742,1.6742560475867926e-06
7113,7553,18035,67299,1.972202776276864e-06
6860,7035,17370,68735,1.9469914785553995e-06
6628,6507,16734,70131,1.9564892655638632e-06
6411,6046,16141,71402,1.7587948026763175e-06
6229,5626,15401,72744,1.5323221626248508e-06
6082,5217,14713,73988,1.7433193376825873e-06
5926,4855,14048,75171,1.669700797304954e-06
5787,4513,13389,76311,1.7810555394679778e-06
5649,4185,12733,77433,1.8212475554096148e-06
5518,3867,12185,78430,1.7252449290069148e-06
5402,3585,11625,79388,1.5287050196462482e-06
5306,3334,11042,80318,1.5190603154333864e-06
5217,3080,10479,81224,1.6096890697155055e-06
5129,2858,9978,82035,1.4850374078969052e-06
