S,E,I,R,Beta
99000,0,1000,0,1.6767676767676768e-06
98834,166,910,90,1.912408574083706e-06
98662,322,858,158,1.7837736513619833e-06
98511,444,820,225,2.1911630024726716e-06
98334,585,789,292,2.049351318440504e-06
98175,679,802,344,2.590925284192117e-06
97971,832,799,398,2.7082673911741834e-06
97759,968,804,469,3.2570705530846774e-06
97503,1105,862,530,3.343344090810651e-06
97222,1284,887,607,3.049773438940996e-06
96959,1415,954,672,3.210849479852114e-06
96662,1569,1025,744,3.149016613585887e-06
96350,1713,1098,839,3.1665820669368187e-06
96015,1861,1198,926,3.181890141852314e-06
95649,2040,1293,1018,3.56582175854249e-06
95208,2308,1345,1139,4.045144436645698e-06
94690,2589,1483,1238,3.624703730318624e-06
94181,2832,1642,1345,3.343136374835606e-06
93664,3053,1808,1475,3.5194527000674224e-06
93068,3353,1961,1618,3.3916628478040664e-06
92449,3638,2131,1782,3.796784345984024e-06
91701,4039,2297,1963,3.6555746609180336e-06
90931,4400,2532,2137,3.3878091304166312e-06
90151,4736,2778,2335,3.1943845530615586e-06
89351,5038,3058,2553,3.260924964184174e-06
88460,5409,3321,2810,3.0601582173281476e-06
87561,5757,3593,3089,2.9242863516757e-06
86641,6115,3836,3408,2.780160806185976e-06
85717,6436,4105,3742,2.7737651888688974e-06
84741,6764,4413,4082,2.647327569748237e-06
83751,7076,4742,4431,2.671553237174438e-06
82690,7427,5052,4831,2.5374034817197314e-06
81630,7755,5364,5251,2.509915651304156e-06
80531,8094,5707,5668,2.502227978352299e-06
79381,8454,6048,6117,2.4286794735642697e-06
78215,8808,6362,6615,2.2889695201903893e-06
77076,9075,6753,7096,2.290131063662823e-06
75884,9395,7056,7665,2.2224815988982347e-06
74694,9642,7433,8231,2.0425053578211643e-06
73560,9850,7719,8871,2.092250494373431e-06
72372,10057,8044,9527,2.018344196182039e-06
71197,10210,8427,10166,2.0784125935975903e-06
69950,10390,8836,10824,2.0369590773465235e-06
68691,10601,9202,11506,2.04241586111238e-06
67400,10813,9525,12262,1.8364915068109068e-06
66221,10883,9874,13022,1.8750014701020906e-06
64995,11065,10172,13768,1.8317147539435337e-06
63784,11156,10436,14624,1.874859655938255e-06
62536,11344,10657,15463,1.697061340373678e-06
61405,11335,10916,16344,1.7917431166107894e-06
60204,11412,11186,17198,1.611126259162735e-06
59119,11362,11417,18102,1.7349134529979048e-06
57948,11378,11677,18997,1.6374574697762445e-06
56840,11369,11878,19913,1.6426088408318254e-06
55731,11355,11986,20928,1.6122953228139042e-06
54654,11266,12161,21919,1.5873080497338186e-06
53599,11192,12358,22851,1.5006572350288991e-06
52605,11088,12449,23858,1.5590651011912272e-06
51584,10980,12534,24902,1.481701781081018e-06
50626,10834,12658,25882,1.4403332779525448e-06
49703,10648,12785,26864,1.3816918015105936e-06
48825,10452,12789,27934,1.4028953213080701e-06
47949,10296,12787,28968,1.4352727941368676e-06
47069,10120,12846,29965,1.3495446859499866e-06
46253,9922,12861,30964,1.3414924924003064e-06
45455,9763,12831,31951,1.3219414216893603e-06
44684,9564,12771,32981,1.3090120781755891e-06
43937,9326,12713,34024,1.2299240389783087e-06
43250,9070,12599,35081,1.2993048810645124e-06
42542,8838,12528,36092,1.217713298188739e-06
41893,8663,12333,37111,1.2716136358393398e-06
41236,8395,12261,38108,1.2915486145741954e-06
40583,8259,12109,39049,1.1721145475721177e-06
40007,8034,11930,40029,1.2550192651742776e-06
39408,7812,11822,40958,1.2449521055763345e-06
38828,7621,11633,41918,1.255296476630307e-06
38261,7428,11463,42848,1.1423077329014471e-06
37760,7178,11272,43790,1.113641421371089e-06
37286,6972,11031,44711,1.1670260693638574e-06
36806,6791,10794,45609,1.1175885266791186e-06
36362,6557,10640,46441,1.217395008339285e-06
35891,6381,10438,47290,1.0730580123082316e-06
35489,6147,10208,48156,1.153830084309757e-06
35071,6010,9943,48976,1.1040662665964497e-06
34686,5807,9736,49771,1.033452789815578e-06
34337,5568,9555,50540,1.0972597811451359e-06
33977,5366,9356,51301,1.0947223899153772e-06
33629,5167,9158,52046,1.1169760217263786e-06
33285,5009,8934,52772,1.0592928584594068e-06
32970,4824,8706,53500,1.0800008166199722e-06
32660,4652,8518,54170,9.956941440387685e-07
32383,4425,8335,54857,9.780954595604672e-07
32119,4241,8071,55569,1.0723966118917465e-06
31841,4102,7848,56209,1.0844851205600099e-06
31570,3968,7596,56866,9.841299865574516e-07
31334,3818,7360,57488,9.84310694592067e-07
31107,3675,7164,58054,1.1173407569991706e-06
30858,3539,7021,58582,1.0708317442790283e-06
30626,3435,6796,59143,1.042596074603678e-06
30409,3309,6607,59675,9.755502082020748e-07
30213,3147,6460,60180,9.786040269914362e-07
30022,3015,6254,60709,1.0279211724854497e-06
29829,2907,6050,61214,9.918796090886094e-07
29650,2784,5892,61674,9.101431157118178e-07
29491,2641,5698,62170,1.0533224055993715e-06
29314,2537,5476,62673,9.842797810543137e-07
29156,2448,5315,63081,1.071215572841562e-06
28990,2371,5135,63504,9.471754857549173e-07
28849,2269,4974,63908,9.407998161551719e-07
28714,2205,4797,64284,9.292799246539837e-07
28586,2093,4662,64659,9.379600787982513e-07
28461,1996,4494,65049,1.0085710242048133e-06
28332,1917,4358,65393,9.718892691567637e-07
28212,1808,4199,65781,9.116833128221471e-07
28104,1750,4040,66106,1.0921245839357633e-06
27980,1691,3914,66415,1.0500967367376434e-06
27865,1645,3770,66720,7.52015329689708e-07
27786,1556,3650,67008,1.0155897963791759e-06
27683,1504,3531,67282,9.207286118349657e-07
27593,1452,3392,67563,8.333737911378946e-07
27515,1378,3280,67827,9.418366035377599e-07
27430,1324,3130,68116,9.434412777689127e-07
27349,1268,3030,68353,1.0981389922969773e-06
27258,1242,2896,68604,7.727469334361365e-07
