S,E,I,R,Beta
99400,0,600,0,1.02280348759222e-06
99339,61,549,51,6.967732485866367e-07
99301,91,506,102,8.557843038252404e-07
99258,129,475,138,9.756604531942806e-07
99212,159,467,162,8.633341221329429e-07
99172,183,447,198,1.0151165746339421e-06
99127,207,425,241,1.068148465515717e-06
99082,235,406,277,1.1932197673161793e-06
99034,261,393,312,1.387448554563804e-06
98980,301,379,340,1.2795420945357689e-06
98932,324,375,369,1.4824997641477649e-06
98877,348,379,396,1.4409843652395824e-06
98823,364,386,427,1.6515632518053553e-06
98760,395,386,459,1.2329045973176193e-06
98713,409,388,490,1.5404440719064671e-06
98654,424,401,521,1.9716759149220832e-06
98576,456,405,563,2.0789874980212047e-06
98493,493,409,605,1.4894385032811212e-06
98433,504,429,634,1.5392719059172383e-06
98368,520,448,664,2.564168661120922e-06
98255,575,469,701,2.604076529903099e-06
98135,647,472,746,2.504332927746541e-06
98019,700,502,779,2.0932603155360275e-06
97916,717,537,830,2.4723810314971454e-06
97786,764,587,863,2.19510734266542e-06
97660,815,615,910,2.2144190313498467e-06
97527,874,636,963,2.7246123682698284e-06
97358,941,690,1011,2.262678517147679e-06
97206,1001,729,1064,2.102643610064658e-06
97057,1050,770,1123,2.4353074622503926e-06
96875,1112,825,1188,2.3272727272727272e-06
96689,1185,869,1257,2.3446033497050517e-06
96492,1258,919,1331,2.165182005876033e-06
96300,1325,969,1406,2.100419333716981e-06
96104,1395,1009,1492,2.093453928379703e-06
95901,1444,1074,1581,1.5825600100444988e-06
95738,1481,1113,1668,1.8300168828911385e-06
95543,1533,1165,1759,2.1112665312730905e-06
95308,1619,1212,1861,2.120967961991146e-06
95063,1702,1291,1944,2.3385364247785356e-06
94776,1816,1367,2041,1.968218413150996e-06
94521,1877,1429,2173,1.924920561304763e-06
94261,1943,1519,2277,1.93459451621794e-06
93984,2026,1588,2402,2.144102560144221e-06
93664,2149,1659,2528,1.9370793384450606e-06
93363,2214,1763,2660,1.859063892435438e-06
93057,2289,1838,2816,1.876767515967696e-06
92736,2402,1886,2976,1.7038298252277688e-06
92438,2457,1984,3121,1.4994793371529234e-06
92163,2495,2067,3275,1.6377873574689962e-06
91851,2560,2130,3459,1.5180740516522396e-06
91554,2611,2206,3629,1.5547007804063179e-06
91240,2683,2252,3825,1.5865871672936444e-06
90914,2772,2331,3983,1.6704374669044576e-06
90560,2850,2444,4146,1.4096684459815052e-06
90248,2867,2529,4356,1.4195758244344331e-06
89924,2912,2591,4573,1.523650375819739e-06
89569,2980,2690,4761,1.523196940524057e-06
89202,3054,2780,4964,1.431558056171596e-06
88847,3085,2904,5164,1.3255213461492489e-06
88505,3112,2969,5414,1.3585956261707303e-06
88148,3147,3075,5630,1.3871718333283528e-06
87772,3246,3085,5897,1.3332022535771367e-06
87411,3270,3176,6143,1.314759392403362e-06
87046,3324,3238,6392,1.216938011675424e-06
86703,3347,3289,6661,1.3150227600457244e-06
86328,3352,3406,6914,1.268564368221207e-06
85955,3378,3491,7176,1.1963918753927535e-06
85596,3401,3555,7448,1.2652246785984255e-06
85211,3446,3581,7762,1.186338398354875e-06
84849,3467,3621,8063,1.197767612441224e-06
84481,3483,3653,8383,1.2248504939548234e-06
84103,3519,3712,8666,1.2043934633517933e-06
83727,3551,3770,8952,1.181685621632691e-06
83354,3552,3843,9251,1.2830541679059379e-06
82943,3623,3878,9556,1.144090223402705e-06
82575,3643,3907,9875,1.0972643479518236e-06
82221,3632,3983,10164,1.041265113539441e-06
81880,3647,4001,10472,1.0378450819635101e-06
81540,3625,4016,10819,1.0077423931939645e-06
81210,3595,4059,11136,1.1467354489510238e-06
80832,3597,4104,11467,1.1213785982507072e-06
80460,3606,4146,11788,1.0821759446616591e-06
80099,3598,4195,12108,1.0535234399516415e-06
79745,3601,4219,12435,1.0254302084695155e-06
79400,3600,4194,12806,1.0029921598445181e-06
79066,3576,4232,13126,9.862306894237865e-07
78736,3540,4258,13466,9.84316885036274e-07
78406,3524,4246,13824,9.732305254258938e-07
78082,3494,4247,14177,9.559299583063158e-07
77765,3460,4272,14503,9.150781031201514e-07
77461,3432,4283,14824,9.856360485600034e-07
77134,3392,4315,15159,9.253884250312642e-07
76826,3372,4307,15495,9.489570451329592e-07
76512,3338,4297,15853,9.36819254813572e-07
76204,3331,4279,16186,9.96697355908506e-07
75879,3280,4313,16528,8.86128982117358e-07
75589,3211,4358,16842,9.56235203284767e-07
75274,3211,4336,17179,9.804280097693768e-07
74954,3178,4342,17526,8.910731639034938e-07
74664,3133,4338,17865,8.92271542794183e-07
74375,3144,4258,18223,9.157256138716642e-07
74085,3116,4256,18543,8.689977626796288e-07
73811,3096,4244,18849,8.491514825080349e-07
73545,3035,4240,19180,8.177511650548952e-07
73290,3020,4164,19526,8.81448285723985e-07
73021,2995,4156,19828,9.555967913511347e-07
72731,2969,4148,20152,1.0408097250396823e-06
72417,2991,4078,20514,9.176594472061479e-07
72146,2965,4046,20843,8.495981243285178e-07
71898,2935,4009,21158,9.471304103029304e-07
71625,2902,3997,21476,8.173669519155073e-07
71391,2860,3936,21813,9.146070995945494e-07
71134,2827,3918,22121,9.185404856693834e-07
70878,2819,3861,22442,9.97588401296181e-07
70605,2830,3798,22767,9.472035102914594e-07
70351,2787,3810,23052,8.543586711864852e-07
70122,2724,3793,23361,9.587448482409547e-07
69867,2686,3786,23661,9.073159310591414e-07
69627,2660,3753,23960,7.998159091658027e-07
69418,2612,3740,24230,8.473815064070516e-07
69198,2613,3649,24540,8.9503709140636e-07
68972,2576,3630,24822,7.868406375310362e-07
68775,2507,3596,25122,8.410330311679563e-07
68567,2452,3577,25404,8.643741542358825e-07
68355,2395,3562,25688,9.076701868252206e-07
68134,2365,3533,25968,9.056261827197535e-07
67916,2350,3473,26261,7.419269822766956e-07
67741,2289,3465,26505,8.0094557589723e-07
67553,2253,3425,26769,7.909442502080821e-07
67370,2229,3383,27018,8.029389848420477e-07
67187,2153,3384,27276,8.44472720206026e-07
66995,2135,3323,27547,8.399798611459387e-07
66808,2133,3241,27818,7.620376735907965e-07
66643,2094,3187,28076,8.004096553115389e-07
66473,2045,3151,28331,7.734305669871961e-07
66311,1977,3127,28585,6.992855332189877e-07
66166,1923,3077,28834,8.006177743570497e-07
66003,1897,3013,29087,8.749564577164545e-07
65829,1879,2962,29330,7.128735286764763e-07
65690,1853,2868,29589,7.696434777863907e-07
65545,1819,2799,29837,6.813457428741251e-07
65420,1757,2761,30062,7.47406416688932e-07
65285,1728,2720,30267,7.602412949556019e-07
65150,1706,2659,30485,7.792934233118989e-07
65015,1674,2646,30665,7.731223604483621e-07
64882,1640,2607,30871,6.384964628537479e-07
64774,1582,2584,31060,8.12541744332115e-07
64638,1539,2555,31268,9.082647184751761e-07
64488,1553,2494,31465,6.279802949980338e-07
64387,1513,2420,31680,7.893898812025989e-07
64264,1474,2376,31886,8.972353519845117e-07
64127,1468,2323,32082,7.182797862353709e-07
64020,1424,2285,32271,6.835938167572086e-07
63920,1383,2246,32451,6.199311918170198e-07
63831,1339,2206,32624,7.456793951014659e-07
63726,1320,2173,32781,5.632720699854282e-07
63648,1287,2108,32957,7.006037952572164e-07
63554,1251,2041,33154,8.171842184705312e-07
63448,1239,1988,33325,6.580270933379879e-07
63365,1185,1969,33481,7.694423350458903e-07
63269,1145,1963,33623,5.958273710002139e-07
63195,1100,1916,33789,7.185235876427817e-07
63108,1081,1901,33910,5.751518976161605e-07
63039,1028,1875,34058,6.852900585351925e-07
62958,1005,1829,34208,6.513233300838378e-07
62883,976,1775,34366,7.436121587755306e-07
62800,968,1721,34511,6.661806015610832e-07
62728,927,1699,34646,6.661983136137381e-07
62657,913,1657,34773,7.416493485925215e-07
62580,907,1587,34926,6.645557958025448e-07
62514,879,1565,35042,6.541665657308098e-07
62450,858,1529,35163,6.912004423682831e-07
62384,824,1489,35303,6.889886353047078e-07
62320,794,1465,35421,7.44807160663667e-07
62252,776,1425,35547,5.974584343658092e-07
62199,744,1381,35676,6.985124792572353e-07
62139,728,1357,35776,4.387909043104601e-07
62102,689,1324,35885,7.297224009501569e-07
62042,685,1273,36000,6.330759440688039e-07
61992,678,1223,36107,7.51818054332862e-07
61935,681,1173,36211,6.60704223985339e-07
61887,665,1141,36307,7.788926658574396e-07
61832,668,1108,36392,6.860326782762468e-07
61785,651,1082,36482,7.6288638512569e-07
61734,643,1055,36568,8.291190287883946e-07
61680,633,1038,36649,9.527700931403052e-07
61619,628,1025,36728,8.866444820828545e-07
61563,616,1017,36804,6.388799565484964e-07
61523,593,976,36908,7.327660746893805e-07
61479,568,946,37007,7.221565575580957e-07
61437,537,949,37077,7.375173515964583e-07
61394,528,931,37147,8.222847710725956e-07
61347,520,899,37234,7.615462238703291e-07
61305,519,867,37309,8.466375366911543e-07
61260,525,836,37379,4.686277174549766e-07
61236,484,837,37443,5.853140947614154e-07
61206,465,804,37525,7.315642159753141e-07
61170,457,779,37594,8.394291629862945e-07
61130,462,753,37655,6.300117160454642e-07
61101,446,749,37704,7.210805877698308e-07
61068,444,724,37764,4.975885951970216e-07
61046,421,708,37825,6.015654398618732e-07
61020,409,684,37887,8.625299729165589e-07
60984,396,688,37932,7.86519681868519e-07
60951,395,671,37983,7.335300318564757e-07
60921,389,666,38024,6.408141533960217e-07
60895,379,648,38078,5.06842885801202e-07
60875,360,626,38139,8.922069657746784e-07
60841,353,621,38185,8.20490864747348e-07
60810,351,610,38229,8.357124178777757e-07
60779,359,585,38277,9.843705857131547e-07
60744,363,567,38326,5.806889339968053e-07
60724,345,554,38377,5.945109517240461e-07
60704,330,540,38426,6.101251488705364e-07
60684,310,544,38462,7.572981733725723e-07
60659,295,536,38510,8.611880507451369e-07
60631,294,519,38556,6.673554410394804e-07
60610,295,496,38599,7.650712381114583e-07
60587,297,484,38632,8.184392173156639e-07
60563,293,479,38665,3.447125591918862e-07
60553,267,466,38714,4.607037753398594e-07
60540,253,460,38747,7.540828198388418e-07
60519,248,452,38781,6.945818376061814e-07
60500,248,435,38817,7.979481333713309e-07
60479,245,422,38854,5.87725056576373e-07
60464,239,422,38875,7.054450323501415e-07
60446,232,418,38904,6.728295744851626e-07
60429,228,389,38954,4.254073520004632e-07
60419,214,379,38988,1.1354306280053703e-06
60393,221,358,39028,3.7001587460606027e-07
60385,199,363,39053,9.580399050993042e-07
60364,201,350,39085,6.62646610562587e-07
60350,200,335,39115,5.93552535582238e-07
60338,192,326,39144,5.083835497657673e-07
60328,184,324,39164,7.674097648902052e-07
60313,180,314,39193,5.808341010024035e-07
60302,170,311,39217,3.732552582867733e-07
60295,163,306,39236,4.87797739545275e-07
60286,161,288,39265,9.215332839391493e-07
60270,162,281,39287,1.0037866374741893e-06
60253,159,273,39315,4.255559995523151e-07
60246,153,264,39337,7.544823798185018e-07
60234,149,249,39368,4.66720619570289e-07
60227,139,245,39389,6.099373018339121e-07
60218,130,246,39406,2.700216314328941e-07
60214,118,240,39428,6.919763953012035e-07
60204,117,224,39455,7.415264291883786e-07
60194,107,226,39473,5.880690781223307e-07
60186,103,217,39494,8.42243116997829e-07
60175,102,212,39511,
