S,E,I,R,Beta
99500,0,500,0,2.8341708542713566e-06
99359,141,469,31,3.2833061201620083e-06
99206,285,436,73,2.2194573537742888e-06
99110,351,436,103,3.586969903702586e-06
98955,470,441,134,4.514294559553227e-06
98758,611,454,177,4.7729362559642746e-06
98544,752,492,212,6.06390014216752e-06
98250,970,544,236,7.4464900464002395e-06
97852,1266,611,271,6.857612481737844e-06
97442,1541,692,325,5.576164294206496e-06
97066,1764,782,388,6.771567825577904e-06
96552,2112,898,438,6.516446542255823e-06
95987,2462,1040,511,5.739959978554788e-06
95414,2798,1205,583,5.618667963425081e-06
94768,3157,1391,684,5.712235854986829e-06
94015,3585,1598,802,5.644453854825845e-06
93167,4075,1834,924,5.682740010992562e-06
92196,4631,2092,1081,5.506184471738528e-06
91134,5208,2404,1254,5.157788715576234e-06
90004,5816,2737,1443,5.135159259028264e-06
88739,6473,3148,1640,4.549841802251117e-06
87468,7094,3543,1895,4.4175665369096046e-06
86099,7751,4001,2149,4.3021103398467155e-06
84617,8506,4427,2450,4.052328329710695e-06
83099,9185,4889,2827,4.049021356337925e-06
81454,9970,5355,3221,3.986829752075816e-06
79715,10744,5857,3684,3.6710943226965375e-06
78001,11380,6470,4149,3.624175784850537e-06
76172,12046,7102,4680,3.460428002002257e-06
74300,12675,7768,5257,3.293700351928677e-06
72399,13316,8422,5863,3.1324602061357586e-06
70489,13882,9131,6498,3.0498649390694548e-06
68526,14465,9761,7248,2.994547832890285e-06
66523,15026,10454,7997,2.8960439208901918e-06
64509,15501,11206,8784,2.8261645132026247e-06
62466,16026,11806,9702,2.74450503852344e-06
60442,16428,12481,10649,2.6591492825754423e-06
58436,16788,13141,11635,2.6175028409281953e-06
56426,17085,13794,12695,2.390985194901473e-06
54565,17231,14369,13835,2.4909300905292383e-06
52612,17519,14839,15030,2.317123173405654e-06
50803,17606,15372,16219,2.370209225167771e-06
48952,17724,15938,17386,2.200726294535138e-06
47235,17668,16453,18644,2.1823119486127813e-06
45539,17588,16937,19936,2.1237036832657087e-06
43901,17434,17374,21291,2.079356493024151e-06
42315,17238,17780,22667,2.1532225168061013e-06
40695,17123,18097,24085,1.9335809118032984e-06
39271,16753,18466,25510,2.0546671470524423e-06
37781,16493,18782,26944,1.9391131383198627e-06
36405,16256,18855,28484,1.8385344957037914e-06
35143,15953,18896,30008,1.9471069730993605e-06
33850,15683,18973,31494,1.8933848387987563e-06
32634,15325,19020,33021,1.7641410160562933e-06
31539,14942,18925,34594,1.7876422569310195e-06
30472,14471,18943,36114,1.8034371453889934e-06
29431,14057,18911,37601,1.8829629264669144e-06
28383,13689,18831,39097,1.6221365760303748e-06
27516,13169,18694,40621,1.7146719603916843e-06
26634,12755,18510,42101,1.6409891420069002e-06
25825,12360,18206,43609,1.7036392904310452e-06
25024,11912,18057,45007,1.6598121294502618e-06
24274,11475,17801,46450,1.559818793860444e-06
23600,10898,17571,47931,1.6567167202507214e-06
22913,10481,17189,49417,1.6173606240180484e-06
22276,10072,16886,50766,1.4674897738825825e-06
21724,9610,16592,52074,1.54531372543101e-06
21167,9218,16234,53381,1.56565988469561e-06
20629,8908,15799,54664,1.3807172120830515e-06
20179,8511,15381,55929,1.3660973349699567e-06
19755,8091,14975,57179,1.3149393932095549e-06
19366,7648,14570,58416,1.4353424985917695e-06
18961,7314,14149,59576,1.2934286900651098e-06
