S,E,I,R,Beta
99100,0,900,0,4.305415405314497e-06
98716,384,829,71,3.8369626193325925e-06
98402,657,798,143,5.386833478688693e-06
97979,1001,836,184,5.994351587204191e-06
97488,1395,874,243,6.22032786244935e-06
96958,1806,921,315,6.2375195017671e-06
96401,2183,1019,397,7.085222883042546e-06
95705,2683,1133,479,6.068220539976639e-06
95047,3079,1306,568,6.39644856286221e-06
94253,3600,1463,684,6.98371935473421e-06
93290,4224,1661,825,6.530941399708521e-06
92278,4831,1937,954,6.293970869354474e-06
91153,5507,2242,1098,6.072467605097948e-06
89912,6223,2606,1259,6.154222458975321e-06
88470,7063,3005,1462,5.484247177051473e-06
87012,7836,3451,1701,5.481579541588891e-06
85366,8661,3994,1979,5.147355078960075e-06
83611,9568,4552,2269,4.942231955882227e-06
81730,10530,5136,2604,4.857476540222669e-06
79691,11468,5864,2977,4.8105315649362785e-06
77443,12542,6542,3473,4.567416815072513e-06
75129,13553,7369,3949,4.452467507910639e-06
72664,14679,8111,4546,4.228188448743897e-06
70172,15618,9013,5197,4.171013211334918e-06
67534,16734,9842,5890,3.985438612519241e-06
64885,17686,10776,6653,3.719961631620652e-06
62284,18478,11722,7516,3.6132380759226185e-06
59646,19192,12724,8438,3.4917318898466267e-06
56996,19958,13609,9437,3.554398968771007e-06
54239,20628,14602,10531,3.2285440037504747e-06
51682,21021,15701,11596,3.2768134080727437e-06
49023,21617,16507,12853,3.084441551495306e-06
46527,21955,17322,14196,2.9270143790505758e-06
44168,22167,18133,15532,2.8230798789115737e-06
41907,22191,18929,16973,2.751943368388995e-06
39724,22173,19638,18465,2.71247306588595e-06
37608,22098,20218,20076,2.6553262482968822e-06
35589,21913,20815,21683,2.6255929967591744e-06
33644,21642,21302,23412,2.5115654519370594e-06
31844,21276,21722,25158,2.4316360136153574e-06
30162,20777,22169,26892,2.4646256748509257e-06
28514,20367,22521,28598,2.427729520982617e-06
26955,19806,22829,30410,2.2442304690135355e-06
25574,19148,23005,32273,2.2300414561647194e-06
24262,18628,23028,34082,2.2945905782435554e-06
22980,18094,22993,35933,2.2067487372798254e-06
21814,17440,22912,37834,2.2048715063310785e-06
20712,16691,22953,39644,2.1224119006382416e-06
19703,16050,22753,41494,2.074492764380033e-06
18773,15336,22599,43292,2.0624581776203927e-06
17898,14658,22356,45088,2.079336234287291e-06
17066,13995,22005,46934,1.9066014023159828e-06
16350,13386,21643,48621,2.060119020621113e-06
15621,12775,21263,50341,2.0442612794366585e-06
14942,12180,20788,52090,2.063652601488761e-06
14301,11613,20317,53769,1.7724795850533742e-06
13786,10961,19829,55424,1.861995793030849e-06
13277,10411,19245,57067,1.980307563289661e-06
12771,9925,18734,58570,1.7805500189227326e-06
12345,9341,18205,60109,1.7753791619209201e-06
11946,8834,17606,61614,1.6926485364229153e-06
11590,8338,17041,63031,1.6556526944937497e-06
11263,7828,16497,64412,1.469276689778389e-06
10990,7284,15959,65767,1.6249555774205523e-06
10705,6840,15410,67045,1.5457913405981484e-06
10450,6435,14862,68253,1.6934103158950703e-06
10187,6086,14307,69420,1.3448107994948918e-06
9991,5665,13737,70607,1.3989441337999133e-06
9799,5250,13199,71752,1.4844939848265076e-06
9607,4922,12693,72778,1.5991254702628226e-06
9412,4659,12148,73781,1.6005320973330623e-06
9229,4397,11600,74774,1.4945393269342142e-06
9069,4127,11167,75637,1.3626463848798862e-06
8931,3860,10724,76485,1.3677741795223867e-06
8800,3588,10287,77325,1.5023374603427097e-06
8664,3361,9806,78169,1.4477540179764438e-06
8541,3122,9413,78924,1.5796720732622553e-06
8414,2939,9010,79637,1.1476037374419834e-06
8327,2754,8528,80391,1.295543712658769e-06
8235,2550,8164,81051,1.3089289480643767e-06
8147,2422,7723,81708,1.55755117417823e-06
8049,2304,7285,82362,1.4325434476358045e-06
7965,2150,6937,82948,1.12210685334905e-06
7903,1982,6647,83468,1.3135040917841633e-06
7834,1853,6326,83987,1.5739170784612192e-06
7756,1735,6017,84492,1.3285376837142623e-06
7694,1623,5716,84967,1.1596469070716269e-06
7643,1515,5436,85406,1.4441354957240592e-06
7583,1430,5137,85850,1.4119264295966888e-06
7528,1353,4879,86240,1.11628073120853e-06
7487,1266,4621,86626,1.3873864088216733e-06
7439,1177,4394,86990,1.437881998592344e-06
7392,1096,4183,87329,1.2289487546480135e-06
7354,1017,3962,87667,7.55065425046234e-07
7332,941,3765,87962,1.014309736866319e-06
7304,867,3576,88253,7.274368982948267e-07
7285,801,3394,88520,1.1728881643046452e-06
7256,750,3204,88790,1.2474071137649052e-06
7227,705,2997,89071,1.1542375824466134e-06
7202,659,2833,89306,7.84188178500442e-07
7186,618,2680,89516,1.2981294473914867e-06
7161,577,2523,89739,9.409314767759017e-07
7144,536,2374,89946,7.665159421164897e-07
7131,490,2255,90124,8.706248381181942e-07
7117,461,2131,90291,5.27484340803149e-07
7109,420,2027,90444,1.110344433701091e-06
7093,392,1893,90622,7.447652868474674e-07
7083,368,1770,90779,8.774091861551212e-07
7072,337,1670,90921,9.313951282954453e-07
7061,308,1577,91054,9.878585893002163e-07
7050,290,1483,91177,7.651731443355667e-07
7042,273,1389,91296,5.111775096617661e-07
7037,259,1295,91409,4.3893748597457564e-07
7033,234,1207,91526,1.2958203550053005e-06
7022,214,1140,91624,1.3741274290825325e-06
7011,197,1082,91710,1.3182347992367947e-06
7001,183,1030,91786,6.933822214024904e-07
6996,159,971,91874,1.4720784982915057e-06
6986,154,924,91936,1.7040884490068572e-06
6975,147,871,92007,1.4814266138291173e-06
6966,141,823,92070,6.977127928082556e-07
6962,134,769,92135,1.1207039216045192e-06
6956,124,736,92184,7.813085981448608e-07
6952,117,691,92240,1.2490028793679712e-06
6946,104,660,92290,1.308797738397508e-06
6940,98,620,92342,1.6268476340987264e-06
6933,94,584,92389,9.87929477642168e-07
6929,88,547,92436,1.5830453729826395e-06
6923,87,504,92486,2.8659930436616843e-07
6922,79,482,92517,5.994477886970523e-07
6920,70,464,92546,3.11441100259119e-07
6919,64,439,92578,3.2922450180925327e-07
6918,56,412,92614,1.0525518065999208e-06
6915,50,393,92642,7.359448335752752e-07
6913,46,375,92666,7.714933217609335e-07
6911,45,346,92698,8.363980351337358e-07
6909,44,322,92725,4.494992129268782e-07
6908,42,305,92745,4.7462196360598783e-07
6907,39,279,92775,3.6324896097823982e-06
6900,44,261,92795,1.110555833194514e-06
6898,41,248,92813,5.845546628756349e-07
6897,40,224,92839,6.472793554133267e-07
6896,37,209,92858,0.0
6896,33,198,92873,1.4647636457381237e-06
6894,32,182,92892,7.969981860321286e-07
6893,33,164,92910,0.0
6893,28,161,92918,9.010851768785148e-07
6892,27,143,92938,2.029311373478524e-06
6890,28,129,92953,2.2501997052238388e-06
6888,28,123,92961,2.3606507842081904e-06
6886,30,112,92972,2.5932533919754366e-06
6884,30,110,92976,1.320585283397602e-06
6883,30,100,92987,0.0
6883,28,94,92995,1.5455902763824531e-06
6882,24,93,93001,0.0
6882,24,86,93008,1.689611592087211e-06
6881,22,83,93014,0.0
6881,22,80,93017,1.8165964249382358e-06
6880,22,78,93020,0.0
6880,21,66,93033,0.0
6880,21,60,93039,0.0
6880,18,55,93047,0.0
6880,13,56,93051,0.0
6880,13,55,93052,0.0
6880,13,54,93053,0.0
6880,13,51,93056,0.0
6880,10,49,93061,0.0
6880,10,45,93065,0.0
6880,10,41,93069,3.5450935904707885e-06
6879,11,39,93071,0.0
6879,10,38,93073,0.0
6879,10,36,93075,0.0
6879,8,37,93076,0.0
6879,8,33,93080,4.4051505019669e-06
6878,9,31,93082,0.0
6878,9,26,93087,0.0
6878,9,25,93088,0.0
6878,9,23,93090,0.0
6878,8,22,93092,0.0
6878,6,21,93095,0.0
6878,5,22,93095,0.0
6878,4,18,93100,0.0
6878,4,17,93101,0.0
6878,3,16,93103,0.0
6878,3,13,93106,0.0
6878,2,13,93107,0.0
6878,2,12,93108,0.0
6878,2,11,93109,0.0
6878,2,10,93110,0.0
6878,2,9,93111,0.0
6878,2,9,93111,0.0
6878,2,9,93111,0.0
6878,1,10,93111,0.0
6878,1,10,93111,0.0
6878,1,9,93112,0.0
6878,1,9,93112,0.0
6878,1,9,93112,0.0
6878,1,7,93114,0.0
6878,1,6,93115,0.0
