S,E,I,R,Beta
99500,0,500,0,4.422110552763819e-06
99280,220,460,40,4.138492800336334e-06
99091,382,455,72,5.633627254157877e-06
98837,596,448,119,5.058834242237219e-06
98613,769,464,154,6.993552294462121e-06
98293,1022,495,190,9.166574435718729e-06
97847,1370,557,226,1.0018205427852692e-05
97301,1773,654,272,1.065453847037977e-05
96623,2290,758,329,1.044507858890784e-05
95858,2849,904,389,9.208864808694719e-06
95060,3374,1100,466,9.400761241703804e-06
94077,4020,1354,549,9.059488637556379e-06
92923,4733,1695,649,8.806098442212613e-06
91536,5630,2038,796,8.265864155250554e-06
89994,6631,2437,938,8.111606291465799e-06
88215,7736,2921,1128,7.784969819561979e-06
86209,8931,3498,1362,7.182672084139055e-06
84043,10177,4123,1657,6.9608523539465635e-06
81631,11544,4828,1997,6.591993471297786e-06
79033,12952,5636,2379,6.1940149391109245e-06
76274,14404,6484,2838,5.7121410573461435e-06
73449,15845,7345,3361,5.651708277948121e-06
70400,17360,8263,3977,4.997290770466373e-06
67493,18473,9410,4624,4.847985731208115e-06
64414,19816,10410,5360,4.602194014719922e-06
61328,20936,11551,6185,4.4522885531091e-06
58174,21996,12732,7098,4.254248423978501e-06
55023,22983,13884,8110,4.069694895615088e-06
51914,23792,15065,9229,3.95225881052916e-06
48823,24496,16275,10406,3.6056134682311002e-06
45958,24872,17460,11710,3.70875006299641e-06
42982,25326,18618,13074,3.5052033638015858e-06
40177,25579,19700,14544,3.3127522388557536e-06
37555,25636,20671,16138,3.2397293928107545e-06
35040,25674,21497,17789,3.1264317862766453e-06
32685,25454,22374,19487,3.074002269866249e-06
30437,25129,23165,21269,3.0067804103802827e-06
28317,24723,23902,23058,2.904704988838501e-06
26351,24225,24493,24931,2.8446811395438764e-06
24515,23626,24907,26952,2.8693318791017824e-06
22763,22984,25280,28973,2.860376905226503e-06
21117,22341,25532,31010,2.6689702829244265e-06
19678,21541,25765,33016,2.652840757543234e-06
18333,20741,25791,35135,2.552733925901342e-06
17126,19917,25718,37239,2.5519559848076704e-06
16002,19113,25638,39247,2.5934818838806706e-06
14938,18209,25521,41332,2.4656856689664117e-06
13998,17328,25213,43461,2.465067067079694e-06
13128,16583,24848,45441,2.4156622416639296e-06
12340,15707,24506,47447,2.354465899331239e-06
11628,14793,24205,49374,2.3271865054164467e-06
10973,13960,23765,51302,2.2203189516934718e-06
10394,13158,23267,53181,2.3610925230782737e-06
9823,12424,22657,55096,2.0803405877894946e-06
9360,11667,22132,56841,2.0274622660308546e-06
8940,10928,21552,58580,2.1071766075577677e-06
8534,10251,20907,60308,2.023311938799264e-06
8173,9597,20228,62002,1.9597946435231534e-06
7849,8956,19618,63577,1.9028237397744493e-06
7556,8322,18937,65185,2.0686574550095657e-06
7260,7847,18211,66682,1.8530864023847786e-06
7015,7311,17550,68124,1.9250568074516758e-06
6778,6828,16859,69535,1.8902549150522066e-06
6562,6389,16094,70955,1.7517474959574402e-06
6377,5913,15480,72230,1.8740637278916195e-06
6192,5522,14799,73487,1.9097421381045195e-06
6017,5145,14163,74675,1.6662995527123948e-06
5875,4764,13538,75823,1.357879947067828e-06
5767,4425,12948,76860,2.129337400019574e-06
5608,4125,12338,77929,1.8499381080081739e-06
5480,3860,11781,78879,1.6573760669939288e-06
5373,3585,11206,79836,1.6940753104168791e-06
5271,3326,10628,80775,1.4102059064849978e-06
5192,3087,10111,81610,1.676308232852624e-06
5104,2865,9604,82427,1.8360296584886913e-06
5014,2670,9128,83188,1.485760991048028e-06
4946,2477,8678,83899,1.2348156122071355e-06
4893,2280,8245,84582,1.4624672044827842e-06
4834,2118,7841,85207,1.3455259441938102e-06
4783,1956,7381,85880,1.5012751065954896e-06
4730,1787,7018,86465,1.325495238158357e-06
4686,1648,6640,87026,1.3176907373411701e-06
4645,1537,6267,87551,1.236679289383469e-06
4609,1409,5894,88088,1.3988358593486741e-06
4571,1288,5567,88574,1.5326117980377618e-06
4532,1207,5229,89032,1.392532682742064e-06
4499,1115,4933,89453,1.5770335611215628e-06
4464,1045,4627,89864,1.45243788794616e-06
4434,974,4366,90226,1.1364314935333949e-06
4412,901,4119,90568,1.1005320632312898e-06
4392,827,3868,90913,1.2361480778250574e-06
4371,748,3661,91220,1.1873344410538755e-06
4352,682,3455,91511,1.3301268408955478e-06
4332,626,3262,91780,7.076648023945112e-07
4322,558,3074,92046,1.279558940549283e-06
4305,514,2922,92259,1.5104287153167806e-06
4286,493,2742,92479,1.1061747354455485e-06
4273,464,2557,92706,1.0067672146439599e-06
4262,436,2399,92903,4.890196505700306e-07
4257,398,2260,93085,1.559118661403082e-06
4242,364,2125,93269,1.331225559530743e-06
4230,341,1987,93442,9.518132637557838e-07
4222,318,1852,93608,1.0231298975949285e-06
4214,293,1722,93771,1.1024586481541811e-06
4206,273,1603,93918,8.899148618451673e-07
4200,255,1485,94060,6.41333974667308e-07
4196,233,1392,94179,1.3696678829317468e-06
4188,220,1296,94296,2.0266605350973386e-06
4177,208,1227,94388,5.853454093993595e-07
4174,191,1149,94486,8.340412258237512e-07
4170,176,1079,94575,4.445007478725083e-07
4168,159,1007,94666,4.7651087302510067e-07
4166,140,947,94747,2.534724457708376e-07
4165,124,898,94813,5.347350521500359e-07
4163,117,818,94902,8.809708533729731e-07
4160,112,766,94962,9.414541072504519e-07
4157,109,703,95031,1.3687516061444629e-06
4153,100,660,95087,7.296660318572189e-07
4151,90,613,95146,1.1789843678462668e-06
4148,88,567,95197,4.251852532148257e-07
4147,77,539,95237,0.0
4147,68,514,95271,4.691404127872664e-07
4146,65,488,95301,0.0
4146,60,456,95338,1.0578786570865175e-06
4144,55,420,95381,5.745541459827174e-07
4143,53,383,95421,1.2604229096988914e-06
4141,49,362,95448,6.670927165483022e-07
4140,48,333,95479,0.0
4140,47,313,95500,0.0
4140,41,288,95531,0.0
4140,38,269,95553,8.979401253524415e-07
4139,34,250,95577,9.664170089393573e-07
4138,32,228,95602,0.0
4138,32,203,95627,0.0
4138,30,190,95642,0.0
4138,27,171,95664,0.0
4138,23,156,95683,0.0
4138,23,146,95693,1.6552235544932698e-06
4137,23,136,95704,1.777360690469081e-06
4136,23,127,95714,1.9037755677058744e-06
4135,22,121,95722,0.0
4135,22,114,95729,0.0
4135,22,104,95739,0.0
4135,18,98,95749,4.935468746144165e-06
4133,16,97,95754,0.0
4133,15,91,95761,0.0
4133,15,84,95768,2.8804166234604173e-06
4132,15,80,95773,3.0251694094869315e-06
4131,15,75,95779,0.0
4131,14,67,95788,0.0
4131,12,63,95794,3.8424148809043504e-06
4130,12,60,95798,0.0
4130,9,56,95805,0.0
4130,6,52,95812,0.0
4130,6,48,95816,0.0
4130,6,43,95821,5.630947688495974e-06
4129,6,42,95823,0.0
4129,4,41,95826,5.907058344015264e-06
4128,2,36,95834,0.0
4128,2,32,95838,0.0
4128,2,30,95840,0.0
4128,1,29,95842,0.0
4128,1,29,95842,0.0
4128,1,26,95845,0.0
4128,1,24,95847,0.0
4128,1,22,95849,0.0
4128,1,19,95852,0.0
4128,1,17,95854,0.0
4128,0,17,95855,0.0
4128,0,16,95856,0.0
4128,0,15,95857,0.0
4128,0,15,95857,0.0
4128,0,12,95860,0.0
4128,0,10,95862,0.0
4128,0,9,95863,0.0
4128,0,7,95865,0.0
4128,0,6,95866,0.0
4128,0,6,95866,0.0
4128,0,6,95866,0.0
4128,0,4,95868,0.0
4128,0,4,95868,0.0
4128,0,4,95868,0.0
4128,0,4,95868,0.0
4128,0,4,95868,0.0
4128,0,4,95868,0.0
4128,0,3,95869,0.0
4128,0,3,95869,0.0
4128,0,2,95870,0.0
4128,0,2,95870,0.0
4128,0,2,95870,0.0
4128,0,2,95870,0.0
4128,0,2,95870,0.0
4128,0,1,95871,0.0
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
4128,0,0,95872,
