S,E,I,R,Beta
99100,0,900,0,2.1527077026572484e-06
98908,192,827,73,1.9438385672144414e-06
98749,329,790,132,1.909969669938013e-06
98600,449,760,191,1.9616739617807197e-06
98453,551,742,254,2.2723500203128927e-06
98287,667,728,318,2.6414010460730778e-06
98098,799,728,375,2.5204667501146532e-06
97918,898,755,429,3.1517113454439306e-06
97685,1050,773,492,3.1121497598248085e-06
97450,1190,807,553,3.395125896227405e-06
97183,1343,842,632,2.9329782930520947e-06
96943,1456,912,689,3.246165091405675e-06
96656,1605,972,767,4.119228481916778e-06
96269,1821,1058,852,3.5836099700231518e-06
95904,2017,1146,933,3.857842717644928e-06
95480,2242,1261,1017,3.853811635654004e-06
95016,2494,1371,1119,3.7000947040007143e-06
94534,2723,1504,1239,3.7839588503337087e-06
93996,2982,1660,1362,3.5441138997455417e-06
93443,3240,1840,1477,3.2395940980528005e-06
92886,3473,2028,1613,3.089617902813234e-06
92304,3709,2217,1770,3.357148268790472e-06
91617,4019,2416,1948,3.2754050171578818e-06
90892,4333,2654,2121,3.0593543598253743e-06
90154,4653,2861,2332,3.051208419269565e-06
89367,4960,3092,2581,2.909640843054103e-06
88563,5229,3385,2823,3.0555154296774377e-06
87647,5582,3675,3096,3.0642398321839716e-06
86660,6007,3920,3413,2.917218121959146e-06
85669,6388,4220,3723,2.8103315532907187e-06
84653,6783,4526,4038,2.6752659510592117e-06
83628,7146,4822,4404,2.6137358474635267e-06
82574,7459,5178,4789,2.488492057355476e-06
81510,7754,5540,5196,2.4027527352627105e-06
80425,8042,5933,5600,2.4163725271018026e-06
79272,8356,6305,6067,2.1488167222597964e-06
78198,8598,6621,6583,2.1168560227213438e-06
77102,8821,6965,7112,2.1060847357775176e-06
75971,9067,7310,7652,2.10498638502369e-06
74802,9383,7609,8206,2.108339047019998e-06
73602,9661,7932,8805,1.9920828358950047e-06
72439,9885,8227,9449,2.0303524161721474e-06
71229,10169,8465,10137,1.9321556786424413e-06
70064,10268,8853,10815,1.9152745973686526e-06
68876,10443,9144,11537,1.8704286913319875e-06
67698,10548,9475,12279,1.825584071927077e-06
66527,10657,9769,13047,1.857202334437786e-06
65320,10818,10030,13832,1.7018753903628978e-06
64205,10799,10357,14639,1.7700015076593131e-06
63028,10887,10584,15501,1.6714427656503288e-06
61913,10929,10763,16395,1.7482789832890025e-06
60748,11009,10950,17293,1.734841111705427e-06
59594,11072,11148,18186,1.569946351124971e-06
58551,10984,11426,19039,1.6367621844904344e-06
57456,10944,11609,19991,1.6221726011317572e-06
56374,10952,11764,20910,1.6194607040242614e-06
55300,10950,11882,21868,1.590382583651841e-06
54255,10911,12063,22771,1.5416865040389093e-06
53246,10861,12171,23722,1.5338155421022753e-06
52252,10790,12273,24685,1.5515630496061247e-06
51257,10761,12239,25743,1.5302842707230175e-06
50297,10608,12388,26707,1.500611713531728e-06
49362,10489,12488,27661,1.485969296214573e-06
48446,10358,12475,28721,1.5239164288201553e-06
47525,10259,12474,29742,1.4000715385951226e-06
46695,10027,12512,30766,1.3470310818778552e-06
45908,9795,12501,31796,1.3730712991945571e-06
45120,9597,12472,32811,1.2865698597482474e-06
44396,9350,12496,33758,1.2311354715948962e-06
43713,9085,12426,34776,1.3126458433758564e-06
43000,8918,12288,35794,1.2093477470930232e-06
42361,8678,12138,36823,1.2972165983247454e-06
41694,8414,12081,37811,1.3241872060510377e-06
41027,8231,11927,38815,1.2527358151073437e-06
40414,8019,11796,39771,1.2166380437883304e-06
39834,7825,11648,40693,1.1659823707948425e-06
39293,7600,11447,41660,1.1116373577659723e-06
38793,7322,11315,42570,1.1823864200800927e-06
38274,7098,11198,43430,1.1736096433213169e-06
37771,6863,11044,44322,1.1722600860898217e-06
37282,6684,10817,45217,1.2150385248793545e-06
36792,6522,10603,46083,1.0945754848682296e-06
36365,6317,10389,46929,1.0243623949576913e-06
35978,6127,10067,47828,1.1043911181707717e-06
35578,5945,9870,48607,1.1390985732049956e-06
35178,5770,9682,49370,1.0775311685726284e-06
34811,5572,9449,50168,9.910949239434819e-07
34485,5336,9259,50920,9.552246584261472e-07
34180,5058,9101,51661,1.0126267157673823e-06
33865,4845,8869,52421,9.722033575742142e-07
33573,4657,8629,53141,1.0010306577133518e-06
33283,4533,8377,53807,9.827421476382781e-07
33009,4352,8142,54497,1.0678701108878557e-06
32722,4204,7946,55128,1.0038113602000842e-06
32461,4036,7736,55767,9.836001754328566e-07
32214,3884,7517,56385,9.704622751208681e-07
31979,3724,7323,56974,1.0590044076660186e-06
31731,3615,7071,57583,9.582390465109667e-07
31516,3449,6903,58132,1.0434145584222704e-06
31289,3332,6697,58682,9.974113453192558e-07
31080,3225,6492,59203,1.0506942115075201e-06
30868,3145,6259,59728,1.0144779880325966e-06
