S,E,I,R,Beta
99200,0,800,0,1.8523185483870968e-06
99053,147,727,73,2.0274530755359167e-06
98907,274,698,121,1.897530843060207e-06
98776,378,680,166,2.262993153850185e-06
98624,484,659,233,1.9848225390169955e-06
98495,564,651,290,3.009969784114206e-06
98302,692,664,342,2.6044647757476163e-06
98132,792,692,384,3.593131252490158e-06
97888,966,708,438,3.4485393661013254e-06
97649,1104,763,484,3.9191376147057425e-06
97357,1273,820,550,3.720278171587246e-06
97060,1471,863,606,3.963574274874831e-06
96728,1643,963,666,3.854037653024619e-06
96369,1813,1072,746,3.668656685442445e-06
95990,1999,1175,836,4.042974334649221e-06
95534,2235,1294,937,4.1659589929205875e-06
95019,2535,1405,1041,3.835157298939163e-06
94507,2816,1520,1157,4.100225380130572e-06
93918,3122,1700,1260,3.914553747136112e-06
93293,3427,1907,1373,4.063858197407066e-06
92570,3800,2121,1509,3.7689535709230734e-06
91830,4152,2354,1664,3.5019088410106553e-06
91073,4492,2572,1863,3.1676945565124307e-06
90331,4805,2783,2081,3.3254946465443318e-06
89495,5182,3031,2292,3.1445921245588793e-06
88642,5547,3257,2554,3.048073023128771e-06
87762,5905,3524,2809,3.0361496981271787e-06
86823,6286,3795,3096,2.8255507543954953e-06
85892,6593,4120,3395,2.738254724040441e-06
84923,6907,4419,3751,2.6620496972062363e-06
83924,7240,4742,4094,2.4901524146156137e-06
82933,7502,5101,4464,2.427659338823835e-06
81906,7782,5459,4853,2.636847380441079e-06
80727,8193,5830,5250,2.4137426437421458e-06
79591,8481,6174,5754,2.3280668025907655e-06
78447,8769,6542,6242,2.2739660501428335e-06
77280,9069,6892,6759,2.305610729996912e-06
76052,9346,7294,7308,2.0568813761429825e-06
74911,9564,7631,7894,2.2776339940169354e-06
73609,9894,8022,8475,2.1422835358560127e-06
72344,10191,8338,9127,2.1369212053591026e-06
71055,10446,8698,9801,1.9561954919838943e-06
69846,10531,9114,10509,1.9416364077713186e-06
68610,10739,9418,11233,1.9716204884982253e-06
67336,10932,9778,11954,1.8423131574901266e-06
66123,11026,10124,12727,1.9046075387216572e-06
64848,11157,10397,13598,1.8450823311332596e-06
63604,11326,10677,14393,1.8789576982242795e-06
62328,11434,10997,15241,1.727405452067434e-06
61144,11510,11221,16125,1.7781746793219379e-06
59924,11659,11381,17036,1.6803641171327925e-06
58778,11620,11669,17933,1.7670717155645786e-06
57566,11648,11937,18849,1.5862266813799814e-06
56476,11577,12147,19800,1.6646891267689808e-06
55334,11540,12354,20772,1.5535486359816646e-06
54272,11418,12512,21798,1.572782581551899e-06
53204,11320,12623,22853,1.538131458130814e-06
52171,11218,12700,23911,1.5032335368383527e-06
51175,11122,12791,24912,1.4390919787923367e-06
50233,10948,12927,25892,1.5307332639985084e-06
49239,10851,12991,26919,1.4538886345599936e-06
48309,10649,13163,27879,1.3508596665694315e-06
47450,10438,13169,28943,1.4819104898858408e-06
46524,10343,13097,30036,1.376933880659135e-06
45685,10104,13112,31099,1.3906006613583227e-06
44852,9916,13109,32123,1.318105965474114e-06
44077,9708,13049,33166,1.2083577890316244e-06
43382,9442,13003,34173,1.3295605816814073e-06
42632,9227,12885,35256,1.3034455454311576e-06
