S,E,I,R,Beta
99100,0,900,0,8.296894270658145e-07
99026,74,836,64,9.663500485156042e-07
98946,146,766,142,8.839908932577566e-07
98879,199,728,194,9.585475154503967e-07
98810,246,692,252,1.3162413062261723e-06
98720,315,661,304,1.0574077388760707e-06
98651,354,644,351,1.0073783538694755e-06
98587,385,638,390,1.3990793358430485e-06
98499,441,618,442,9.528130507526386e-07
98441,454,613,492,1.5742986172371812e-06
98346,497,610,547,1.4168777814561036e-06
98261,529,616,594,1.6686278275311564e-06
98160,576,613,651,1.5621863163114853e-06
98066,620,616,698,2.003024202359344e-06
97945,672,646,737,1.8649501117942765e-06
97827,716,679,778,1.7915067615153575e-06
97708,772,681,839,2.0138520559355523e-06
97574,830,706,890,1.4371310891752325e-06
97475,841,734,950,1.7191580598113258e-06
97352,880,759,1009,1.583431235397922e-06
97235,910,776,1079,2.3988010765713207e-06
97054,1010,791,1145,1.8757396959952203e-06
96910,1056,828,1206,2.118604990835164e-06
96740,1123,867,1270,1.8480193643814893e-06
96585,1152,921,1342,2.057224914882319e-06
96402,1225,971,1402,2.1472904047462937e-06
96201,1302,1017,1480,1.778478866412289e-06
96027,1350,1063,1560,2.1062592922159584e-06
95812,1439,1097,1652,2.007501700858195e-06
95601,1491,1173,1735,2.0420907360125723e-06
95372,1555,1245,1828,2.282333208183992e-06
95101,1693,1278,1928,2.0898628176198606e-06
94847,1787,1333,2033,1.8824489563090005e-06
94609,1851,1409,2131,1.6803686602813008e-06
94385,1902,1474,2239,1.8688432844805719e-06
94125,1973,1532,2370,1.782253059129886e-06
93868,2044,1601,2487,1.8298850004446288e-06
93593,2104,1711,2592,1.9982811909228853e-06
93273,2218,1785,2724,1.6637405554569024e-06
92996,2277,1865,2862,1.5682879265930547e-06
92724,2296,1959,3021,1.579993507823192e-06
92437,2368,2041,3154,1.4735197085937742e-06
92159,2392,2117,3332,1.5530449180620933e-06
91856,2445,2183,3516,1.4711628541971689e-06
91561,2506,2231,3702,1.4833120709767666e-06
91258,2560,2290,3892,1.5216707447123616e-06
90940,2609,2382,4069,1.5695754963043883e-06
90600,2686,2458,4256,1.5671672621004173e-06
90251,2759,2552,4438,1.4327857289956478e-06
89921,2825,2598,4656,1.5067541238126746e-06
89569,2900,2685,4846,1.3804989102270915e-06
89237,2953,2758,5052,1.385527517417564e-06
88896,2962,2861,5281,1.3682931929584046e-06
88548,3006,2918,5528,1.4590739585006237e-06
88171,3084,2965,5780,1.1972748876010385e-06
87858,3111,2974,6057,1.3701267633627124e-06
87500,3168,3045,6287,1.3924466338259442e-06
87129,3204,3152,6515,1.3072104475696314e-06
86770,3227,3253,6750,1.1939227842307671e-06
86433,3235,3301,7031,1.2757814176078647e-06
86069,3274,3352,7305,1.2096915859066396e-06
85720,3289,3412,7579,1.169324155255613e-06
85378,3290,3493,7839,1.1233116014676606e-06
85043,3283,3538,8136,1.1964818090528433e-06
84683,3307,3586,8424,1.1821917610006846e-06
84324,3313,3617,8746,1.1639347773180313e-06
83969,3322,3675,9034,1.221701270869076e-06
83592,3363,3732,9313,1.176412723587656e-06
83225,3377,3795,9603,1.2221421444716075e-06
82839,3449,3794,9918,1.1295258613791265e-06
82484,3443,3828,10245,1.0768055228924548e-06
82144,3440,3875,10541,1.2126619500609473e-06
81758,3481,3956,10805,1.1006860341072673e-06
81402,3495,3979,11124,1.136158191849684e-06
81034,3496,4010,11460,1.1725012812884737e-06
80653,3496,4103,11748,1.0062877603627174e-06
80320,3492,4136,12052,1.1589281173179623e-06
79935,3520,4132,12413,1.0172834644024359e-06
79599,3488,4156,12757,1.1758893329619337e-06
79210,3525,4185,13080,9.894602871214654e-07
78882,3498,4197,13423,1.117596007251132e-06
78512,3518,4201,13769,1.1036024640556678e-06
78148,3513,4235,14104,1.1361000067742985e-06
77772,3555,4223,14450,9.925976693879798e-07
77446,3551,4243,14760,1.034681998917248e-06
77106,3528,4278,15088,1.000426035974811e-06
76776,3539,4278,15407,1.089975571394423e-06
76418,3523,4316,15743,9.580981010471382e-07
76102,3474,4291,16133,9.49307930326751e-07
75792,3423,4328,16457,1.0578372485139795e-06
75445,3427,4326,16802,9.774030841264929e-07
75126,3417,4312,17145,1.0927837892822433e-06
74772,3439,4293,17496,9.563976265936809e-07
74465,3400,4307,17828,9.22921249670917e-07
74169,3353,4321,18157,9.454442798528923e-07
73866,3334,4314,18486,8.221982893480471e-07
73604,3283,4269,18844,9.7385400584152e-07
