S,E,I,R,Beta
99400,0,600,0,3.420523138832998e-06
99196,204,556,44,3.916379779760207e-06
98980,396,529,95,3.800580667611146e-06
98781,553,530,136,3.6482456999885204e-06
98590,692,532,186,5.300298113170135e-06
98312,908,534,246,5.809677848982206e-06
98007,1116,592,285,6.842451132144725e-06
97610,1400,663,327,6.505403734472598e-06
97189,1686,739,386,6.80843518058525e-06
96700,2001,838,461,7.87318009837773e-06
96062,2449,954,535,8.6203935290394e-06
95272,3005,1105,618,7.893569979585005e-06
94441,3520,1344,695,8.012372047854519e-06
93424,4218,1559,799,6.687355082131706e-06
92450,4767,1847,936,7.2794290538235595e-06
91207,5549,2162,1082,7.201193548132225e-06
89787,6383,2558,1272,6.0389642682539105e-06
88400,7140,2964,1496,5.984330823578264e-06
86832,7999,3417,1752,5.7127460606116494e-06
85137,8849,3991,2023,5.5918244724414535e-06
83237,9876,4521,2366,5.107430400558307e-06
81315,10824,5151,2710,4.906249275925346e-06
79260,11820,5801,3119,4.804395841676866e-06
77051,12845,6524,3580,4.577458195910453e-06
74750,13845,7341,4064,4.5668278997466466e-06
72244,14952,8183,4621,4.301619825268913e-06
69701,15981,9057,5261,4.258002260628526e-06
67013,17069,9932,5986,3.990545796023408e-06
64357,17943,10915,6785,3.8208763215432845e-06
61673,18875,11799,7653,3.611478927459525e-06
59045,19592,12778,8585,3.566709077059883e-06
56354,20402,13642,9602,3.3260435788869925e-06
53797,20877,14650,10676,3.2139528949715596e-06
51264,21298,15538,11900,3.128530770440926e-06
48772,21696,16380,13152,2.9941717795404336e-06
46380,21891,17206,14523,2.892178821662189e-06
44072,22021,18032,15875,2.83752625171072e-06
41817,22041,18837,17305,2.5923350221456566e-06
39775,21854,19547,18824,2.762765192258328e-06
37627,21811,20225,20337,2.685918111757518e-06
35583,21630,20795,21992,2.6028839021138073e-06
33657,21419,21277,23647,2.547059191221654e-06
31833,21003,21785,25379,2.480237750399558e-06
30113,20585,22183,27119,2.44911397231662e-06
28477,20175,22438,28910,2.414835474598571e-06
26934,19739,22644,30683,2.16431230806239e-06
25614,19048,22820,32518,2.3113318492906246e-06
24263,18493,22910,34334,2.2847260504626182e-06
22993,17841,23042,36124,2.2159108567827633e-06
21819,17279,22935,37967,2.1302158802937777e-06
20753,16616,22841,39790,2.1581400973964197e-06
19730,16032,22648,41590,2.0230726965213714e-06
18826,15301,22452,43421,2.0133369877174046e-06
17975,14656,22157,45212,2.0840025000497463e-06
17145,14026,21921,46908,1.929035211398113e-06
16420,13348,21629,48603,1.9907183531110873e-06
15713,12759,21252,50276,1.9345216758601965e-06
15067,12149,20859,51925,1.8932008612008444e-06
14472,11524,20384,53620,1.908492380240781e-06
13909,10942,19933,55216,1.7817976222213709e-06
13415,10303,19493,56789,1.820277466500346e-06
12939,9762,18910,58389,1.8023799507668268e-06
12498,9231,18374,59897,1.7026780015726647e-06
12107,8680,17755,61458,1.6468196597796188e-06
11753,8155,17186,62906,1.7822924080611145e-06
11393,7716,16594,64297,1.6767568108407056e-06
11076,7256,16080,65588,1.6282796921855152e-06
10786,6822,15561,66831,1.5729177312906709e-06
10522,6432,14948,68098,1.5640611205584924e-06
10276,6082,14355,69287,1.7083358246564109e-06
10024,5714,13787,70475,1.512291295841746e-06
9815,5362,13218,71605,1.6032722787208693e-06
9607,5050,12718,72625,1.7842260763069623e-06
9389,4781,12165,73665,1.453371486961441e-06
9223,4437,11697,74643,1.3718765002292192e-06
9075,4162,11172,75591,1.1540066222226167e-06
8958,3885,10668,76489,1.4335950805881349e-06
8821,3647,10191,77341,1.3793899627866174e-06
8697,3411,9719,78173,1.5024937314364386e-06
8570,3178,9287,78965,1.319268009798769e-06
8465,2978,8880,79677,1.1706922516136928e-06
8377,2759,8428,80436,1.0056464071313304e-06
8306,2557,8027,81110,1.4848753744098259e-06
8207,2410,7626,81757,1.1344284626375666e-06
8136,2245,7247,82372,1.3737756606029226e-06
8055,2105,6853,82987,1.431135697660084e-06
7976,1977,6514,83533,1.1548307803360959e-06
7916,1833,6161,84090,1.4147903744060238e-06
7847,1730,5824,84599,1.2472394433653513e-06
7790,1637,5532,85041,1.392296146959643e-06
7730,1541,5258,85471,1.0825615571565438e-06
7686,1440,4968,85906,1.3356362845552677e-06
7635,1341,4733,86291,1.3559714144622099e-06
7586,1256,4486,86672,1.2635613930394106e-06
7543,1180,4278,86999,1.2395815494980097e-06
7503,1113,4052,87332,8.223101019546114e-07
7478,1025,3836,87661,1.3595667904267533e-06
7439,949,3641,87971,1.1814483515638812e-06
7407,870,3458,88265,1.2103036979931525e-06
7376,813,3280,88531,1.2400137558859319e-06
7346,761,3114,88779,1.0491599638459477e-06
7322,706,2918,89054,9.360843479395567e-07
7302,656,2740,89302,1.149570060797262e-06
7279,619,2568,89534,1.0699494427489312e-06
7259,574,2415,89752,1.140869747756551e-06
7239,537,2291,89933,1.5074271841820963e-06
7214,518,2138,90130,9.077038903929398e-07
7200,476,2004,90320,8.316699933466401e-07
7188,446,1908,90458,9.478877560901059e-07
7175,412,1793,90620,1.6323643437215187e-06
7154,391,1684,90771,9.130649298732931e-07
7143,367,1593,90897,9.667101071035704e-07
7132,346,1495,91027,8.44092384973655e-07
7123,316,1420,91141,9.88663978818863e-07
7113,287,1352,91248,1.1438344825750334e-06
7102,262,1288,91348,9.83888713003598e-07
7093,232,1215,91460,5.80181353087348e-07
7088,208,1131,91573,7.484536946668184e-07
7082,195,1073,91650,1.447561556239214e-06
7071,189,1002,91738,7.057021581218838e-07
7066,175,944,91815,1.1993456370204416e-06
7058,168,881,91893,1.1257461686837358e-06
7051,157,827,91965,1.5434276819242496e-06
7042,149,781,92028,1.8182472750837212e-07
7041,131,735,92093,5.796950224486897e-07
7038,124,685,92153,8.296982180156523e-07
7034,115,648,92203,1.0969646549212467e-06
7029,113,618,92240,1.841653694518456e-06
7021,108,586,92285,1.7013805001378118e-06
7014,107,546,92333,5.222417540638243e-07
7012,100,507,92381,1.1251492229156893e-06
7008,94,486,92412,2.9360918503485726e-07
7007,86,462,92445,6.17811378479282e-07
7005,82,424,92489,1.0100601995878955e-06
7002,70,408,92520,1.4001601783244004e-06
6998,66,384,92552,3.721301324187863e-07
6997,62,354,92587,4.0372427569846317e-07
6996,58,333,92613,8.584914245291604e-07
6994,59,309,92638,1.3881523969227437e-06
6991,54,292,92663,0.0
6991,47,281,92681,1.0180857849263236e-06
6989,43,266,92702,0.0
6989,40,250,92721,1.7169838317355845e-06
6986,39,229,92746,6.250804791116856e-07
6985,33,213,92769,0.0
6985,30,201,92784,7.122583218481679e-07
6984,28,191,92797,0.0
6984,24,181,92811,7.910741521267237e-07
6983,24,170,92823,1.6847638382289764e-06
6981,24,159,92836,1.801835890588921e-06
6979,24,142,92855,2.0181268150528042e-06
6977,23,134,92866,2.139225044335439e-06
6975,20,123,92882,1.1656030538800012e-06
6974,17,113,92896,2.537871385753913e-06
6972,15,109,92904,1.3158795075452532e-06
6971,15,101,92913,1.4203113038315738e-06
6970,16,97,92917,0.0
6970,15,88,92927,0.0
6970,14,77,92939,0.0
6970,12,74,92944,1.93881112102059e-06
6969,12,68,92951,0.0
6969,11,59,92961,2.4320781378064115e-06
6968,11,57,92964,0.0
6968,11,51,92970,0.0
6968,10,47,92975,3.053472408823314e-06
6967,9,44,92980,3.262131868418649e-06
6966,8,44,92982,0.0
6966,8,42,92984,3.4179620742928235e-06
6965,6,43,92986,3.3389539057413314e-06
6964,7,38,92991,0.0
6964,6,36,92994,0.0
6964,6,35,92995,0.0
6964,6,31,92999,4.632117248151785e-06
6963,7,28,93002,0.0
6963,7,24,93006,0.0
6963,7,21,93009,0.0
6963,7,21,93009,0.0
6963,7,19,93011,0.0
6963,6,19,93012,0.0
6963,5,18,93014,7.978680964462955e-06
6962,6,17,93015,0.0
6962,6,16,93016,0.0
6962,5,16,93017,0.0
6962,5,14,93019,0.0
6962,5,14,93019,0.0
6962,5,14,93019,0.0
6962,5,14,93019,0.0
6962,4,15,93019,0.0
6962,3,15,93020,0.0
6962,3,14,93021,0.0
6962,3,11,93024,0.0
6962,3,8,93027,0.0
6962,2,8,93028,0.0
6962,1,9,93028,0.0
6962,1,9,93028,0.0
6962,1,9,93028,0.0
6962,1,8,93029,0.0
6962,1,8,93029,0.0
6962,1,7,93030,0.0
6962,1,7,93030,0.0
6962,1,6,93031,0.0
6962,1,5,93032,0.0
6962,1,4,93033,0.0
6962,0,5,93033,0.0
6962,0,4,93034,0.0
6962,0,4,93034,0.0
6962,0,4,93034,0.0
6962,0,4,93034,0.0
6962,0,3,93035,0.0
6962,0,3,93035,0.0
6962,0,3,93035,0.0
6962,0,3,93035,0.0
6962,0,3,93035,0.0
6962,0,3,93035,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,2,93036,0.0
6962,0,1,93037,0.0
6962,0,1,93037,0.0
6962,0,1,93037,0.0
6962,0,1,93037,0.0
6962,0,1,93037,0.0
6962,0,1,93037,0.0
6962,0,1,93037,0.0
6962,0,1,93037,0.0
6962,0,1,93037,0.0
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
6962,0,0,93038,
