S,E,I,R,Beta
99300,0,700,0,3.941878866350166e-06
99026,274,633,67,4.020199396146907e-06
98774,489,617,120,3.4786285369160757e-06
98562,658,606,174,4.671131263610321e-06
98283,862,639,216,4.840545658789268e-06
97979,1079,677,265,5.1257479389631365e-06
97639,1295,751,315,5.495937513454307e-06
97236,1582,806,376,7.094350885778194e-06
96680,1953,919,448,7.417085092311758e-06
96021,2432,1017,530,7.178452656778609e-06
95320,2875,1211,594,7.22500037251201e-06
94486,3400,1427,687,7.906163070680164e-06
93420,4128,1645,807,7.782612628265069e-06
92224,4888,1968,920,6.617195389944878e-06
91023,5612,2300,1065,6.706379515163153e-06
89619,6458,2708,1215,6.18076889852913e-06
88119,7296,3138,1447,5.938143022322839e-06
86477,8181,3660,1682,5.876669187315418e-06
84617,9236,4161,1986,5.742828032147806e-06
82595,10374,4721,2310,5.344535383754246e-06
80511,11435,5339,2715,4.904056496647797e-06
78403,12377,6083,3137,4.956749540115231e-06
76039,13562,6757,3642,4.439509294828947e-06
73758,14514,7491,4237,4.383542380704907e-06
71336,15491,8378,4795,4.2650165997323985e-06
68787,16524,9214,5475,3.968107347758103e-06
66272,17378,10092,6258,3.8276537649855036e-06
63712,18186,11014,7088,3.6410328227523218e-06
61157,18903,11979,7961,3.6896001853825484e-06
58454,19663,13003,8880,3.4443862307794925e-06
55836,20272,13971,9921,3.2599021842698336e-06
53293,20765,14891,11051,3.2069615617732942e-06
50748,21201,15767,12284,3.0906947721376594e-06
48275,21525,16660,13540,3.005241454427447e-06
45858,21738,17477,14927,2.746237203978868e-06
43657,21857,18149,16337,2.7349684571746212e-06
41490,21882,18827,17801,2.7882603179745893e-06
39312,21878,19501,19309,2.7497207129020883e-06
37204,21766,20165,20865,2.597909254883103e-06
35255,21576,20714,22455,2.6579135088652644e-06
33314,21288,21266,24132,2.5040386303770286e-06
31540,20961,21710,25789,2.4695742897892817e-06
29849,20507,22056,27588,2.480445251132429e-06
28216,20143,22303,29338,2.3804172146128606e-06
26718,19623,22601,31058,2.242265648272666e-06
25364,19029,22675,32932,2.2586248956103216e-06
24065,18426,22752,34757,2.2227219237163298e-06
22848,17793,22801,36558,2.13069307368577e-06
21738,17141,22685,38436,2.1211594517131332e-06
20692,16438,22610,40260,2.0690563811879e-06
19724,15726,22444,42106,2.1030733840056402e-06
18793,15022,22301,43884,2.1402868914516855e-06
17896,14460,22018,45626,2.00744033014318e-06
17105,13860,21621,47414,2.0658296352211296e-06
16341,13254,21248,49157,2.016050248358958e-06
15641,12561,20916,50882,1.8707177757033596e-06
15029,11978,20460,52533,1.977278597318563e-06
14421,11446,19918,54215,1.8730146349495521e-06
13883,10802,19594,55721,1.849104935058148e-06
13380,10201,19100,57319,1.7452006980802793e-06
12934,9643,18575,58848,1.7565105876589315e-06
12512,9133,18058,60297,1.7792200692341444e-06
12110,8638,17519,61733,1.8194237055542717e-06
11724,8159,17014,63103,1.8548956632218547e-06
11354,7760,16453,64433,1.493517155924508e-06
11075,7278,15819,65828,1.64387854306127e-06
10787,6862,15290,67061,1.61883690751706e-06
10520,6448,14780,68252,1.5564142274268486e-06
10278,6018,14241,69463,1.5235466734560825e-06
10055,5602,13767,70576,1.4520269266473922e-06
9854,5239,13213,71694,1.4823246001782692e-06
9661,4920,12686,72733,1.4686750460670326e-06
9481,4581,12208,73730,1.3650809931928421e-06
9323,4291,11686,74700,1.3951535925507904e-06
9171,4007,11220,75602,1.4091539808794325e-06
9026,3740,10692,76542,1.2538081573214645e-06
8905,3467,10243,77385,1.3484784640589104e-06
8782,3240,9724,78254,1.4169254058331984e-06
8661,3028,9312,78999,1.4506907966390396e-06
8544,2836,8842,79778,1.3369329392319767e-06
8443,2637,8438,80482,1.2352258218792575e-06
8355,2481,8032,81132,1.4156420398597113e-06
8260,2307,7664,81769,1.3111203223018091e-06
8177,2146,7307,82370,1.3389269461206926e-06
8097,1999,6953,82951,1.2256112029816243e-06
8028,1839,6655,83478,1.3102151485578087e-06
7958,1728,6266,84048,1.1029818452396948e-06
7903,1620,5879,84598,1.183769775977166e-06
7848,1491,5600,85061,1.04667249162662e-06
7802,1400,5279,85519,1.2139824163873252e-06
7752,1303,5041,85904,9.468283706219935e-07
7715,1198,4768,86319,1.2233207340359363e-06
7670,1126,4523,86681,9.224185468391167e-07
7638,1054,4235,87073,1.2675082303019174e-06
7597,995,4004,87404,1.3478689271765486e-06
7556,922,3794,87728,9.418342689817278e-07
7529,862,3580,88029,1.0759142859898893e-06
7500,805,3360,88335,1.4285714285714286e-06
7464,762,3162,88612,1.2287527464742422e-06
7435,706,2973,88886,1.0857638042992176e-06
