S,E,I,R,Beta
99000,0,1000,0,4.131313131313131e-06
98591,409,930,70,3.926289156145575e-06
98231,730,894,145,4.122137616676137e-06
97869,1008,902,221,4.315919019222016e-06
97488,1285,929,298,6.304769789115499e-06
96917,1722,980,381,5.274869112703843e-06
96416,2039,1086,459,6.131349786285214e-06
95774,2482,1205,539,6.490036580757588e-06
95025,2982,1354,639,7.080465880665004e-06
94114,3573,1569,744,6.717914876244157e-06
93122,4171,1822,885,6.1826522628118285e-06
92073,4802,2083,1042,5.860635984641776e-06
90949,5441,2421,1189,6.2673849253288095e-06
89569,6282,2775,1374,5.918231643650036e-06
88098,7119,3186,1597,6.1564721259952805e-06
86370,8164,3633,1833,6.0009775570131904e-06
84487,9225,4166,2122,5.528835659428519e-06
82541,10238,4789,2432,5.143074501451469e-06
80508,11273,5407,2812,5.07917685522896e-06
78297,12367,6073,3263,4.931674945434697e-06
75952,13505,6754,3789,4.717534612980322e-06
73532,14553,7584,4331,4.493723677466637e-06
71026,15595,8457,4922,4.400109410393629e-06
68383,16704,9310,5603,4.212703979024567e-06
65701,17748,10200,6351,3.8289923661889524e-06
63135,18527,11195,7143,3.904943903040243e-06
60375,19482,12078,8065,3.597047075307945e-06
57752,20158,13044,9046,3.532377059260336e-06
55091,20797,14017,10095,3.372137314255046e-06
52487,21326,14988,11199,3.294879697459265e-06
49895,21796,15833,12476,3.2038480202095846e-06
47364,22208,16722,13706,3.1287056791568537e-06
44886,22363,17714,15037,3.0071288044348606e-06
42495,22521,18507,16477,2.858396348225737e-06
40247,22554,19183,18016,2.9751643037077203e-06
37950,22579,19940,19531,2.7658733777088844e-06
35857,22373,20631,21139,2.754926073782487e-06
33819,22254,21162,22765,2.6170999286078055e-06
31946,21851,21697,24506,2.5911356884531096e-06
30150,21446,22132,26272,2.38880301786447e-06
28556,20882,22564,27998,2.5095540600965472e-06
26939,20535,22723,29803,2.349155401934224e-06
25501,19917,22984,31598,2.2998900161201135e-06
24153,19283,23129,33435,2.273399622121959e-06
22883,18660,23147,35310,2.2731014273847902e-06
21679,17936,23247,37138,2.301716485425046e-06
20519,17332,23098,39051,2.1858944476048717e-06
19483,16643,22904,40970,2.0549543097380236e-06
18566,15888,22771,42775,2.067335599382303e-06
17692,15222,22490,44596,2.1664111373839424e-06
16830,14507,22257,46406,1.9648394647403553e-06
16094,13836,21788,48282,1.927814898924665e-06
15418,13178,21373,50031,1.845058124398759e-06
14810,12516,20944,51730,1.93758063043522e-06
14209,11848,20500,53443,1.915652909784077e-06
13651,11245,20055,55049,1.914009786397786e-06
13127,10672,19537,56664,1.75074534083676e-06
12678,10050,19049,58223,1.7846552788434432e-06
12247,9466,18620,59667,1.8374038772466867e-06
11828,8951,18060,61161,1.6946480206698372e-06
11466,8414,17472,62648,1.8618910887356727e-06
11093,7944,16909,64054,2.0258937260827584e-06
10713,7565,16270,65452,1.9104935493304063e-06
10380,7082,15821,66717,1.6380267732735898e-06
10111,6649,15285,67955,1.5399882372074941e-06
9873,6265,14677,69185,1.5734335842400918e-06
9645,5872,14154,70329,1.6335161772674174e-06
9422,5490,13631,71457,1.5883980664461482e-06
9218,5148,13046,72588,1.5217279298809058e-06
9035,4827,12501,73637,1.425453202260698e-06
8874,4531,11968,74627,1.6289400387360057e-06
8701,4258,11470,75571,1.3526990403953008e-06
8566,3931,10991,76512,1.5294920155524697e-06
8422,3690,10509,77379,1.3332309231207302e-06
8304,3431,10088,78177,1.6354156639300553e-06
8167,3223,9612,78998,1.4267297097761711e-06
8055,2996,9225,79724,1.4265071266479269e-06
7949,2802,8804,80445,1.4574969039622139e-06
7847,2610,8406,81137,1.2279819426619756e-06
7766,2422,7983,81829,1.193625818758759e-06
7692,2262,7600,82446,1.4026876864548266e-06
7610,2113,7252,83025,1.7395174143813153e-06
7514,1979,6873,83634,1.4135309612270007e-06
7441,1847,6540,84172,1.0274506032573472e-06
7391,1698,6212,84699,1.2632617435643131e-06
7333,1573,5890,85204,1.4817774939762272e-06
7269,1500,5533,85698,1.1934545878221833e-06
7221,1412,5216,86151,1.1416514375674902e-06
7178,1303,4934,86585,1.0447181141584377e-06
7141,1210,4665,86984,9.305742108167845e-07
7110,1117,4418,87355,1.1460595607153703e-06
7074,1036,4171,87719,1.1862133271135085e-06
7039,953,3928,88080,1.2296923541201494e-06
7005,886,3692,88417,1.198648543100695e-06
6974,832,3471,88723,8.675264762883946e-07
6953,760,3280,89007,1.3154525332107916e-06
6923,716,3123,89238,1.2488131072093565e-06
6896,662,2960,89482,1.077788925816768e-06
6874,603,2817,89706,1.0328413600083206e-06
6854,564,2630,89952,9.985565310589914e-07
6836,511,2494,90159,1.231744953247654e-06
6815,490,2323,90372,1.2001582945624302e-06
6796,456,2172,90576,1.15169035625983e-06
6779,445,2007,90769,8.819992983695581e-07
6767,415,1901,90917,1.0883027894677476e-06
6753,392,1779,91076,8.323908587834758e-07
6743,359,1676,91222,1.061827752425657e-06
6731,336,1589,91344,1.2154577427883853e-06
6718,311,1517,91454,9.812381380574586e-07
6708,282,1444,91566,1.548570607386558e-06
6693,266,1352,91689,3.3153069045907716e-07
6690,239,1272,91799,1.4101587838790647e-06
6678,231,1190,91901,5.033459924850443e-07
6674,217,1109,92000,8.106502144304926e-07
6668,204,1025,92103,1.3168098087699534e-06
6659,189,968,92184,4.6541125600225384e-07
6656,162,917,92265,8.1919511785924e-07
6651,152,854,92343,1.056346583088525e-06
6645,140,798,92417,3.771656379473892e-07
6643,120,764,92473,9.85172755953793e-07
6638,114,717,92531,1.6808678993311407e-06
6630,108,671,92591,1.7982660219882978e-06
6622,108,626,92644,7.236986210164009e-07
6619,108,581,92692,2.600348082594336e-07
6618,96,562,92724,2.6886664107056244e-07
6617,82,526,92775,1.4365578694352776e-06
6612,79,489,92820,6.185691999549682e-07
6610,79,431,92880,7.020228789256242e-07
6608,76,410,92906,0.0
6608,68,378,92946,0.0
6608,59,358,92975,8.454285984822865e-07
6606,56,342,92996,1.7704974920903024e-06
6602,56,326,93016,9.292592131404687e-07
6600,50,314,93036,4.825323296660876e-07
6599,50,304,93047,4.984806310366004e-07
6598,48,286,93068,5.299338430590325e-07
6597,41,279,93083,5.433120192028201e-07
6596,37,262,93105,0.0
6596,34,239,93131,0.0
6596,30,227,93147,6.678723989709422e-07
6595,30,208,93167,7.289904939639587e-07
6594,29,186,93191,0.0
6594,28,177,93201,8.567967112715034e-07
6593,27,163,93217,0.0
6593,24,154,93229,1.969818441834216e-06
6591,26,145,93238,2.092717865009234e-06
6589,26,135,93250,0.0
6589,25,122,93264,1.2440008061125224e-06
6588,20,120,93272,2.5298522566282127e-06
6586,20,114,93280,0.0
6586,16,102,93296,1.48860029891094e-06
6585,14,99,93302,3.06788461685956e-06
6583,15,91,93311,0.0
6583,14,86,93317,0.0
6583,12,83,93322,1.8301978992988512e-06
6582,12,75,93331,0.0
6582,11,70,93337,0.0
6582,11,66,93341,0.0
6582,10,63,93345,0.0
6582,8,59,93351,0.0
6582,8,53,93357,0.0
6582,8,50,93360,0.0
6582,6,48,93364,0.0
6582,5,45,93368,3.376211215773659e-06
6581,6,41,93372,0.0
6581,6,36,93377,8.44181059953739e-06
6579,8,35,93378,4.34282240027794e-06
6578,9,33,93380,0.0
6578,9,32,93381,0.0
6578,8,29,93385,0.0
6578,7,29,93386,0.0
6578,6,27,93389,0.0
6578,5,24,93393,0.0
6578,5,21,93396,0.0
6578,5,18,93399,0.0
6578,5,15,93402,0.0
6578,3,17,93402,0.0
6578,1,17,93404,0.0
6578,0,16,93406,0.0
6578,0,12,93410,0.0
6578,0,9,93413,0.0
6578,0,9,93413,0.0
6578,0,9,93413,0.0
6578,0,7,93415,0.0
6578,0,7,93415,0.0
6578,0,7,93415,0.0
6578,0,7,93415,0.0
6578,0,7,93415,0.0
6578,0,6,93416,0.0
6578,0,4,93418,0.0
6578,0,3,93419,0.0
6578,0,3,93419,0.0
6578,0,3,93419,0.0
6578,0,3,93419,0.0
6578,0,3,93419,0.0
6578,0,2,93420,0.0
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
6578,0,0,93422,
