S,E,I,R,Beta
99500,0,500,0,6.010050251256281e-06
99201,299,455,45,5.516605147657254e-06
98952,511,463,74,4.954733381213083e-06
98725,688,471,116,4.795753070330364e-06
98502,840,501,157,6.849106602939985e-06
98164,1084,562,190,6.8336508836037474e-06
97787,1358,614,241,7.178402010432233e-06
97356,1662,699,283,8.082073426254255e-06
96806,2038,805,351,8.405105016975103e-06
96151,2500,927,422,7.763768103112982e-06
95459,2951,1088,502,7.991573838599016e-06
94629,3478,1305,588,8.08966850943485e-06
93630,4163,1512,695,7.685322221261556e-06
92542,4826,1813,819,7.813866849300953e-06
91231,5630,2178,961,7.2370000454652705e-06
89793,6547,2518,1142,6.939444970188118e-06
88224,7476,2946,1354,6.583101066445444e-06
86513,8427,3492,1568,6.537496850912593e-06
84538,9580,4047,1835,6.249172708035383e-06
82400,10740,4693,2167,6.14683302336262e-06
80023,11994,5444,2539,5.605478799569591e-06
77581,13251,6186,2982,5.7155827744262265e-06
74838,14705,6969,3488,5.3609842316082316e-06
72042,15981,7958,4019,5.08276290395764e-06
69128,17248,9010,4614,4.953091891751646e-06
66043,18641,10002,5314,4.845873034257071e-06
62842,19907,11118,6133,4.515675186702344e-06
59687,21055,12256,7002,4.333419757489473e-06
56517,22015,13496,7972,4.152062602584265e-06
53350,23047,14590,9013,4.049454216564863e-06
50198,23835,15851,10116,3.970146618859382e-06
47039,24602,16912,11447,3.725848132257975e-06
44075,25041,18115,12769,3.6559768379651716e-06
41156,25441,19179,14224,3.5004329818959432e-06
38393,25672,20164,15771,3.421788959010058e-06
35744,25739,21100,17417,3.3161035610788884e-06
33243,25561,22048,19148,3.206257899400845e-06
30893,25331,22857,20919,3.2289069835042406e-06
28613,25031,23603,22753,3.023605568527289e-06
26571,24513,24253,24663,2.78542254711846e-06
24776,23885,24696,26643,2.9172954296345596e-06
22991,23322,25035,28652,2.7919678923344905e-06
21384,22577,25355,30684,2.7628623785419507e-06
19886,21818,25601,32695,2.6320881726909752e-06
18546,21020,25666,34768,2.7310830503111966e-06
17246,20246,25667,36841,2.722222094457257e-06
16041,19383,25623,38953,2.5570622491355577e-06
14990,18545,25438,41027,2.5254669609390773e-06
14027,17692,25273,43008,2.583889156052183e-06
13111,16757,25003,45129,2.193314713911548e-06
12392,15857,24536,47215,2.3614528384057953e-06
11674,14958,24193,49175,2.4076840642069573e-06
10994,14141,23682,51183,2.423568224643865e-06
10363,13370,23213,53054,2.3695074915076333e-06
9793,12621,22726,54860,2.210682360450519e-06
9301,11881,22116,56702,2.294593573905135e-06
8829,11170,21587,58414,2.2036645335666195e-06
8409,10523,20849,60219,2.1332513069686403e-06
8035,9855,20255,61855,2.064529765711202e-06
7699,9246,19523,63532,2.0957027336020458e-06
7384,8650,18778,65188,1.846285855592521e-06
7128,8038,18126,66708,1.8962535973091713e-06
6883,7476,17533,68108,2.0135956820354757e-06
6640,6969,16878,69513,1.7756771843863188e-06
6441,6478,16152,70929,1.970490094144442e-06
6236,6027,15493,72244,1.873427743879201e-06
6055,5620,14859,73466,1.8116899460488737e-06
5892,5242,14209,74657,1.7080862043156817e-06
5749,4860,13625,75766,1.9022055690578815e-06
5600,4494,13033,76873,1.657879448871546e-06
