S,E,I,R,Beta
99400,0,600,0,9.557344064386319e-07
99343,57,555,45,8.343102471526216e-07
99297,94,515,94,8.99527562257818e-07
99251,126,489,134,9.683984990317767e-07
99204,158,461,177,1.115167404994953e-06
99153,185,440,222,1.1231494393879798e-06
99104,214,424,258,9.519254787042847e-07
99064,239,406,291,1.2431631002140628e-06
99014,271,390,325,1.5019890997025545e-06
98956,297,391,356,1.3181088828236353e-06
98905,322,389,384,1.6374675446784969e-06
98842,352,380,426,1.7571903697448026e-06
98776,384,391,449,1.8642506530573608e-06
98704,419,403,474,2.0111765101019383e-06
98624,463,395,518,1.7712072548649159e-06
98555,486,418,541,2.0633076180472904e-06
98470,517,429,584,2.5329262660429515e-06
98363,567,450,620,2.3495736314580797e-06
98259,615,459,667,2.3059416511176357e-06
98155,660,482,703,2.4730129816272044e-06
98038,725,498,739,2.3759330760279742e-06
97922,764,519,795,2.40055796837867e-06
97800,821,527,852,2.8133161041974677e-06
97655,894,550,901,2.2900656764770226e-06
97532,915,615,938,2.050609030882172e-06
97409,935,678,978,2.468077686364016e-06
97246,998,729,1027,2.29926129953628e-06
97083,1055,780,1082,1.9940642912738956e-06
96932,1114,808,1146,2.476983967121179e-06
96738,1217,842,1203,2.492222669267221e-06
96535,1284,924,1257,2.0852405997690093e-06
96349,1337,984,1330,1.88803795686194e-06
96170,1378,1042,1410,1.8461389849269238e-06
95985,1428,1089,1498,1.7794332246874548e-06
95799,1462,1151,1588,1.9407852103170436e-06
95585,1542,1197,1676,1.922820687050926e-06
95365,1624,1254,1757,1.7643953546731516e-06
95154,1663,1322,1861,1.9317359800564714e-06
94911,1718,1399,1972,1.6644011606253385e-06
94690,1757,1476,2077,1.752974547381972e-06
94445,1829,1526,2200,1.5750427742067943e-06
94218,1862,1604,2316,1.7005714290554155e-06
93961,1912,1705,2422,1.7103246274168597e-06
93687,1979,1782,2552,1.7430343943093844e-06
93396,2060,1844,2700,1.5387096615359004e-06
93131,2117,1894,2858,1.808491376109661e-06
92812,2219,1962,3007,1.6529638707568088e-06
92511,2295,2029,3165,1.635546714439974e-06
92204,2380,2082,3334,1.5523361700870363e-06
91906,2434,2173,3487,1.7174754144896581e-06
91563,2540,2245,3652,1.5178128841735827e-06
91251,2569,2377,3803,1.4568682154863182e-06
90935,2606,2469,3990,1.6746948464361614e-06
90559,2728,2527,4186,1.5294355627232384e-06
90209,2804,2622,4365,1.4670567667849621e-06
89862,2896,2654,4588,1.3040174118107281e-06
89551,2927,2727,4795,1.515116913157147e-06
89181,3007,2807,5005,1.3981484767130403e-06
88831,3053,2876,5240,1.4130377651839363e-06
88470,3139,2919,5472,1.4830939104744881e-06
88087,3235,2979,5699,1.4481090711789166e-06
87707,3283,3077,5933,1.29689940735736e-06
87357,3312,3142,6189,1.2897316874987116e-06
87003,3323,3240,6434,1.3906147411122336e-06
86611,3386,3292,6711,1.518640636918304e-06
86178,3494,3356,6972,1.345027730530077e-06
85789,3556,3404,7251,1.2327679754384404e-06
85429,3589,3430,7552,1.3958021574323548e-06
85020,3611,3539,7830,1.2828788386077933e-06
84634,3623,3645,8098,1.1053809588502326e-06
84293,3591,3745,8371,1.2671168278705894e-06
83893,3651,3805,8651,1.140304918475012e-06
83529,3629,3887,8955,1.1611532109229602e-06
83152,3627,3936,9285,1.2527259316272207e-06
82742,3695,3977,9586,1.1487094519770375e-06
82364,3714,4027,9895,1.1486981354802198e-06
81983,3726,4041,10250,1.0202439860367476e-06
81645,3719,4094,10542,1.0740314950910328e-06
81286,3710,4155,10849,1.1399188845565063e-06
80901,3699,4170,11230,9.900486182048539e-07
80567,3699,4159,11575,1.0475168161739271e-06
80216,3661,4183,11940,1.0460639848788859e-06
79865,3641,4225,12269,1.0935613611282648e-06
79496,3639,4251,12614,1.056408372038124e-06
79139,3606,4298,12957,1.0966091428237918e-06
78766,3601,4328,13305,1.0589639083040745e-06
78405,3615,4330,13650,1.0486204970254967e-06
78049,3625,4317,14009,9.853458504428475e-07
77717,3605,4303,14375,1.0256678584677992e-06
77374,3570,4366,14690,1.0153489862216966e-06
77031,3583,4319,15067,1.088077502281664e-06
76669,3549,4377,15405,9.893312750236558e-07
76337,3541,4368,15754,1.0226726956491029e-06
75996,3538,4350,16116,9.861378064060239e-07
75670,3485,4352,16493,1.1174682639013052e-06
75302,3474,4396,16828,9.636658928419477e-07
74983,3436,4415,17166,9.454766712013802e-07
74670,3408,4417,17505,1.0005536700172177e-06
74340,3395,4398,17867,9.818095465654834e-07
74019,3394,4361,18226,9.541604616419145e-07
73711,3348,4388,18553,8.904172516264862e-07
73423,3288,4385,18904,8.945214613790902e-07
73135,3246,4347,19272,9.656582819375868e-07
72828,3233,4322,19617,9.467452132244319e-07
72530,3211,4295,19964,9.245100618314256e-07
