S,E,I,R,Beta
99000,0,1000,0,3.525252525252525e-06
98651,349,928,72,3.200502363084912e-06
98358,603,887,152,2.7165333238518297e-06
98121,764,886,229,3.3703261714247276e-06
97828,962,919,291,4.137750059697055e-06
97456,1236,949,359,3.751929594684344e-06
97109,1472,984,435,4.133733889007634e-06
96714,1704,1072,510,5.092719910590357e-06
96186,2062,1155,597,5.463800610703487e-06
95579,2479,1233,709,5.320371787580516e-06
94952,2855,1384,809,5.509324577504813e-06
94228,3309,1534,929,4.932694251713464e-06
93515,3669,1774,1042,4.979034707428364e-06
92689,4113,2021,1177,5.002016047353643e-06
91752,4646,2253,1349,4.890738294242837e-06
90741,5204,2537,1518,4.3091106279318104e-06
89749,5684,2842,1725,4.7124936258819056e-06
88547,6326,3193,1934,4.651071142922143e-06
87232,7022,3578,2168,4.552793073510698e-06
85811,7714,4006,2469,4.494429534218908e-06
84266,8503,4447,2784,4.1976788986567215e-06
82693,9149,5015,3143,4.022132386293166e-06
81025,9921,5524,3530,3.981392464086477e-06
79243,10632,6124,4001,3.6123167530233606e-06
77490,11303,6717,4490,3.488950717860256e-06
75674,11990,7332,5004,3.523527089618819e-06
73719,12760,7916,5605,3.2867251037479283e-06
71801,13399,8592,6208,3.1803450551839467e-06
69839,14049,9210,6902,3.037854134464286e-06
67885,14570,9917,7628,2.887633855810623e-06
65941,15023,10562,8474,2.8658855639086866e-06
63945,15520,11211,9324,2.7828638275889897e-06
61950,15993,11816,10241,2.8060063289513734e-06
59896,16445,12424,11235,2.7346714128485943e-06
57861,16819,13110,12210,2.637900813110185e-06
55860,17182,13709,13249,2.359670943560458e-06
54053,17281,14272,14394,2.4214317470670497e-06
52185,17385,14899,15531,2.327961356716072e-06
50375,17417,15544,16664,2.33324691678086e-06
48548,17531,15995,17926,2.3038529358336648e-06
46759,17558,16451,19232,2.2307955346165786e-06
45043,17476,16936,20545,2.0541438013501214e-06
43476,17317,17310,21897,2.1061176059260224e-06
41891,17176,17619,23314,2.209794955022943e-06
40260,17078,17963,24699,1.9911769290957657e-06
38820,16774,18235,26171,1.96784015204779e-06
37427,16491,18449,27633,2.02464704221667e-06
36029,16198,18661,29112,1.924629575254079e-06
34735,15840,18800,30625,1.800869195029846e-06
33559,15515,18807,32119,1.8791270893150199e-06
32373,15194,18834,33599,1.8861330582373826e-06
31223,14866,18755,35156,1.7520869836390682e-06
30197,14414,18730,36659,1.6920389707869736e-06
29240,13911,18662,38187,1.8179256559303007e-06
28248,13461,18603,39688,1.6898271174412948e-06
27360,12968,18491,41181,1.664315277765918e-06
26518,12470,18383,42629,1.6328861833159181e-06
25722,12043,18193,44042,1.5834675017528087e-06
24981,11544,17857,45618,1.59386407792115e-06
24270,11084,17569,47077,1.6463428919954738e-06
23568,10652,17321,48459,1.5579783719678655e-06
22932,10230,16978,49860,1.6386726919685538e-06
22294,9835,16611,51260,1.5958927650144791e-06
21703,9364,16305,52628,1.438391833845453e-06
21194,8951,15914,53941,1.4320390044967686e-06
20711,8560,15542,55187,1.5502172755330898e-06
20212,8217,15084,56487,1.3710410827934056e-06
19794,7802,14706,57698,1.5115570699158767e-06
19354,7497,14262,58887,1.336826965769274e-06
18985,7112,13885,60018,1.2480713456760256e-06
18656,6708,13470,61166,1.3609431288130283e-06
18314,6408,13007,62271,1.4189149030470978e-06
17976,6145,12598,63281,1.170176064425708e-06
17711,5798,12205,64286,1.2398065522434705e-06
17443,5487,11760,65310,1.3991149403635788e-06
17156,5266,11315,66263,1.2672564526277386e-06
16910,5000,10959,67131,1.2896841617449567e-06
16671,4748,10578,68003,1.315596685644489e-06
16439,4476,10232,68853,1.3019916167435122e-06
16220,4230,9915,69635,1.2684886889982858e-06
16016,4013,9549,70422,1.1050317365114725e-06
15847,3784,9111,71258,1.2674708651562888e-06
15664,3565,8772,71999,1.2008330899644938e-06
15499,3372,8394,72735,1.191404003206614e-06
15344,3188,8087,73381,1.1846533907262174e-06
15197,3021,7777,74005,1.2522520547488997e-06
15049,2874,7474,74603,1.120236733405333e-06
