S,E,I,R,Beta
9940,0,60,0,2.012072434607646e-05
9928,12,54,6,2.0518100695377084e-05
9917,23,45,15,1.5685747257795257e-05
9910,28,45,17,2.6908846283215608e-05
9898,40,42,20,2.4054883622473033e-05
9888,46,42,24,1.6855447680690398e-05
9881,50,42,27,3.132515024023981e-05
9868,58,44,30,2.76375428381914e-05
9856,62,47,35,1.5111218568665377e-05
9849,62,49,40,4.3514207388712415e-05
9828,78,50,44,6.308506308506309e-05
9797,104,54,45,4.536536127839588e-05
9773,115,66,46,5.4262051601660726e-05
9738,139,72,51,5.419775906528833e-05
9700,167,79,54,4.697898995171604e-05
9664,190,79,67,5.108349400620337e-05
9625,211,89,75,4.786225010944112e-05
9584,225,111,80,4.3240235226879634e-05
9538,247,126,89,3.661211461588899e-05
9494,268,140,98,3.2351259442053625e-05
9451,286,159,104,3.3938706695707554e-05
9400,313,167,120,3.121416740986113e-05
9351,332,183,134,3.564681139272092e-05
9290,350,211,149,2.805850453272387e-05
9235,366,229,170,3.2626967370668354e-05
9166,405,240,189,3.182049603607535e-05
9096,438,255,211,2.673012916688223e-05
9034,469,271,226,3.0226115854251304e-05
8960,501,293,246,3.23774987810824e-05
8875,533,320,272,2.4295774647887323e-05
8806,544,349,301,2.8308388328614183e-05
8719,576,371,334,2.658629773129229e-05
8633,606,395,366,2.697919522820147e-05
8541,649,409,401,2.3759979549241698e-05
8458,674,441,427,2.5737417218010402e-05
8362,704,463,471,2.2471294857999496e-05
8275,718,495,512,2.34367847660899e-05
8179,745,523,553,2.6416577267202744e-05
8066,784,570,580,2.631796451207364e-05
7945,822,611,622,2.3895871679169083e-05
7829,848,651,672,2.5506805510019366e-05
7699,890,696,715,2.1087975300568964e-05
7586,922,713,779,2.348017626032157e-05
7459,944,751,846,2.2493135577017657e-05
7333,976,777,914,2.2114027296081027e-05
7207,998,825,970,2.2873384882542645e-05
7071,1039,858,1032,2.4394593762434237e-05
6923,1086,888,1103,1.9357071935433916e-05
6804,1094,938,1164,1.864574833065712e-05
6685,1091,986,1238,1.8508938148286936e-05
6563,1100,1026,1311,1.9157549009911134e-05
6434,1114,1069,1383,1.5556970060538422e-05
6327,1124,1086,1463,1.600903025735826e-05
6217,1132,1096,1555,1.7317714906971584e-05
6099,1134,1135,1632,1.4590389267251871e-05
5998,1120,1154,1728,1.632548804540855e-05
5885,1104,1184,1827,1.5356265356265356e-05
5778,1123,1186,1913,1.6635759177247884e-05
5664,1136,1205,1995,1.7289073305670816e-05
5546,1136,1233,2085,1.6671009903457303e-05
5432,1106,1265,2197,1.4261847520475938e-05
5334,1082,1279,2305,1.6270444693240553e-05
5223,1091,1253,2433,1.4668987422718503e-05
5127,1077,1257,2539,1.6292611579950405e-05
5022,1067,1268,2643,1.3191170207553641e-05
4938,1054,1274,2734,1.7008392290461377e-05
4831,1056,1292,2821,1.4098831527294377e-05
4743,1031,1310,2916,1.2875543388167054e-05
4663,999,1310,3028,1.3260146058053247e-05
4582,977,1309,3132,1.3171412765733253e-05
4503,961,1297,3239,1.4553820112386311e-05
4418,963,1285,3334,1.2682464555153748e-05
4346,940,1285,3429,1.2713510880795615e-05
4275,918,1271,3536,1.1410640422193696e-05
4213,887,1263,3637,1.409504457698798e-05
4138,880,1242,3740,1.2647400589485612e-05
4073,857,1229,3841,1.2186066451619218e-05
4012,845,1196,3947,1.1253863826580459e-05
3958,799,1185,4058,1.3432177100056928e-05
3895,776,1173,4156,1.028708631412603e-05
3848,742,1163,4247,1.027881509394837e-05
3802,708,1141,4349,1.106479776085376e-05
3754,693,1116,4437,1.1457312916401716e-05
3706,669,1106,4519,1.4150358784786706e-05
3648,665,1081,4606,1.3439878604930458e-05
3595,651,1076,4678,1.2408808185677133e-05
3547,632,1059,4762,1.1447517259794483e-05
3504,614,1030,4852,9.974730682271578e-06
3468,586,1021,4925,9.602273818440207e-06
3434,559,1010,4997,9.226315759123961e-06
3402,538,978,5082,9.918380743193286e-06
