S,E,I,R,Beta
99200,0,800,0,8.694556451612904e-07
99131,69,728,72,9.976808354712341e-07
99059,135,671,135,9.327714177895366e-07
98997,184,635,184,7.47656474756771e-07
98950,216,605,229,6.848771605995181e-07
98909,229,596,266,8.312162199665464e-07
98860,253,570,317,1.1002622883326058e-06
98798,288,560,354,9.217942526309092e-07
98747,314,528,411,1.0165249362389528e-06
98694,335,518,453,1.1540682706103097e-06
98635,363,510,492,1.2523892306453681e-06
98572,390,506,532,1.4635877805417087e-06
98499,427,508,566,1.2790409239535826e-06
98435,447,509,609,1.616656269837096e-06
98354,479,527,640,1.2926238369327635e-06
98287,499,528,686,1.0598214073750004e-06
98232,501,541,726,1.3360050423464675e-06
98161,530,534,775,1.4117294956878722e-06
98087,543,552,818,1.5514177520311383e-06
98003,564,581,852,1.738680134190279e-06
97904,607,591,898,2.0393609099172116e-06
97786,671,600,943,2.317986896556426e-06
97650,742,622,986,2.5025395837552255e-06
97498,824,639,1039,2.3113511320853383e-06
97354,884,669,1093,1.9653054193634728e-06
97226,922,713,1139,2.005131463198668e-06
97087,973,756,1184,2.0981563309578387e-06
96933,1031,778,1258,1.9094629722907483e-06
96789,1063,822,1326,1.9859086458393116e-06
96631,1113,874,1382,2.1313000667546863e-06
96451,1181,905,1463,2.0506791557227897e-06
96272,1245,954,1529,2.090512938707206e-06
96080,1314,1007,1599,2.077464410244029e-06
95879,1377,1069,1675,2.195236510439945e-06
95654,1448,1137,1761,2.0779966288274516e-06
95428,1530,1191,1851,2.199644136292485e-06
95178,1612,1271,1939,2.091406223353687e-06
94925,1682,1344,2049,1.920375735229567e-06
94680,1765,1393,2162,2.0092617108112837e-06
94415,1855,1448,2282,1.9603121636199416e-06
94147,1936,1532,2385,1.9828998598686057e-06
93861,2021,1615,2503,1.8009636342891997e-06
93588,2087,1684,2641,1.9098719134566352e-06
93287,2193,1754,2766,1.809010114676696e-06
92991,2254,1859,2896,1.8915918965799724e-06
92664,2370,1938,3028,1.8041813707448382e-06
92340,2489,1986,3185,1.5377296697414717e-06
92058,2561,2042,3339,1.5905741321492398e-06
91759,2585,2165,3491,1.5856377662874132e-06
91444,2639,2240,3677,1.7477519418598111e-06
91086,2752,2295,3867,1.4638180766894291e-06
90780,2754,2419,4047,1.5209692016487306e-06
90446,2829,2489,4236,1.585820233355091e-06
90089,2895,2538,4478,1.535124957990715e-06
