S,E,I,R,Beta
9900,0,100,0,5.0505050505050505e-05
9850,50,97,3,2.9305562823800303e-05
9822,76,88,14,3.4708724384961405e-05
9792,99,90,19,5.1062091503267975e-05
9747,131,94,28,6.548659816768498e-05
9687,175,102,36,4.857935741654977e-05
9639,203,111,47,7.570595805889923e-05
9558,261,124,57,6.243714098643933e-05
9484,313,132,71,7.588538271794282e-05
9389,368,161,82,5.0938424706062134e-05
9312,415,180,93,5.846697212676594e-05
9214,478,205,103,5.87652935352883e-05
9103,544,237,116,6.628315142548175e-05
8960,619,283,138,7.019813225643614e-05
8782,745,324,149,6.572084876191762e-05
8595,862,363,180,6.28208148436611e-05
8399,967,422,212,5.9813033485706095e-05
8187,1093,473,247,5.861920525269397e-05
7960,1220,538,282,5.487474547458482e-05
7725,1337,621,317,4.7319022976825146e-05
7498,1426,712,364,4.664165125681455e-05
7249,1533,790,428,4.4004323599413976e-05
6997,1636,881,486,3.94201698571319e-05
6754,1718,981,547,3.9392218814267044e-05
6493,1816,1071,620,3.65257248235297e-05
6239,1900,1151,710,3.7180990236996086e-05
5972,1973,1257,798,3.4635245571883855e-05
5712,2033,1353,902,3.2866065864631146e-05
5458,2110,1425,1007,2.7000443578715936e-05
5248,2110,1509,1133,3.144244290355428e-05
4999,2120,1615,1266,2.9479580126551625e-05
4761,2146,1700,1393,3.0517563042860497e-05
4514,2198,1785,1503,2.5938598744770392e-05
4305,2192,1859,1644,2.8864193967383462e-05
4074,2204,1929,1793,3.0157483140439964e-05
3837,2208,1995,1960,2.5866072530818837e-05
3639,2207,2032,2122,2.731779302525354e-05
3437,2167,2089,2307,2.2702288181731957e-05
3274,2108,2166,2452,2.4677486404820204e-05
3099,2047,2237,2617,2.5099304532891124e-05
2925,2026,2244,2805,2.666179136767372e-05
2750,1993,2285,2972,2.2438830316292024e-05
2609,1949,2272,3170,2.3112033643023336e-05
2472,1875,2291,3362,2.2248308069143503e-05
2346,1802,2302,3550,2.4627385801145527e-05
