S,E,I,R,Beta
99400,0,600,0,4.963112005365526e-06
99104,296,559,41,4.945925510462835e-06
98830,545,541,84,5.124653454661686e-06
98556,765,551,128,5.358686142967978e-06
98265,980,583,172,6.999660228462975e-06
97864,1269,643,224,8.15236150234324e-06
97351,1669,712,268,8.425437017607664e-06
96767,2094,811,328,8.014981312542259e-06
96138,2517,961,384,7.71740085991978e-06
95425,2965,1144,466,8.244310052012437e-06
94525,3560,1363,552,8.45250308382473e-06
93436,4308,1583,673,8.498457851043034e-06
92179,5150,1869,802,8.758867286565776e-06
90670,6171,2218,941,8.179763454169406e-06
89025,7228,2632,1115,7.711880392874854e-06
87218,8304,3139,1339,7.334428330366116e-06
85210,9481,3697,1612,7.567740563124336e-06
82826,10959,4302,1913,6.9039559701386725e-06
80366,12379,5001,2254,6.379531897915766e-06
77802,13651,5900,2647,5.886302430463423e-06
75100,15013,6823,3064,5.7747030536059885e-06
72141,16416,7806,3637,5.366408822975608e-06
69119,17847,8768,4266,5.113562740573409e-06
66020,19103,9911,4966,4.752995388127311e-06
62910,20273,11071,5746,4.6634731925886215e-06
59662,21547,12178,6613,4.41668005067073e-06
56453,22672,13257,7618,4.152873744336433e-06
53345,23543,14427,8685,4.081296860728434e-06
50204,24372,15557,9867,4.022925667493378e-06
47062,25066,16776,11096,3.6845539869311086e-06
44153,25529,17909,12409,3.559974158103324e-06
41338,25848,19032,13782,3.4916022884858767e-06
38591,25960,20167,15282,3.41786028616431e-06
35931,26064,21125,16880,3.2303861823261184e-06
33479,25919,22048,18554,3.201268078236857e-06
31116,25643,22891,20350,3.1336151778706523e-06
28884,25285,23640,22191,3.049129829311997e-06
26802,24812,24228,24158,2.915183157215615e-06
24909,24265,24757,26069,2.917271532270505e-06
23110,23636,25268,27986,2.88555323881688e-06
21425,22982,25630,29963,2.7571248869219133e-06
19911,22208,25800,32081,2.7058394350985917e-06
18521,21416,25957,34106,2.7561125547859794e-06
17196,20565,26068,36171,2.6836784485816846e-06
15993,19677,26107,38223,2.538744285487198e-06
14933,18808,25881,40378,2.533113059617556e-06
13954,17875,25809,42362,2.4684927993287563e-06
13065,16972,25539,44424,2.4335637471648946e-06
12253,16091,25220,46436,2.433494252455483e-06
11501,15252,24739,48508,2.1650252617853826e-06
10885,14295,24350,50470,2.3240919865044202e-06
10269,13487,23755,52489,2.3694341842410123e-06
9691,12661,23289,54359,2.3217307453496965e-06
9167,11931,22706,56196,2.128314781811078e-06
8724,11193,22074,58009,2.1861774016181744e-06
8303,10504,21376,59817,2.0452440896840546e-06
7940,9801,20609,61650,2.1022338312246013e-06
7596,9204,19905,63295,1.8981684856676375e-06
7309,8594,19186,64911,2.0323685135657463e-06
7024,7980,18563,66433,1.986401783644615e-06
6765,7430,17876,67929,1.7447945996374465e-06
6554,6892,17211,69343,1.95920433041958e-06
6333,6391,16554,70722,1.917271508595643e-06
6132,5930,15897,72041,1.8567834413160618e-06
5951,5491,15189,73369,1.9028708557284361e-06
5779,5112,14494,74615,1.957955858744755e-06
5615,4740,13886,75759,1.8468667840880627e-06
5471,4397,13278,76854,1.6518928255238587e-06
5351,4090,12645,77914,1.8769380401323344e-06
5224,3783,12107,78886,1.8182689801035205e-06
5109,3548,11487,79856,1.8061896175688268e-06
5003,3321,10904,80772,1.6131187025129017e-06
4915,3068,10359,81658,1.5123397595006607e-06
4838,2843,9847,82472,1.6792686684192915e-06
4758,2631,9389,83222,1.343097292490461e-06
4698,2431,8927,83944,1.5737124778660917e-06
4632,2240,8484,84644,1.2977796669378262e-06
4581,2080,7992,85347,1.311068763590047e-06
4533,1929,7552,85986,1.5774153383661061e-06
4479,1778,7160,86583,1.1537391751201448e-06
4442,1644,6768,87146,1.430307945966026e-06
4399,1509,6392,87700,1.209172297378998e-06
4365,1400,6026,88209,1.1025152935979217e-06
4336,1294,5659,88711,9.373437081251887e-07
4313,1199,5313,89175,1.571025472476092e-06
4277,1112,4982,89629,1.5487130804400636e-06
4244,1045,4695,90016,1.1542951321868674e-06
4221,946,4436,90397,1.2817530279813094e-06
4197,875,4172,90756,1.1422120215073955e-06
4177,795,3955,91073,1.392248866300828e-06
4154,749,3697,91400,1.2371935813355154e-06
4135,676,3512,91677,1.3083489187529094e-06
4116,617,3328,91939,1.0220434327577185e-06
4102,558,3158,92182,9.263464986726998e-07
4090,512,2968,92430,9.885395316958726e-07
4078,471,2783,92668,1.0573549877285143e-06
4066,434,2629,92871,9.354962255533787e-07
4056,399,2461,93084,1.202186055122635e-06
4044,372,2277,93307,1.3031879887769451e-06
4032,348,2143,93477,9.258642016458162e-07
4024,313,2023,93640,7.370507552804773e-07
4018,293,1871,93818,6.65098984021396e-07
4013,268,1740,93979,1.2889144762281206e-06
4004,250,1646,94100,4.55194865887454e-07
4001,226,1524,94249,4.92002983506092e-07
3998,213,1430,94359,5.247378934222356e-07
3995,189,1353,94463,3.7001166461772706e-07
3993,174,1259,94574,3.978368021718707e-07
3991,153,1185,94671,4.228924362516083e-07
3989,139,1113,94759,2.2523755241559392e-07
3988,125,1027,94860,4.883198768652599e-07
3986,112,974,94928,1.0303000955088188e-06
3982,103,904,95011,1.3889938350897623e-06
3977,100,842,95081,2.9862923209882e-07
3976,93,775,95156,3.2452781203349127e-07
3975,86,715,95224,1.055548225359546e-06
3972,78,669,95281,7.526527245275975e-07
3970,70,626,95334,0.0
3970,68,575,95387,8.761362391851933e-07
3968,59,530,95443,1.902008520998174e-06
3964,60,490,95486,5.148376202145843e-07
3963,55,453,95529,1.114057793976178e-06
3961,55,419,95565,0.0
3961,50,385,95604,1.967232464581619e-06
3958,47,367,95628,0.0
3958,38,338,95666,0.0
3958,35,315,95692,8.020725554833691e-07
3957,36,286,95721,8.836248411684348e-07
3956,32,277,95735,0.0
3956,28,258,95758,0.0
3956,23,240,95781,1.0532524435456691e-06
3955,22,217,95806,1.1651820305627248e-06
3954,23,196,95827,0.0
3954,22,187,95837,1.3524515889953718e-06
3953,19,168,95860,0.0
3953,17,159,95871,0.0
3953,15,145,95887,0.0
3953,13,139,95895,0.0
3953,13,133,95901,0.0
3953,13,124,95910,0.0
3953,11,113,95923,0.0
3953,9,108,95930,0.0
3953,9,104,95934,2.4324271731304363e-06
3952,10,97,95941,2.608623064401686e-06
3951,7,91,95951,0.0
3951,6,87,95956,0.0
3951,6,79,95964,0.0
3951,6,75,95968,0.0
3951,6,70,95973,0.0
3951,5,66,95978,0.0
3951,5,62,95982,0.0
3951,5,55,95989,0.0
3951,4,51,95994,0.0
3951,2,48,95999,0.0
3951,2,43,96004,0.0
3951,2,42,96005,0.0
3951,2,37,96010,0.0
3951,2,34,96013,0.0
3951,2,31,96016,0.0
3951,2,31,96016,0.0
3951,1,32,96016,0.0
3951,1,28,96020,0.0
3951,0,24,96025,0.0
3951,0,20,96029,0.0
3951,0,19,96030,0.0
3951,0,18,96031,0.0
3951,0,16,96033,0.0
3951,0,15,96034,0.0
3951,0,14,96035,0.0
3951,0,14,96035,0.0
3951,0,14,96035,0.0
3951,0,13,96036,0.0
3951,0,12,96037,0.0
3951,0,10,96039,0.0
3951,0,9,96040,0.0
3951,0,9,96040,0.0
3951,0,7,96042,0.0
3951,0,6,96043,0.0
3951,0,6,96043,0.0
3951,0,5,96044,0.0
3951,0,5,96044,0.0
3951,0,4,96045,0.0
3951,0,4,96045,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,3,96046,0.0
3951,0,2,96047,0.0
3951,0,2,96047,0.0
3951,0,2,96047,0.0
3951,0,2,96047,0.0
3951,0,2,96047,0.0
3951,0,1,96048,0.0
3951,0,1,96048,0.0
3951,0,1,96048,0.0
3951,0,1,96048,0.0
3951,0,1,96048,0.0
3951,0,1,96048,0.0
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
3951,0,0,96049,
