S,E,I,R,Beta
9940,0,60,0,3.856472166331321e-05
9917,23,52,8,2.5209236664313806e-05
9904,35,48,13,4.627759827679052e-05
9882,54,46,18,2.199871527502794e-05
9872,60,50,18,2.4311183144246352e-05
9860,65,52,23,3.315649867374005e-05
9843,77,54,26,5.456030042030245e-05
9814,93,61,32,6.013490263157016e-05
9778,119,68,35,5.1135201472693805e-05
9744,142,77,37,5.3312861194634594e-05
9704,175,76,45,5.2881069119625114e-05
9665,196,88,51,4.467854959319005e-05
9627,211,104,58,5.093846633267014e-05
9576,239,118,67,6.902850346204494e-05
9498,295,131,76,9.885568516634277e-05
9375,387,156,82,7.726495726495727e-05
9262,463,180,95,6.418100242328271e-05
9155,524,208,113,7.089442507246986e-05
9020,615,232,133,5.352091138466244e-05
8908,670,273,149,5.0166866511725065e-05
8786,733,309,172,6.372303097675988e-05
8613,832,362,193,5.773105411131702e-05
8433,924,415,228,5.1718792637644134e-05
8252,1021,469,258,5.606962762532466e-05
8035,1141,521,303,4.873113907843205e-05
7831,1251,581,337,5.1870286480031805e-05
7595,1366,648,391,4.5717211615829124e-05
7370,1447,735,448,4.5043797709042914e-05
7126,1547,818,509,4.631958316492448e-05
6856,1669,894,581,4.062477974517006e-05
6607,1748,1002,643,3.897154986228542e-05
6349,1825,1098,728,4.1169370791435965e-05
6062,1926,1204,808,4.0144421268158155e-05
5769,2028,1298,905,3.3920206320322664e-05
5515,2087,1372,1026,3.409730684139995e-05
5257,2157,1456,1130,3.396831435636838e-05
4997,2188,1578,1237,2.9421962429675802e-05
4765,2217,1651,1367,3.177825388663934e-05
4515,2252,1736,1497,2.921648779541824e-05
4286,2261,1814,1639,2.6367224176969607e-05
4081,2232,1899,1788,2.64522306908071e-05
3876,2216,1966,1942,2.611474530380766e-05
3677,2217,2014,2092,2.633185865922497e-05
3482,2204,2072,2242,2.7443953348605847e-05
3284,2187,2133,2396,2.5554008039091067e-05
3105,2157,2181,2557,2.4069680988126854e-05
2942,2093,2242,2723,2.3650826475099017e-05
2786,2041,2278,2895,2.1429107156250335e-05
2650,1985,2292,3073,2.4696236293588858e-05
2500,1937,2335,3228,2.689507494646681e-05
2343,1907,2347,3403,2.2003916697172095e-05
2222,1854,2316,3608,1.45739962597296e-05
2147,1732,2352,3769,2.4753730090079815e-05
2022,1664,2343,3971,2.0052575742800176e-05
1927,1613,2317,4143,2.127726765839638e-05
1832,1547,2291,4330,2.120505719170706e-05
1743,1471,2251,4535,2.1409494040132095e-05
1659,1406,2240,4695,2.179669336088866e-05
1578,1342,2189,4891,1.9396440666288e-05
1511,1266,2167,5056,1.924053632842313e-05
1448,1189,2110,5253,1.865622790709853e-05
1391,1114,2079,5416,2.0401889560768065e-05
1332,1077,2019,5572,2.268241495581763e-05
1271,1041,1963,5725,1.8036267326339804e-05
1226,971,1929,5874,1.6490807009354094e-05
1187,917,1878,6018,1.7495175368946332e-05
1148,863,1802,6187,1.498528541651359e-05
1117,797,1747,6339,1.9473208708213955e-05
1079,765,1676,6480,1.54832659073968e-05
1051,714,1618,6617,1.528945885900649e-05
1025,664,1573,6738,1.612578109252167e-05
999,627,1496,6878,1.5389721272074213e-05
976,575,1464,6985,2.029584341126937e-05
947,555,1402,7096,1.5063711969776168e-05
927,517,1346,7210,1.6028954703776904e-05
907,495,1283,7315,1.632749868735504e-05
888,458,1238,7416,1.6373400864515566e-05
870,435,1179,7516,9.74915426086787e-06
860,408,1130,7602,1.749331138094258e-05
843,383,1078,7696,1.9807340600426517e-05
825,358,1035,7782,1.0540184453227932e-05
816,327,982,7875,2.8702927199392996e-05
793,318,947,7942,1.4647702774141745e-05
782,288,926,8004,1.3809636917026177e-05
772,273,888,8067,1.8963263781916633e-05
759,261,840,8140,1.0979358805445763e-05
752,242,796,8210,8.352934887201968e-06
747,218,759,8276,1.763752418545504e-05
737,204,739,8320,1.2852455645257535e-05
730,187,712,8371,1.7315684161920885e-05
721,177,677,8425,8.194756584999088e-06
717,164,646,8473,6.476935632213687e-06
714,146,630,8510,1.556178026766262e-05
707,138,577,8578,4.902693785100223e-06
705,126,527,8642,8.074609390770722e-06
702,116,502,8680,1.702591344025607e-05
696,107,482,8715,5.961749415748557e-06
694,103,440,8763,1.3099292638197538e-05
690,99,419,8792,1.3835564318079623e-05
686,92,403,8819,3.617185973999667e-06
685,84,381,8850,1.9158189167959846e-05
680,76,367,8877,8.014104824491104e-06
678,71,342,8909,4.312649864582794e-06
677,64,319,8940,0.0
677,61,306,8956,9.654280225137815e-06
675,52,292,8981,5.073566717402334e-06
674,47,270,9009,5.495109352676118e-06
673,43,255,9029,1.7480989424001397e-05
670,44,231,9055,6.461200491051237e-06
669,44,217,9070,2.0664999690025006e-05
666,44,203,9087,7.396559120697052e-06
665,43,188,9104,2.399616061430171e-05
662,38,179,9121,1.6877921990244562e-05
660,30,178,9132,8.512087163772557e-06
659,27,167,9147,1.81730620700935e-05
657,27,156,9160,9.756859071927565e-06
656,24,153,9167,0.0
656,20,148,9176,0.0
656,17,138,9189,0.0
656,16,130,9198,1.1726078799249531e-05
655,17,121,9207,2.5235000946312535e-05
653,17,108,9222,1.4179570075435313e-05
652,18,97,9233,0.0
652,17,90,9241,1.7041581458759374e-05
651,18,83,9248,0.0
651,17,78,9254,0.0
651,16,73,9260,0.0
651,13,71,9265,0.0
651,12,67,9270,4.585368090423459e-05
649,10,65,9276,0.0
649,8,63,9280,2.4457651576295644e-05
648,9,59,9284,0.0
648,8,57,9287,0.0
648,8,54,9290,2.8577960676726108e-05
647,9,53,9291,0.0
647,9,50,9294,3.091190108191654e-05
646,9,48,9297,0.0
646,9,44,9301,0.0
646,7,41,9306,0.0
646,3,41,9310,0.0
646,2,39,9313,0.0
646,2,35,9317,0.0
646,2,31,9321,0.0
646,2,29,9323,0.0
646,1,26,9327,5.953798523457966e-05
645,2,26,9327,0.0
645,2,24,9329,0.0
645,2,19,9334,8.159934720522235e-05
644,2,18,9336,0.0
644,2,16,9338,0.0
644,2,15,9339,0.0
644,1,14,9341,0.0
644,1,13,9342,0.00011944577161968466
643,2,13,9342,0.0
643,2,11,9344,0.0
643,2,10,9345,0.0
643,2,10,9345,0.0
643,2,10,9345,0.0
643,2,8,9347,0.00019440124416796267
642,3,6,9349,0.0
642,3,6,9349,0.0
642,3,6,9349,0.0
642,2,6,9350,0.0
642,2,6,9350,0.0
642,1,7,9350,0.0
642,1,7,9350,0.0
642,1,7,9350,0.0
642,1,7,9350,0.0
642,1,7,9350,0.0
642,1,7,9350,0.0
642,1,6,9351,0.0
642,1,6,9351,0.0
642,0,7,9351,0.0
642,0,7,9351,0.0
642,0,5,9353,0.0
642,0,3,9355,0.0
642,0,3,9355,0.0
642,0,3,9355,0.0
642,0,3,9355,0.0
642,0,3,9355,0.0
642,0,3,9355,0.0
642,0,2,9356,0.0
642,0,2,9356,0.0
642,0,2,9356,0.0
642,0,2,9356,0.0
642,0,2,9356,0.0
642,0,2,9356,0.0
642,0,1,9357,0.0
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
642,0,0,9358,
