S,E,I,R,Beta
99200,0,800,0,4.0826612903225805e-06
98876,324,748,52,4.177976498625297e-06
98567,599,722,112,3.8080316981120623e-06
98296,814,727,163,3.5683703680733455e-06
98041,989,743,227,5.367600829180387e-06
97650,1297,759,294,5.181043049205742e-06
97266,1560,818,356,5.894656233954657e-06
96797,1881,891,431,6.53942408335623e-06
96233,2244,1014,509,7.2863096022431255e-06
95522,2736,1152,590,6.788357655827977e-06
94775,3233,1309,683,7.4076775862739525e-06
93856,3845,1513,786,6.68994636550284e-06
92906,4368,1833,893,6.911466950463127e-06
91729,5109,2112,1050,6.436738720149637e-06
90482,5882,2423,1213,6.458737701931682e-06
89066,6635,2902,1397,5.915590855791854e-06
87537,7468,3383,1612,5.8452543175434105e-06
85806,8429,3887,1878,5.669690227614586e-06
83915,9476,4417,2192,5.368909435954111e-06
81925,10562,4976,2537,5.2053334798610996e-06
79803,11637,5607,2953,4.923395486139389e-06
77600,12686,6287,3427,4.6836132159471596e-06
75315,13745,7003,3937,4.662221705630109e-06
72856,14822,7827,4495,4.424422509222685e-06
70333,15899,8677,5091,4.3258871635493945e-06
67693,16964,9551,5792,4.035352452996175e-06
65084,17836,10485,6595,3.9316785348259234e-06
62401,18744,11436,7419,3.7218800680312593e-06
59745,19561,12380,8314,3.663929265344326e-06
57035,20274,13395,9296,3.367872349915262e-06
54462,20856,14344,10338,3.2219541296957353e-06
51945,21327,15234,11494,3.1491281647521747e-06
49453,21587,16272,12688,3.1775848033136397e-06
46896,22043,17092,13969,2.9530416523643138e-06
44529,22205,17915,15351,2.9483399877504747e-06
42177,22358,18677,16788,2.827075536890239e-06
39950,22305,19522,18223,2.6887928115245995e-06
37853,22209,20124,19814,2.7292283627838733e-06
35774,22087,20786,21353,2.522867304210476e-06
33898,21730,21321,23051,2.523731732862365e-06
32074,21377,21757,24792,2.441841406476117e-06
30370,20913,22148,26569,2.398032477536546e-06
28757,20450,22357,28436,2.36887856988309e-06
27234,19970,22544,30252,2.317728126861838e-06
25811,19420,22654,32115,2.240379389334625e-06
24501,18788,22803,33908,2.246300885223506e-06
23246,18115,22838,35801,2.198186589114895e-06
22079,17460,22891,37570,2.1507274556637576e-06
20992,16828,22786,39394,2.1136313643593735e-06
19981,16099,22693,41227,2.0907360339830884e-06
19033,15476,22410,43081,2.0279955762969096e-06
18168,14762,22148,44922,1.943413060387878e-06
17386,14062,21914,46638,2.036762492107414e-06
16610,13441,21566,48383,2.0071954187034767e-06
15891,12796,21261,50052,1.7877303925334126e-06
15287,12098,20837,51778,1.8993190200421762e-06
14682,11509,20381,53428,2.025172005778678e-06
14076,10899,19986,55039,1.873291980715003e-06
13549,10333,19517,56601,1.849219882390145e-06
13060,9841,18937,58162,1.74674452510828e-06
12628,9286,18359,59727,1.8159274800863495e-06
12207,8782,17798,61213,1.7214382758560282e-06
11833,8239,17219,62709,1.6392442775663232e-06
11499,7748,16625,64128,1.7157425261562463e-06
11171,7268,16090,65471,1.8192804673425525e-06
10844,6876,15557,66723,1.6241839039012352e-06
10570,6458,14977,67995,1.6676469356450626e-06
