S,E,I,R,Beta
9920,0,80,0,2.1421370967741935e-05
9903,17,73,7,3.181545926998737e-05
9880,37,70,13,1.735106998264893e-05
9868,46,71,15,1.9982073225734625e-05
9854,56,69,21,2.0590476022390672e-05
9840,68,65,27,2.188868042526579e-05
9826,75,68,31,3.891236934423678e-05
9800,95,68,37,4.951980792316927e-05
9767,117,77,39,4.387953604703886e-05
9734,138,87,41,4.1329242919119854e-05
9699,164,92,45,5.379308489893624e-05
9651,196,101,52,4.7191539172568174e-05
9605,224,112,59,5.763367293820183e-05
9543,262,131,64,4.879480823240407e-05
9482,299,142,77,4.456182358865278e-05
9422,336,154,88,3.721602108356513e-05
9368,359,172,101,3.7237106031418186e-05
9308,374,203,115,6.086188902601925e-05
9193,453,220,134,4.9939182975188634e-05
9092,511,248,149,5.2332429785845056e-05
8974,577,278,171,4.8100587949520033e-05
8854,631,324,191,5.36829277134977e-05
8700,729,346,225,4.65085376386951e-05
8560,803,379,258,4.931817621384361e-05
8400,882,435,283,3.91351943076081e-05
8257,940,493,310,3.684869018874145e-05
8107,1006,546,341,3.9309401588913124e-05
7933,1073,608,386,3.37945424509212e-05
7770,1117,682,431,3.566616469842276e-05
7581,1189,752,478,2.7013221744170057e-05
7427,1227,804,542,3.131642179569367e-05
7240,1294,861,605,3.304650252500947e-05
7034,1354,931,681,2.2905470345509168e-05
6884,1369,986,761,3.0644007387563014e-05
6676,1433,1053,838,2.731219028402971e-05
6484,1503,1092,921,2.6975389405987804e-05
6293,1532,1170,1005,2.485464109490806e-05
6110,1546,1250,1094,2.723404255319149e-05
5902,1590,1319,1189,2.3892904295558822e-05
5716,1623,1360,1301,2.3154818260404233e-05
5536,1633,1421,1410,1.94491789141409e-05
5383,1637,1462,1518,2.3507149858461544e-05
5198,1676,1482,1644,2.2327698964462093e-05
5026,1678,1524,1772,2.2455410343902e-05
4854,1689,1560,1897,2.2186301543532695e-05
4686,1691,1595,2028,2.0470500403389273e-05
4533,1681,1623,2163,2.038858190480734e-05
4383,1657,1666,2294,2.2185465561994818e-05
4221,1669,1668,2442,1.9032393133112558e-05
4087,1631,1690,2592,1.896618372875172e-05
3956,1596,1711,2737,1.9649221506708213e-05
3823,1585,1705,2887,1.917702929406287e-05
3698,1546,1735,3021,1.6988698618927903e-05
3589,1477,1765,3169,1.6891398568335574e-05
3482,1460,1758,3300,1.6989699667851372e-05
3378,1415,1773,3434,2.1371823988336326e-05
3250,1399,1780,3571,1.6248919619706138e-05
3156,1367,1769,3708,1.7553399950277306e-05
3058,1342,1762,3838,1.874467818171425e-05
2957,1308,1769,3966,1.701417318860708e-05
2868,1255,1766,4111,1.5992456299132378e-05
2787,1190,1752,4271,1.4131166718276145e-05
2718,1130,1742,4410,1.6473921781819378e-05
2640,1099,1721,4540,1.452643811737362e-05
2574,1056,1711,4659,1.70295319330971e-05
2499,1022,1672,4807,1.7231773092011925e-05
2427,998,1655,4920,1.6680421790605934e-05
2360,960,1632,5048,1.2722249916915919e-05
2311,914,1583,5192,1.5854302242591053e-05
2253,887,1555,5305,1.9409633172204836e-05
2185,855,1533,5427,1.0448993239501375e-05
2150,829,1460,5561,1.6884358075820324e-05
2097,804,1411,5688,1.6898360081747507e-05
2047,769,1373,5811,1.494379531839357e-05
2005,742,1329,5924,1.688780306569918e-05
1960,718,1288,6034,1.6240968437064266e-05
1919,678,1275,6128,1.6348384064412634e-05
1879,652,1226,6243,1.3456881979672294e-05
1848,609,1181,6362,1.2371202040973421e-05
1821,572,1170,6437,9.387159304786981e-06
1801,541,1112,6546,1.448036462556773e-05
1772,520,1072,6636,8.949327852835146e-06
1755,482,1041,6722,1.8062842270335065e-05
1722,462,1014,6802,9.163236180121733e-06
1706,434,972,6888,1.0854934653293388e-05
1688,412,937,6963,1.1380477170762795e-05
1670,391,910,7029,1.2502467592287952e-05
1651,373,882,7094,9.6141828425293e-06
1637,353,840,7170,1.2362917066643395e-05
1620,341,820,7219,1.0538994278831678e-05
1606,312,802,7280,1.3975025077406112e-05
1588,298,773,7341,1.1405072324451497e-05
1574,270,742,7414,1.0274781917753796e-05
1562,251,719,7468,8.904101050862005e-06
1552,239,676,7533,1.0484658085768317e-05
1541,231,653,7575,9.937661052219427e-06
1531,219,621,7629,8.41440082629416e-06
1523,209,587,7681,1.3422803777624409e-05
1511,211,549,7729,9.643910653989746e-06
1503,200,526,7771,1.1384075954554769e-05
1494,192,502,7812,1.466690133708806e-05
1483,179,500,7838,8.091706001348618e-06
1477,162,488,7873,1.803611662985449e-05
1464,158,475,7903,1.006614897900489e-05
1457,148,449,7946,6.114403547576938e-06
1453,143,427,7977,1.2894262214492829e-05
1445,140,410,8005,8.439530762089629e-06
1440,137,384,8039,1.9892939814814816e-05
1429,131,370,8070,5.673973483630586e-06
1426,119,352,8103,0.0
1426,103,333,8138,1.2635356253869578e-05
1420,96,314,8170,6.728267695344038e-06
1417,85,311,8187,1.3615105505721748e-05
1411,81,289,8219,4.90461745210028e-06
1409,71,287,8233,1.731032214509512e-05
1402,70,274,8254,1.5618980184720474e-05
1396,67,268,8269,1.336441004148313e-05
1391,65,247,8297,2.910555712402169e-06
1390,57,240,8313,5.995203836930455e-06
1388,55,223,8334,6.461534485209548e-06
1386,51,213,8350,1.6936636654946514e-05
1381,52,208,8359,1.7406561577452237e-05
1376,52,197,8375,1.8445283909809938e-05
1371,53,189,8387,1.5436922803808288e-05
1367,51,180,8402,1.21921482565228e-05
1364,43,177,8416,1.242606491376311e-05
1361,43,169,8427,4.347655961288471e-06
1360,37,168,8435,2.188375350140056e-05
1355,40,156,8449,4.73081653893462e-06
1354,37,152,8457,4.858897613309492e-06
1353,33,142,8472,1.0409835212308589e-05
1351,32,135,8482,1.0965814074622365e-05
1349,30,127,8494,1.1673855816206813e-05
1347,30,122,8501,1.2170336022977594e-05
1345,26,119,8510,6.24785230077161e-06
1344,19,113,8524,6.584492203961231e-06
1343,17,106,8534,1.404908751176611e-05
1341,18,93,8548,1.6036820539959746e-05
1339,19,90,8552,2.4894199651481205e-05
1336,20,86,8558,2.6110569558557306e-05
1333,21,82,8564,9.148628620569777e-06
1332,17,74,8577,0.0
1332,14,72,8582,1.0427093760427094e-05
1331,14,64,8591,0.0
1331,14,60,8595,2.504382669671926e-05
1329,14,56,8601,2.6873051703751478e-05
1327,12,54,8607,1.3955175974769043e-05
1326,10,51,8613,2.957442403809186e-05
1324,12,49,8615,0.0
1324,11,47,8618,0.0
1324,10,42,8624,0.0
1324,9,39,8628,0.0
1324,8,38,8630,3.9751947845444425e-05
1322,9,34,8635,0.0
1322,9,31,8638,0.0
1322,9,27,8642,0.0
1322,6,26,8646,0.0
1322,6,24,8648,0.0
1322,6,24,8648,0.0
1322,4,23,8651,0.0
1322,4,22,8652,3.4383166001925455e-05
1321,5,20,8654,0.0
1321,3,21,8655,3.604772719080062e-05
1320,4,18,8658,0.0
1320,4,17,8659,0.0
1320,4,16,8660,4.734848484848485e-05
1319,5,13,8663,0.0
1319,4,13,8664,0.0
1319,3,14,8664,5.415357955160836e-05
1318,4,14,8664,0.0
1318,4,11,8667,0.0
1318,3,12,8667,0.0
1318,1,13,8668,0.0
1318,0,12,8670,0.0
1318,0,11,8671,0.0
1318,0,11,8671,0.0
1318,0,10,8672,0.0
1318,0,8,8674,0.0
1318,0,7,8675,0.0
1318,0,7,8675,0.0
1318,0,6,8676,0.0
1318,0,5,8677,0.0
1318,0,4,8678,0.0
1318,0,4,8678,0.0
1318,0,3,8679,0.00025290844714213456
1317,1,3,8679,0.0
1317,1,3,8679,0.0
1317,1,3,8679,0.0
1317,1,3,8679,0.0
1317,1,2,8680,0.0
1317,1,1,8681,0.0
1317,1,1,8681,0.0
1317,1,1,8681,0.0
1317,1,1,8681,0.0
1317,1,0,8682,
1317,1,0,8682,
1317,1,0,8682,
1317,1,0,8682,
1317,1,0,8682,
1317,1,0,8682,
1317,1,0,8682,
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,1,8682,0.0
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
1317,0,0,8683,
