S,E,I,R,Beta
9950,0,50,0,3.015075376884422e-05
9935,15,45,5,2.6841134037913102e-05
9923,23,48,6,1.4696496355268904e-05
9916,29,47,8,2.1456833143082745e-05
9906,34,49,11,3.914345871601215e-05
9887,49,50,14,5.461717406695661e-05
9860,71,49,20,4.553545556153496e-05
9838,83,54,25,3.952926294865713e-05
9817,96,58,29,6.322600134179626e-05
9781,118,67,34,4.120080509425066e-05
9754,127,74,45,4.710472210984821e-05
9720,151,83,46,3.966483216817889e-05
9688,169,90,53,5.3904027892467196e-05
9641,205,94,60,5.848250049103231e-05
9588,237,109,66,7.463457762570186e-05
9510,289,128,73,5.586225026288118e-05
9442,325,145,88,6.573709544295847e-05
9352,388,154,106,5.3464499572284e-05
9275,431,181,113,5.778022665336331e-05
9178,496,200,126,4.3582479843103074e-05
9098,532,222,148,4.307450999031566e-05
9011,563,264,162,3.867327138884125e-05
8919,598,296,187,3.863601239988728e-05
8817,633,333,217,4.2914639716272925e-05
8691,689,376,244,4.9268379859820746e-05
8530,780,414,276,3.9077764751856194e-05
8392,838,471,299,3.8708384691516946e-05
8239,900,529,332,3.441605476833292e-05
8089,958,576,377,3.863271108913339e-05
7909,1051,620,420,3.405675037421639e-05
7742,1127,663,468,3.0781543386585404e-05
7584,1193,721,502,3.090673408358059e-05
7415,1256,770,559,3.10006918233486e-05
7238,1317,837,608,2.6245393438255483e-05
7079,1348,902,671,3.241842381310199e-05
6872,1424,966,738,2.9224120685374925e-05
6678,1478,1027,817,2.9744954512090887e-05
6474,1530,1092,904,2.7865760025166884e-05
6277,1566,1167,990,2.8394900439697762e-05
6069,1624,1219,1088,2.838562438438677e-05
5859,1663,1286,1192,2.680938816994604e-05
5657,1686,1370,1287,2.8644828640699655e-05
5435,1743,1422,1400,2.6007398522624494e-05
5234,1766,1481,1519,2.47692269188862e-05
5042,1790,1510,1658,2.534997412463781e-05
4849,1811,1569,1771,2.155602707174122e-05
4685,1815,1597,1903,2.365695016469648e-05
4508,1820,1646,2026,2.115855058807294e-05
4351,1794,1684,2171,2.0744951197502308e-05
4199,1763,1732,2306,2.2687684904631973e-05
4034,1762,1771,2433,1.8476490205920483e-05
3902,1726,1801,2571,1.7075768886298433e-05
3782,1667,1824,2727,1.985976973104363e-05
3645,1635,1877,2843,1.987820216277763e-05
3509,1598,1910,2983,1.9695054899965535e-05
3377,1555,1937,3131,1.926237634433424e-05
3251,1542,1917,3290,2.0699060214528912e-05
3122,1497,1950,3431,1.90541894577769e-05
3006,1448,1954,3592,1.838697221728498e-05
2898,1397,1960,3745,1.725327812284334e-05
2800,1369,1924,3907,1.7077517077517078e-05
2708,1320,1910,4062,1.7400450091642372e-05
2618,1281,1880,4221,1.5644555694618272e-05
2541,1232,1879,4348,1.4032768399210898e-05
2474,1166,1860,4500,1.4125398770872993e-05
2409,1105,1847,4639,1.79798594109843e-05
2329,1068,1822,4781,1.29611885457028e-05
2274,1006,1793,4927,1.5696731302863034e-05
2210,974,1752,5064,1.730407653050683e-05
2143,957,1704,5196,1.5061593702829827e-05
2088,925,1636,5351,1.5515367825459723e-05
2035,885,1600,5480,1.7506142506142505e-05
1978,849,1565,5608,1.6798198716229968e-05
1926,829,1514,5731,1.3374650715852459e-05
1887,787,1492,5834,1.3497174828195172e-05
1849,746,1465,5940,1.4397598923502604e-05
1810,710,1426,6054,1.5110071056077735e-05
1771,687,1357,6185,1.1234800251493084e-05
1744,639,1326,6291,1.0810605117135068e-05
1719,611,1284,6386,9.967397548745105e-06
1697,573,1245,6485,1.4672715612006069e-05
1666,547,1193,6594,8.553295584788819e-06
1649,511,1167,6673,1.299117691228825e-05
1624,478,1131,6767,1.4699925520377364e-05
1597,468,1087,6848,1.3825370591939002e-05
1573,448,1031,6948,8.632580716171229e-06
1559,410,1004,7027,1.2777625866003593e-05
1539,379,979,7103,1.261049950188527e-05
1520,355,943,7182,1.1162583021711224e-05
1504,331,916,7249,8.710396729536375e-06
1492,302,886,7320,1.5886080162673462e-05
1471,299,832,7398,1.5524499294043822e-05
1452,289,793,7466,1.4764172737347104e-05
1435,283,761,7521,1.190438035410953e-05
1422,269,738,7571,8.576035127439883e-06
1413,251,697,7639,9.138345411179852e-06
1404,239,666,7691,7.486118597229708e-06
1397,227,640,7736,1.1184681460272011e-05
1387,218,614,7781,1.5265060156079367e-05
1374,219,578,7829,2.266511536543721e-05
1356,219,553,7872,1.0668544330468829e-05
1348,207,527,7918,8.445993502215666e-06
1342,194,499,7965,1.1946396518820054e-05
1334,185,476,8005,1.259874264548398e-05
1326,176,454,8044,4.983355592321646e-06
1323,162,440,8075,6.871435442864015e-06
1319,154,408,8119,1.114926637827231e-05
1313,141,394,8152,9.665160190364996e-06
1308,130,370,8192,1.4464005289693363e-05
1301,123,351,8225,2.189856148349615e-06
1300,108,341,8251,9.023234829686443e-06
1296,100,324,8280,9.525986892242037e-06
1292,95,298,8315,5.194589315768696e-06
1290,91,273,8346,5.679075446517307e-06
1288,84,260,8368,1.4930721452460582e-05
1283,82,253,8382,6.1614484332977e-06
1281,76,248,8395,9.443227317367984e-06
1278,70,235,8417,1.3318682782272834e-05
1274,70,221,8435,3.551716544606008e-06
1273,67,206,8454,1.1439989627742738e-05
1270,66,198,8466,1.1930326890956813e-05
1267,63,181,8489,8.721171078852468e-06
1265,61,172,8502,9.192021325489475e-06
1263,58,163,8516,1.4572373693951008e-05
1260,54,151,8535,1.576789656259855e-05
1257,54,146,8543,1.634681400595024e-05
1254,54,141,8551,0.0
1254,45,136,8565,0.0
1254,40,134,8572,1.7853317146325786e-05
1251,38,130,8581,6.148927012236364e-06
1250,36,123,8591,1.3008130081300813e-05
1248,33,120,8599,1.3354700854700855e-05
1246,34,112,8608,0.0
1246,28,107,8619,7.5006375541921065e-06
1245,26,98,8631,1.639209900827801e-05
1243,25,89,8643,9.03938459869652e-06
1242,24,85,8649,9.47238798901203e-06
1241,22,81,8656,0.0
1241,20,77,8662,0.0
1241,17,78,8664,0.0
1241,15,73,8671,0.0
1241,14,68,8677,0.0
1241,13,64,8682,0.0
1241,10,61,8688,0.0
1241,9,54,8696,0.0
1241,9,48,8702,1.6787536932581252e-05
1240,10,43,8707,0.0
1240,9,42,8709,3.840245775729647e-05
1238,11,41,8710,0.0
1238,11,39,8712,0.0
1238,10,34,8718,0.0
1238,7,32,8723,0.0
1238,7,31,8724,0.0
1238,6,28,8728,0.0
1238,6,27,8729,0.0
1238,6,22,8734,0.0
1238,5,22,8735,0.0
1238,5,21,8736,0.0
1238,5,20,8737,0.0
1238,5,17,8740,0.0
1238,5,16,8741,0.0
1238,5,13,8744,0.0
1238,4,11,8747,0.0
1238,3,12,8747,6.731287022078621e-05
1237,4,10,8749,0.0
1237,3,10,8750,0.0
1237,3,10,8750,0.0
1237,3,9,8751,0.0
1237,3,9,8751,0.0
1237,3,8,8752,0.0
1237,2,9,8752,8.982304859426928e-05
1236,3,9,8752,8.989572096368213e-05
1235,4,8,8753,0.0
1235,3,9,8753,0.0
1235,3,9,8753,0.0
1235,3,8,8754,0.0
1235,2,9,8754,0.0
1235,2,9,8754,0.0
1235,2,9,8754,0.0
1235,2,8,8755,0.0
1235,2,8,8755,0.0
1235,2,6,8757,0.0
1235,1,7,8757,0.0
