S,E,I,R,Beta
99300,0,700,0,1.683211048769961e-06
99183,117,649,51,2.0506521330114494e-06
99051,243,611,95,1.9662869039624663e-06
98932,339,592,137,2.236726072289894e-06
98801,432,583,184,2.447874891301768e-06
98660,519,592,229,2.4825910443181882e-06
98515,607,615,263,3.119495235961343e-06
98326,740,613,321,3.417734905150722e-06
98120,868,656,356,3.4645232815964523e-06
97897,1016,676,411,3.3847916355512643e-06
97673,1133,730,464,3.26782306463179e-06
97440,1252,784,524,3.7176200529472874e-06
97156,1412,840,592,3.859771913211742e-06
96841,1582,917,660,3.918777834090816e-06
96493,1772,1002,733,4.044019368018856e-06
96102,1998,1082,818,3.6352318360448125e-06
95724,2168,1202,906,3.832774634728755e-06
95283,2367,1340,1010,3.720260822395375e-06
94808,2615,1451,1126,3.7363772702417295e-06
94294,2869,1591,1246,3.4994924802705613e-06
93769,3116,1731,1384,3.708857427386532e-06
93167,3408,1888,1537,3.678240986251588e-06
92520,3704,2082,1694,3.2965326083661116e-06
91885,3955,2292,1868,3.124400226742188e-06
91227,4207,2523,2043,3.3714838014475665e-06
90451,4539,2757,2253,3.0476385158422285e-06
89691,4864,2984,2461,3.1871415063627897e-06
88838,5239,3193,2730,2.947193061952177e-06
88002,5519,3508,2971,3.1129436599048997e-06
87041,5904,3818,3237,2.91283283350466e-06
86073,6283,4107,3537,2.6902266704370576e-06
85122,6617,4410,3851,2.906326099591564e-06
84031,7033,4736,4200,2.5328490418754725e-06
83023,7355,5030,4592,2.578987848561163e-06
81946,7686,5393,4975,2.4664272971067236e-06
80856,8025,5715,5404,2.3956266374984517e-06
79749,8303,6091,5857,2.4086406760379956e-06
78579,8613,6397,6411,2.3036988791985724e-06
77421,8887,6805,6887,2.3023635166072582e-06
76208,9165,7174,7453,2.2461379742709356e-06
74980,9460,7564,7996,2.216349884383059e-06
73723,9725,7925,8627,2.2473072641982258e-06
72410,10077,8252,9261,2.0066028110647727e-06
71211,10246,8617,9926,1.9213683287091015e-06
70032,10381,8968,10619,2.055578721550918e-06
68741,10612,9333,11314,1.9172025586835715e-06
67511,10724,9668,12097,1.8722335489457955e-06
66289,10868,9977,12866,1.7826757852554154e-06
65110,10950,10290,13650,1.809004093991196e-06
63898,11034,10575,14493,1.7462819548324173e-06
62718,11139,10834,15309,1.7984160669773234e-06
61496,11257,11081,16166,1.6817397705346207e-06
60350,11271,11341,17038,1.6729265043937699e-06
59205,11301,11533,17961,1.6563874352600203e-06
58074,11303,11731,18892,1.5647336765889306e-06
57008,11188,11995,19809,1.5910830092574122e-06
55920,11233,12056,20791,1.6167992382709967e-06
54830,11244,12175,21751,1.5384494392037214e-06
53803,11131,12336,22730,1.5127001847760261e-06
52799,11014,12498,23689,1.5032992979401335e-06
51807,10831,12744,24618,1.4782762876813382e-06
50831,10753,12771,25645,1.4757471409313149e-06
49873,10655,12846,26626,1.4999955718132808e-06
48912,10544,12896,27648,1.325366019167659e-06
48076,10256,13010,28658,1.355783140951756e-06
47228,10065,13001,29706,1.3989972183375123e-06
46369,9866,13043,30722,1.3459197954455883e-06
45555,9692,12955,31798,1.3741919050523198e-06
44744,9480,12931,32845,1.2945382873127795e-06
43995,9291,12812,33902,1.2950979266120874e-06
43265,9087,12663,34985,1.2357065643735265e-06
42588,8820,12583,36009,1.205482960475961e-06
41942,8555,12487,37016,1.2659200569307354e-06
41279,8302,12396,38023,1.1921175996104738e-06
40669,8090,12275,38966,1.1598279468356103e-06
40090,7832,12156,39922,1.2393962876059304e-06
39486,7623,11988,40903,1.233738085618077e-06
38902,7484,11726,41888,1.1772059983262367e-06
38365,7275,11567,42793,1.1785438630871849e-06
37842,7067,11313,43778,1.1399031492501402e-06
37354,6869,11084,44693,1.2148827161403879e-06
36851,6651,10900,45598,1.1427123210528688e-06
36392,6425,10704,46479,1.049956445034159e-06
35983,6169,10527,47321,1.1483843495424723e-06
35548,5970,10265,48217,1.0961900762898964e-06
35148,5765,10050,49037,1.0899185646819957e-06
34763,5569,9860,49808,1.1086371645869314e-06
34383,5406,9586,50625,1.1043842178422385e-06
34019,5242,9348,51391,1.0691500733631913e-06
33679,5075,9113,52133,1.0133041722421339e-06
33368,4902,8897,52833,1.0812628082484897e-06
33047,4711,8657,53585,1.0800877027020079e-06
32738,4557,8407,54298,1.1263373921276703e-06
32428,4423,8171,54978,9.963422615009863e-07
32164,4227,7976,55633,1.1655099610484233e-06
31865,4124,7736,56275,1.022280688744576e-06
31613,3963,7521,56903,1.068298003141158e-06
31359,3792,7350,57499,1.0412660232944225e-06
31119,3618,7140,58123,9.54139810106375e-07
30907,3459,6921,58713,9.864083817560506e-07
30696,3339,6707,59258,1.0831653795553321e-06
30473,3267,6507,59753,8.623828118209444e-07
30302,3097,6299,60302,1.0163863590095195e-06
30108,2934,6160,60798,9.813157481551264e-07
29926,2831,5929,61314,9.581175591533609e-07
29756,2726,5683,61835,9.520804993169029e-07
29595,2625,5475,62305,9.072247024326119e-07
29448,2508,5295,62749,1.0581863993418466e-06
29283,2424,5107,63186,8.625976784046083e-07
29154,2332,4909,63605,1.076042783628772e-06
29000,2239,4759,64002,8.912333074899827e-07
28877,2145,4600,64378,8.582127193147548e-07
28763,2034,4439,64764,9.555215899829132e-07
28641,1950,4277,65132,9.959382292007669e-07
28519,1870,4157,65454,9.784613413677606e-07
28403,1809,3985,65803,9.100068997076537e-07
28300,1758,3835,66107,8.937579758685346e-07
28203,1692,3686,66419,1.058137356194564e-06
28093,1629,3578,66700,8.058358112121289e-07
28012,1557,3435,66996,8.625955896214993e-07
27929,1466,3296,67309,8.473288891005521e-07
27851,1406,3163,67580,6.583972501789109e-07
27793,1324,3062,67821,8.107901742477389e-07
27724,1251,2965,68060,7.299122669785501e-07
27664,1184,2866,68286,6.432488435647065e-07
27613,1118,2779,68490,7.688646112430916e-07
27554,1067,2681,68698,6.633070480543214e-07
27505,1024,2561,68910,8.659814860256497e-07
27444,972,2483,69101,9.538700798427411e-07
27379,937,2385,69299,8.116520772205786e-07
27326,900,2300,69474,9.387460262403381e-07
27267,875,2183,69675,1.007999128282354e-06
27207,853,2082,69858,9.356522963537771e-07
27154,822,2023,70001,8.737989951384372e-07
27106,769,1959,70166,9.792723080209143e-07
27054,740,1877,70329,9.649400266142274e-07
27005,718,1827,70450,6.891221161886236e-07
26971,680,1741,70608,7.453705408393737e-07
