S,E,I,R,Beta
99100,0,900,0,9.978697163359121e-07
99011,89,827,73,1.0380779573830406e-06
98926,167,772,135,1.0606137900324093e-06
98845,227,728,200,1.1395352586105785e-06
98763,284,693,260,1.1542492026073934e-06
98684,330,673,313,1.3400722000787421e-06
98595,381,660,364,1.567477605816264e-06
98493,452,639,416,1.4141119185690166e-06
98404,497,623,476,1.533299713834076e-06
98310,545,608,537,1.555899972696465e-06
98217,580,623,580,1.7977031270114358e-06
98107,632,632,629,1.757961760428713e-06
97998,675,639,688,2.091959271884473e-06
97867,731,654,748,1.9529718747989414e-06
97742,777,682,799,2.3852369494385574e-06
97583,871,696,850,2.0318688918045715e-06
97445,920,725,910,2.0807493528621806e-06
97298,983,728,991,2.4423663655713648e-06
97125,1054,768,1053,1.622157872157872e-06
97004,1077,803,1116,2.131095440056573e-06
96838,1125,858,1179,2.4071153173365116e-06
96638,1210,901,1251,2.572617941267546e-06
96414,1309,952,1325,2.418666140922733e-06
96192,1402,997,1409,2.1688485282861224e-06
95984,1488,1038,1490,2.167991389701752e-06
95768,1528,1132,1572,2.2876250113274334e-06
95520,1613,1208,1659,1.915274496100813e-06
95299,1681,1258,1762,2.2521368649931198e-06
95029,1798,1326,1847,1.8649542355308953e-06
94794,1851,1390,1965,1.8745684508156499e-06
94547,1929,1459,2065,1.906569773389249e-06
94284,1983,1553,2180,1.7483585849583303e-06
94028,2033,1675,2264,1.7651141070078205e-06
93750,2112,1740,2398,1.6735632183908046e-06
93477,2155,1834,2534,1.639087818347165e-06
93196,2206,1929,2669,1.6242517789617609e-06
92904,2285,2003,2808,1.843226721099785e-06
92561,2412,2050,2977,1.7918308848930475e-06
92221,2503,2137,3139,1.806407170965585e-06
91865,2608,2231,3296,1.6491761694141105e-06
91527,2688,2305,3480,1.5736854388142451e-06
91195,2752,2388,3665,1.5888055515988481e-06
90849,2839,2439,3873,1.5344295921137286e-06
90509,2899,2530,4062,1.4673272725438567e-06
90173,2932,2656,4239,1.6200452169651403e-06
89785,3005,2747,4463,1.4798933479381914e-06
89420,3056,2814,4710,1.2836415424236774e-06
89097,3078,2881,4944,1.4180614284498193e-06
88733,3148,2943,5176,1.5393969651340257e-06
88331,3206,3035,5428,1.4398440701094396e-06
87945,3263,3123,5669,1.3872088097153114e-06
87564,3309,3203,5924,1.4547140457903762e-06
87156,3393,3277,6174,1.4565305529061404e-06
86740,3469,3366,6425,1.3837187812150174e-06
86336,3515,3468,6681,1.3025475746484003e-06
85946,3557,3552,6945,1.3626825811220665e-06
85530,3607,3616,7247,1.3612415661223253e-06
85109,3702,3663,7526,1.2124934283577904e-06
84731,3673,3774,7822,1.2258627238768544e-06
84339,3715,3840,8106,1.4234468434927296e-06
83878,3832,3879,8411,1.253984928982131e-06
83470,3899,3902,8729,1.203561781436005e-06
83078,3922,3953,9047,1.1053346329957417e-06
82715,3920,4029,9336,1.128252497267626e-06
82339,3911,4132,9618,1.2080249964649838e-06
81928,3934,4187,9951,1.1660701479348886e-06
81528,3938,4261,10273,1.1802269678937505e-06
81118,3931,4327,10624,1.0683834161754036e-06
80743,3937,4326,10994,1.1165372339487166e-06
80353,3957,4322,11368,1.0798027005237815e-06
79978,3951,4386,11685,1.0718861959724744e-06
79602,3919,4480,11999,9.926617062744296e-07
79248,3890,4484,12378,1.0468610108976204e-06
78876,3874,4500,12750,1.039606470916375e-06
78507,3859,4518,13116,1.1220919935787243e-06
78109,3895,4524,13472,9.282183926723542e-07
77781,3845,4560,13814,1.0431898648409378e-06
77411,3842,4544,14203,1.0149092615399675e-06
77054,3841,4524,14581,1.0183816569486092e-06
76699,3808,4576,14917,1.045659642903414e-06
76332,3781,4608,15279,9.580998867520249e-07
75995,3709,4668,15628,9.612547797054929e-07
