S,E,I,R,Beta
9930,0,70,0,1.4386419220256078e-05
9920,10,64,6,1.4175907258064517e-05
9911,16,58,15,1.565658498568292e-05
9902,24,49,25,8.244057065363007e-06
9898,24,51,27,7.92396166387347e-06
9894,25,51,30,1.5854330412172955e-05
9886,32,46,36,8.795925727203159e-06
9882,30,49,39,1.6521484124918942e-05
9874,38,44,44,1.1508645294345111e-05
9869,40,47,44,2.1559018892168254e-05
9859,45,48,48,1.9018155999594278e-05
9850,48,53,49,2.4901829326692844e-05
9837,54,57,52,1.9618019329099408e-05
9826,57,57,60,8.927264222024632e-06
9821,58,55,66,2.0364524997454435e-05
9810,62,58,70,8.787655102112552e-06
9805,60,57,78,1.0735661182533079e-05
9799,56,66,79,1.8554769039512382e-05
9787,61,66,86,2.1673772567815688e-05
9773,68,70,89,1.4617532268202482e-05
9763,74,67,96,1.2230153136804964e-05
9755,74,66,105,1.8638460463165742e-05
9743,78,67,112,2.1446702646063533e-05
9729,81,71,119,1.5924512022282736e-05
9718,83,77,122,1.8709423936836983e-05
9704,89,77,130,8.029892613569448e-06
9698,86,80,136,1.4178181068261496e-05
9687,91,76,146,1.9016261620294153e-05
9673,92,86,149,1.562729150187888e-05
9660,98,84,158,1.8485655131617863e-05
9645,104,85,166,2.073613271124935e-05
9628,111,89,172,1.983913958818614e-05
9611,120,89,180,2.9226810571688106e-05
9586,129,99,186,2.950430657503472e-05
9558,148,102,192,2.051458792347238e-05
9538,160,104,198,2.4194719099311258e-05
9514,172,109,205,2.4107399428751062e-05
9489,178,121,212,1.7419038486494584e-05
9469,177,136,218,2.251930447963323e-05
9440,193,138,229,1.612011790714812e-05
9419,196,140,245,2.3508713390866487e-05
9388,211,150,251,2.0593665672489703e-05
9359,220,157,264,2.450041276389837e-05
9323,233,171,273,2.007234827029675e-05
9291,245,173,291,1.6175763356047837e-05
9265,248,184,303,2.522349186982332e-05
9222,268,195,315,1.668251505596984e-05
9192,277,201,330,1.8402331250622432e-05
9158,282,215,345,1.7775791403627278e-05
9123,293,222,362,1.9256349410903832e-05
9084,307,229,380,1.6825014084940363e-05
9049,309,232,410,1.7624351709657383e-05
9012,313,254,421,1.6163924915510728e-05
8975,315,272,438,1.4337211207602817e-05
8940,322,281,457,1.8709148375488626e-05
8893,333,291,483,1.352467267393985e-05
8858,335,305,502,1.6656241093537747e-05
8813,347,308,532,1.5473009913041683e-05
8771,357,317,555,1.4746042575781172e-05
8730,369,316,585,1.4862180463120043e-05
8689,367,330,614,1.0811300948255718e-05
8658,368,344,630,1.3094489838675884e-05
8619,365,357,659,1.20247658176857e-05
8582,361,368,689,1.0765707800958528e-05
8548,351,378,723,1.0213100994570344e-05
8515,350,378,757,1.3980930011464363e-05
8470,350,400,780,1.53482880755608e-05
8418,371,401,810,7.70229332821427e-06
8392,357,391,860,1.0666595149685853e-05
8357,360,393,890,1.6137375959146253e-05
8304,374,399,923,1.3581641966187145e-05
8259,383,398,960,1.0951962865544577e-05
8223,383,408,986,1.22206245991039e-05
8182,384,425,1009,1.0927861733791536e-05
8144,369,445,1042,1.0209487649279266e-05
8107,369,451,1073,8.478616246068042e-06
8076,364,452,1108,6.300762227861861e-06
8053,357,453,1137,7.401297529693594e-06
8026,348,444,1182,1.0944161205810845e-05
7987,353,442,1218,9.914300784022906e-06
7952,339,448,1261,1.0105274504167864e-05
7916,330,464,1290,1.089020926626126e-05
7876,343,452,1329,7.584371924115831e-06
7849,329,456,1366,1.1734649402203432e-05
7807,343,450,1400,9.108634701051763e-06
7775,339,455,1431,7.349563619660083e-06
7749,345,445,1461,8.989924035141904e-06
7718,341,436,1505,1.010386776057875e-05
7684,336,439,1541,8.893431785599518e-06
7654,325,452,1569,8.67150266735422e-06
7624,324,450,1602,9.327270607438498e-06
7592,331,444,1633,6.823208878003399e-06
7569,318,444,1669,1.0712258036871592e-05
7533,320,437,1710,8.50567191618511e-06
7505,316,430,1749,8.056644407604233e-06
7479,309,435,1777,7.684351433054698e-06
7454,312,422,1812,8.26554526530493e-06
7428,301,420,1851,1.0577736748980692e-05
7395,303,421,1881,7.066468163151902e-06
7373,302,408,1917,4.653970634775e-06
7359,293,394,1954,8.96723029157984e-06
7333,295,379,1993,9.35518656940631e-06
7307,294,379,2020,9.027379319285046e-06
7282,293,371,2054,1.0364144206702492e-05
7254,305,355,2086,1.0096420818819728e-05
7228,301,351,2120,5.5182678314941735e-06
7214,280,360,2146,1.0011397591103718e-05
7188,279,364,2169,9.937196915494078e-06
7162,271,369,2198,9.838132450020394e-06
7136,274,360,2230,9.731564524165421e-06
7111,267,367,2255,9.962689726972488e-06
7085,270,360,2285,9.409550693954363e-06
7061,266,362,2311,1.0171817649042558e-05
7035,262,356,2347,7.187178074315421e-06
7017,255,354,2374,8.454045018997447e-06
6996,252,353,2399,8.503442679507674e-06
6975,253,341,2431,1.0090499164380538e-05
6951,242,344,2463,8.782407082133071e-06
6930,236,345,2489,7.528703180877094e-06
6912,231,342,2515,6.768464370803552e-06
6896,223,332,2549,2.6206915830374865e-06
6890,217,321,2572,4.973572245658297e-06
6879,203,323,2595,6.750927239856395e-06
6864,206,304,2626,5.271592442645074e-06
6853,200,297,2650,4.42186346170003e-06
6844,188,298,2670,5.3934470598849136e-06
6833,177,289,2701,7.089551671944163e-06
6819,177,274,2730,8.563449271732161e-06
6803,173,277,2747,7.4292982868568815e-06
6789,167,276,2768,4.803166247190148e-06
6780,154,277,2789,4.792179163604997e-06
6771,149,278,2802,6.906304818794499e-06
6758,142,277,2823,5.341977364973509e-06
6748,138,274,2840,5.4084692301368555e-06
6738,137,269,2856,7.172326735896171e-06
6725,138,262,2875,8.513294928913988e-06
6710,138,249,2903,5.985192633424907e-06
6700,132,247,2921,1.0272524019578222e-05
6683,137,238,2942,9.430676355533984e-06
6668,141,219,2972,6.163150931457544e-06
6659,142,206,2993,1.020591155557046e-05
6645,142,202,3011,8.194950420549956e-06
6634,140,198,3028,9.135673892984716e-06
6622,133,208,3037,5.082127175150431e-06
6615,118,210,3057,8.63837598531476e-06
6603,115,206,3076,2.2055288196450862e-06
6600,107,203,3090,5.971040453799074e-06
6592,101,198,3109,1.1492350691379818e-05
6577,106,187,3130,6.504599158142254e-06
6569,101,183,3147,4.991153180986701e-06
6563,96,186,3155,1.1468660247493688e-05
6549,102,177,3172,8.62683999713589e-06
6539,97,181,3183,5.914365063338626e-06
6532,95,174,3199,7.038734154049735e-06
6524,96,167,3213,8.260609375975211e-06
6515,91,171,3223,8.976136939945156e-06
6505,94,164,3237,1.124838304493729e-05
6493,96,154,3257,6.000468036506848e-06
6487,94,148,3271,8.332673663334986e-06
6479,94,141,3286,8.757152130341452e-06
6471,92,142,3295,6.529674103965471e-06
6465,92,137,3306,9.032352758536985e-06
6457,93,133,3317,6.986647352468208e-06
6451,90,131,3328,7.099911132778988e-06
6445,89,127,3339,7.330348252628235e-06
6439,86,126,3349,7.395410408300609e-06
6433,82,127,3358,1.2240036915951339e-05
6423,85,122,3370,1.1485363818041209e-05
6414,80,127,3379,7.365777126315712e-06
6408,80,124,3388,6.2925375538641215e-06
6403,78,120,3399,1.3014732677390807e-05
6393,79,125,3403,6.256843422493352e-06
6388,76,119,3417,3.94647527138595e-06
6385,72,113,3430,1.3859917810687383e-06
6384,68,112,3436,8.391514500537057e-06
6378,69,108,3445,2.90349929735317e-06
6376,66,101,3457,7.764264506751804e-06
6371,63,98,3468,4.804935629879012e-06
6368,57,100,3475,6.2814070351758795e-06
6364,53,105,3478,4.489539373260304e-06
6361,51,96,3492,6.5503327569040506e-06
6357,51,91,3501,5.185941948565828e-06
6354,50,89,3507,8.841639169168851e-06
6349,50,85,3516,1.1118008394096337e-05
6343,47,89,3521,1.0628366756594459e-05
6337,49,85,3529,1.8565103175560898e-06
6336,46,83,3535,3.803091152488743e-06
6334,42,80,3544,1.3814335333122828e-05
6327,45,76,3552,2.079641968838645e-06
6326,43,71,3560,4.452895049716573e-06
6324,40,68,3568,2.3254083417048033e-06
6323,36,68,3573,9.303104445953614e-06
6319,35,65,3581,7.303979451471143e-06
6316,38,59,3587,1.0734105473320381e-05
6312,37,59,3592,8.055680866146807e-06
6309,36,59,3596,8.059511432416967e-06
6306,36,58,3600,1.3670614740203638e-05
6301,37,58,3604,2.7362925425083047e-06
6300,33,55,3612,1.1544011544011544e-05
6296,32,53,3619,0.0
6296,27,55,3622,2.887836432944438e-06
6295,28,52,3625,6.109855196431845e-06
6293,28,48,3631,6.6211134064304255e-06
6291,25,47,3637,3.3820689468575505e-06
6290,25,42,3643,7.570595805889923e-06
6288,26,39,3647,1.631108501337509e-05
6284,29,38,3649,2.5126469898489063e-05
6278,33,39,3650,1.2252799764746244e-05
6275,34,34,3657,4.687133817670495e-06
6274,27,39,3660,8.173741039536386e-06
6272,25,41,3662,7.777501244400199e-06
6270,22,44,3664,7.2495287806292595e-06
6268,21,43,3668,0.0
6268,18,45,3669,3.545344962064809e-06
6267,17,44,3672,0.0
6267,16,43,3674,0.0
6267,15,41,3677,1.1675559551191491e-05
6264,16,40,3680,7.98212005108557e-06
6262,18,37,3683,0.0
6262,18,31,3689,5.151399635280906e-06
6261,16,32,3691,4.9912154607890115e-06
6260,16,30,3694,1.0649627263045793e-05
6258,15,33,3694,1.4526860164444058e-05
6255,18,30,3697,5.3290700772715165e-06
6254,17,30,3699,2.1319688732544504e-05
6250,20,27,3703,5.925925925925926e-06
6249,19,26,3706,6.154830926794441e-06
6248,17,24,3711,0.0
6248,16,25,3711,6.402048655569782e-06
6247,15,26,3712,6.156801418527047e-06
6246,13,25,3716,1.2808197246237593e-05
6244,15,22,3719,7.279715799895172e-06
6243,13,20,3724,8.008970046452026e-06
6242,12,21,3725,2.2886437497139195e-05
6239,14,22,3725,0.0
6239,12,23,3726,6.968786803905308e-06
6238,11,23,3728,6.969903954723504e-06
6237,10,24,3729,1.3361124472235583e-05
6235,10,23,3732,0.0
6235,7,24,3734,1.3365410318096765e-05
6233,8,24,3735,0.0
6233,8,24,3735,2.005454837157067e-05
6230,10,25,3735,1.926163723916533e-05
6227,13,21,3739,7.64718927558176e-06
6226,12,21,3741,2.2945252627231425e-05
6223,14,21,3742,7.65210471140087e-06
6222,15,17,3746,9.45411915971789e-06
6221,14,17,3748,0.0
6221,12,19,3748,0.0
6221,10,18,3751,8.930325599671364e-06
6220,9,18,3753,
