S,E,I,R,Beta
9950,0,50,0,1.0050251256281408e-05
9945,5,46,4,1.9673421207948064e-05
9936,13,45,6,1.3419216317767042e-05
9930,17,41,12,1.7193525409574337e-05
9923,24,37,16,8.171025000612827e-06
9920,24,37,19,2.724498692240628e-05
9910,33,35,22,1.7298544039210034e-05
9904,37,33,26,1.2238703676506584e-05
9900,33,36,31,2.5252525252525253e-05
9891,37,39,33,1.5554155681544215e-05
9885,41,36,38,1.686056314280897e-05
9879,39,41,41,1.9751184453842717e-05
9871,42,40,47,7.598014385573904e-06
9868,41,37,54,1.0955422386310105e-05
9864,41,37,58,2.191972994892703e-05
9856,44,40,60,2.5365259740259742e-05
9846,52,40,62,1.7773715214300223e-05
9839,52,40,69,1.2704543144628519e-05
9834,54,39,73,1.8251696104045098e-05
9827,60,35,78,1.16297663870677e-05
9823,60,38,79,2.1431977582151448e-05
9815,64,39,82,2.3511893099259375e-05
9806,66,43,85,2.371590246123636e-05
9796,72,45,87,1.1342498071775327e-05
9791,71,48,90,1.9150240016341537e-05
9782,72,55,91,1.4869612088994628e-05
9774,74,56,96,2.3751059662661872e-05
9761,76,60,103,2.2197179250759826e-05
9748,78,65,109,1.4204097092894795e-05
9739,75,73,113,2.53183429988452e-05
9721,84,76,119,1.7596197055750168e-05
9708,93,77,122,2.2741988131357724e-05
9691,102,83,124,1.740529344703134e-05
9677,104,84,135,1.7222968550859427e-05
9663,109,86,142,2.166018064590659e-05
9645,122,82,151,1.6437178368673268e-05
9632,126,87,155,1.790010310459388e-05
9617,130,87,166,2.2708828594956967e-05
9598,137,94,171,2.105935190398709e-05
9579,138,101,182,2.0672283326046355e-05
9559,145,107,189,1.8576220677680085e-05
9540,142,121,197,2.59888767607464e-05
9510,158,118,214,2.1386943271132974e-05
9486,167,123,224,1.971240458767649e-05
9463,180,123,234,2.061946013098512e-05
9439,183,138,240,1.688953171470203e-05
9417,182,150,251,1.3450851297299211e-05
9398,186,152,264,1.6100850124886596e-05
9375,197,158,270,1.350210970464135e-05
9355,196,172,277,1.615850247970865e-05
9329,201,180,290,2.024749586117364e-05
9295,220,179,306,1.081857549412341e-05
9277,214,191,318,1.41090926329655e-05
9252,212,203,333,1.171361697324397e-05
9230,223,193,354,1.459534408523681e-05
9204,228,198,370,1.0974587245773687e-05
9184,226,203,387,1.662776128113146e-05
9153,239,204,404,1.6066734789622175e-05
9123,248,204,425,1.3970292709871408e-05
9097,250,211,442,1.302444897463723e-05
9072,254,215,459,1.3842746400885937e-05
9045,256,216,483,1.8426386585590565e-05
9009,268,221,502,1.2054310696844634e-05
8985,269,230,516,9.677965691611623e-06
8965,262,231,542,1.6417863601354957e-05
8931,277,230,562,1.655201958980201e-05
8897,277,245,581,1.605677676263267e-05
8862,283,253,602,1.159634376201448e-05
8836,273,265,626,1.6655705219641773e-05
8797,281,272,650,1.5881082454580103e-05
8759,289,290,662,1.535366578612737e-05
