S,E,I,R,Beta
99100,0,900,0,4.013902903912995e-06
98742,358,823,77,3.888528871822349e-06
98426,638,791,145,3.763407975799514e-06
98133,871,791,205,3.8004100397660737e-06
97838,1084,808,270,5.186387115172606e-06
97428,1385,854,333,5.360350654429106e-06
96982,1681,917,420,4.936328447057832e-06
96543,1946,1018,493,5.199389251859168e-06
96032,2249,1145,574,5.965988047652238e-06
95376,2700,1273,651,5.963085797405577e-06
94652,3193,1391,764,6.174952490842158e-06
93839,3699,1582,880,6.1096655461302045e-06
92932,4245,1831,992,6.6056062603093595e-06
91808,4927,2122,1143,7.052787951678198e-06
90434,5837,2436,1293,6.509387517293455e-06
89000,6685,2832,1483,5.582270043801181e-06
87593,7389,3312,1706,5.756476580778106e-06
85923,8277,3863,1937,5.507342059740929e-06
84095,9273,4377,2255,5.441695392121493e-06
82092,10295,5043,2570,5.195778228010923e-06
79941,11446,5669,2944,4.920721994192361e-06
77711,12541,6362,3386,4.633924214428789e-06
75420,13501,7170,3909,4.589824643548892e-06
72938,14674,7881,4507,4.37177005043443e-06
70425,15641,8811,5123,4.170731336853557e-06
67837,16737,9610,5816,3.937638543097055e-06
65270,17645,10522,6563,3.833883827408306e-06
62637,18447,11513,7403,3.7191125363807937e-06
59955,19262,12473,8310,3.65195460506762e-06
57224,20039,13480,9257,3.4379963834144834e-06
54572,20678,14410,10340,3.3991091256707994e-06
51899,21276,15267,11558,3.309176959945529e-06
49277,21758,16200,12765,3.2193919132382647e-06
46707,22171,17079,14043,3.047477774450624e-06
44276,22421,17866,15437,2.9101113774209965e-06
41974,22443,18737,16846,2.7273877248973085e-06
39829,22335,19485,18351,2.7458931711099336e-06
37698,22234,20158,19910,2.796360658064277e-06
35573,22061,20828,21538,2.591392320055782e-06
33653,21843,21362,23142,2.4704568071883547e-06
31877,21506,21749,24868,2.45783573776908e-06
30173,21011,22258,26558,2.3719806670204395e-06
28580,20501,22616,28303,2.3686297011497894e-06
27049,20007,22796,30148,2.2818349892276305e-06
25642,19468,22893,31997,2.257154432560864e-06
24317,18835,23044,33804,2.2806728494577393e-06
23039,18234,23042,35685,2.173812149830933e-06
21885,17536,23046,37533,2.2920058701521967e-06
20729,16887,23035,39349,2.077519476928345e-06
19737,16177,22869,41217,2.000596177660943e-06
18834,15427,22651,43088,2.055746915042337e-06
17957,14791,22349,44903,2.127972408360905e-06
17103,14084,22120,46693,1.8925859162637521e-06
16387,13411,21723,48479,1.8624913846078673e-06
15724,12685,21448,50143,1.8443381452016703e-06
15102,12081,20965,51852,1.8413621936378379e-06
14519,11465,20465,53551,1.8072816184129485e-06
13982,10846,19957,55215,1.8384541784146458e-06
13469,10186,19577,56768,1.7824459286589366e-06
12999,9608,19010,58383,1.6591734750445539e-06
12589,8982,18557,59872,1.7550312561863515e-06
12179,8475,17980,61366,1.776430755140164e-06
11790,7983,17409,62818,1.8367655270389181e-06
11413,7580,16828,64179,1.7182312731379365e-06
11083,7155,16313,65449,1.7754721443658635e-06
10762,6780,15723,66735,1.7433862397278057e-06
10467,6404,15154,67975,1.5635154378677312e-06
10219,6039,14535,69207,1.7100557979761625e-06
