S,E,I,R,Beta
9930,0,70,0,4.459789958279384e-05
9899,31,66,4,4.5918320491509704e-05
9869,56,63,12,6.433485002742273e-05
9829,89,66,16,6.474347709468272e-05
9787,125,66,22,5.1088178195565545e-05
9754,153,67,26,3.366395416805658e-05
9732,160,79,29,4.682451731726732e-05
9696,177,91,36,6.686795053131687e-05
9637,213,100,50,7.3674379993774e-05
9566,264,114,56,7.794418096254645e-05
9481,319,137,63,8.699689043857981e-05
9368,406,157,69,7.479045075524757e-05
9258,467,195,80,7.477940076773518e-05
9123,560,226,91,7.37220620060743e-05
8971,651,266,112,7.459290294625204e-05
8793,771,302,134,7.154999122571161e-05
8603,889,348,160,7.047795409513655e-05
8392,1009,401,198,6.537517027260258e-05
8172,1122,470,236,7.185928078232887e-05
7896,1288,546,270,7.26013264007185e-05
7583,1476,620,321,6.657506391631536e-05
7270,1642,711,377,6.403596848114808e-05
6939,1802,823,436,5.7259958636246395e-05
6612,1953,916,519,5.2834993673009505e-05
6292,2077,1043,588,4.891386831594275e-05
5971,2199,1156,674,4.853330891697414e-05
5636,2325,1263,776,4.650007558018327e-05
5305,2431,1376,888,4.87692611182956e-05
4949,2533,1508,1010,4.6897452155219314e-05
4599,2633,1663,1105,4.3932267426694896e-05
4263,2701,1817,1219,3.7310200492623744e-05
3974,2723,1931,1372,3.23177817908586e-05
3726,2698,2057,1519,3.340125792268705e-05
3470,2697,2161,1672,3.320588851089593e-05
3221,2676,2263,1840,3.1828246004354705e-05
2989,2649,2369,1993,3.431747277657023e-05
2746,2619,2441,2194,3.088175926370725e-05
2539,2568,2504,2389,3.240187893148041e-05
2333,2515,2579,2573,3.0082400848157504e-05
2152,2451,2632,2765,2.807171670376606e-05
1993,2362,2692,2953,2.982205922810073e-05
1833,2273,2714,3180,2.6533932678588443e-05
1701,2162,2735,3402,2.8373459208316003e-05
1569,2075,2730,3626,2.4980330907673165e-05
1462,1974,2732,3832,2.3033490695471216e-05
1370,1869,2709,4052,2.532784742935821e-05
1276,1801,2639,4284,2.197564623248333e-05
1202,1690,2620,4488,2.254512199768833e-05
1131,1579,2594,4696,2.0792047484946215e-05
1070,1481,2546,4903,2.3125885574586488e-05
1007,1406,2491,5096,2.471658646400129e-05
945,1308,2430,5317,2.6128421190149586e-05
885,1238,2367,5510,2.2436563004971846e-05
838,1164,2314,5684,2.0627786040352075e-05
798,1083,2231,5888,2.7522863636006197e-05
749,1035,2159,6057,2.9682930645214153e-05
701,980,2095,6224,1.7023073073243473e-05
676,903,2038,6383,1.7420489980314846e-05
652,851,1975,6522,2.4073930263260075e-05
621,807,1880,6692,1.7130914448213244e-05
601,766,1796,6837,1.1117328580057736e-05
589,720,1717,6974,1.5821016836528353e-05
573,667,1665,7095,8.385348699484824e-06
565,620,1579,7236,2.5780851552735854e-05
542,583,1508,7367,1.2234870359313673e-05
532,513,1461,7494,1.1579256148585014e-05
523,458,1401,7618,1.364772226339285e-05
513,426,1332,7729,1.9024872826042415e-05
500,393,1275,7832,1.7254901960784314e-05
489,363,1218,7930,1.846870897008405e-05
478,330,1154,8038,1.812868465515616e-05
468,303,1101,8128,1.1644425813363144e-05
462,268,1049,8221,2.4760749260272617e-05
450,259,1001,8290,1.998001998001998e-05
441,244,939,8376,9.659525862173056e-06
437,221,894,8448,1.7917568944245643e-05
