S,E,I,R,Beta
9930,0,70,0,2.589555459646094e-05
9912,18,64,6,4.0985673930589186e-05
9886,39,60,15,3.371771528761211e-05
9866,54,60,20,4.223258328265423e-05
9841,73,62,24,2.950132919877668e-05
9823,83,67,27,4.1024643655386916e-05
9796,96,78,30,6.281998932060181e-05
9748,129,88,35,5.2458313127168276e-05
9703,162,92,43,3.3606818151266526e-05
9673,174,105,48,4.23367941201085e-05
9630,194,116,60,5.1025888924696534e-05
9573,233,126,68,4.311066673962318e-05
9521,263,143,73,3.305170829590533e-05
9476,278,159,87,5.243302510679081e-05
9397,322,181,100,5.4678318047901736e-05
9304,383,200,113,4.836629406706793e-05
9214,448,214,124,5.680100781216718e-05
9102,515,235,148,5.8906857038668144e-05
8976,595,259,170,5.6779468544174426e-05
8844,658,310,188,5.361754278461067e-05
8697,735,354,214,6.39872571163899e-05
8500,855,402,243,5.53116769095698e-05
8311,957,451,281,5.495881956992856e-05
8105,1058,515,322,4.0967160388828665e-05
7934,1124,572,370,4.0544280524114155e-05
7750,1203,623,424,4.245844767773003e-05
7545,1295,684,476,4.069152337437364e-05
7335,1351,790,524,3.865634680265417e-05
7111,1451,855,583,4.0132206013087375e-05
6867,1552,924,657,4.223726373136596e-05
6599,1678,995,728,3.7313404421714576e-05
6354,1748,1099,799,3.537138377722272e-05
6107,1829,1165,899,3.5138738280352314e-05
5857,1897,1268,978,3.352778551265735e-05
5608,1938,1367,1087,3.0002076665480498e-05
5378,1969,1462,1191,2.861635716062654e-05
5153,1989,1545,1313,3.2532028032810874e-05
4894,2049,1623,1434,2.920824750263189e-05
4662,2061,1715,1562,3.0767960797115315e-05
4416,2103,1778,1703,2.7128062796498265e-05
4203,2117,1821,1859,2.8744406436499752e-05
3983,2128,1895,1994,2.7822732099549734e-05
3773,2107,1963,2157,2.8488878333451925e-05
3562,2132,1987,2319,2.7268768613053914e-05
3369,2101,2066,2464,2.8590499851013325e-05
3170,2123,2057,2650,2.6224218602632542e-05
2999,2073,2112,2816,2.4471541018723412e-05
2844,2027,2135,2994,2.3880341373597235e-05
2699,1979,2147,3175,2.3814647492308992e-05
2561,1914,2188,3337,2.2307613784891786e-05
2436,1870,2152,3542,2.3653866109961483e-05
2312,1817,2155,3716,2.0472226013375187e-05
2210,1729,2165,3896,2.2572183963299302e-05
2102,1663,2140,4095,2.223071929715358e-05
2002,1603,2120,4275,1.8142235123367197e-05
1925,1527,2101,4447,1.953306094191387e-05
1846,1438,2116,4600,2.2272650005017746e-05
1759,1375,2083,4783,1.8013115185410904e-05
1693,1298,2083,4926,2.2968825632301995e-05
1612,1241,2060,5087,1.987520778626322e-05
1546,1179,2023,5252,1.7585605127067187e-05
1491,1110,1979,5420,2.2028753284402388e-05
1426,1061,1938,5575,1.773057344292999e-05
1377,998,1878,5747,1.8948138558069856e-05
1328,947,1824,5901,2.0228942084125978e-05
1279,893,1783,6045,1.5786309498490873e-05
1243,832,1745,6180,1.429206997581874e-05
1212,778,1705,6305,1.6937177588726616e-05
1177,752,1638,6433,1.7116839546746088e-05
1144,712,1592,6552,2.0315739536845063e-05
1107,678,1527,6688,1.6564234622918156e-05
1079,638,1467,6816,1.7689129966460147e-05
1051,611,1413,6925,1.2794070015884847e-05
1032,572,1353,7043,1.5039790989876072e-05
1011,535,1305,7149,2.0464545175483475e-05
984,511,1255,7250,1.94344572927801e-05
960,479,1205,7356,1.037344398340249e-05
948,426,1162,7464,1.8155805863599062e-05
928,410,1114,7548,1.74116263232836e-05
910,383,1072,7635,1.127603739544038e-05
899,354,1020,7727,6.543217954590068e-06
893,327,957,7823,1.4041640484857846e-05
881,305,916,7898,1.6109125695790315e-05
868,291,874,7967,9.22713515907581e-06
861,272,816,8051,1.2810002049600328e-05
852,252,775,8121,1.2115704982583675e-05
844,233,744,8179,1.7517708811089028e-05
833,229,696,8242,1.89731064839729e-05
822,212,673,8293,9.038224458881502e-06
817,194,643,8346,1.3324932280790588e-05
810,185,600,8405,1.4403292181069958e-05
803,172,571,8454,8.72385297690578e-06
799,166,544,8491,4.601339910181845e-06
797,151,513,8539,1.7120732963036337e-05
790,146,486,8578,1.82320154190759e-05
783,142,463,8612,2.206720014123008e-05
775,139,426,8660,9.086778736937755e-06
772,124,402,8702,9.666692444513185e-06
769,114,385,8732,1.0132910002870991e-05
766,110,359,8765,2.1818657861626072e-05
760,102,349,8789,7.540340823405218e-06
758,89,333,8820,3.961745386547497e-06
757,81,319,8843,4.141078253955765e-06
756,77,294,8873,1.3497462477054314e-05
