S,E,I,R,Beta
99500,0,500,0,3.035175879396985e-06
99349,151,468,32,3.333667990584517e-06
99194,295,448,63,3.4429285757491093e-06
99041,424,436,99,2.9178908299398573e-06
98915,505,447,133,3.3925134691266007e-06
98765,609,462,164,3.3311834050962283e-06
98613,717,466,204,4.243405388968164e-06
98418,842,499,241,4.58149732373361e-06
98193,985,532,290,5.283441716631562e-06
97917,1156,590,337,5.210223878646443e-06
97616,1354,644,386,5.201647016424351e-06
97289,1549,730,432,5.026684372235412e-06
96932,1759,806,503,5.670240906648738e-06
96489,2029,904,578,5.34244033686448e-06
96023,2293,1024,660,5.6037192912114804e-06
95472,2638,1130,760,5.264945400291574e-06
94904,2962,1269,865,4.782735282178393e-06
94328,3243,1449,980,5.55306509000004e-06
93569,3667,1668,1096,5.375686412363766e-06
92730,4123,1930,1217,5.051156932852579e-06
91826,4593,2217,1364,4.823698202482758e-06
90844,5135,2477,1544,4.701791997805996e-06
89786,5692,2745,1777,4.702539618896289e-06
88627,6291,3072,2010,4.503013096084338e-06
87401,6862,3494,2243,4.220983116807597e-06
86112,7536,3826,2526,4.222002520259299e-06
84721,8129,4289,2861,4.056489572982067e-06
83247,8775,4778,3200,3.881794666105395e-06
81703,9409,5292,3596,3.6334429546079405e-06
80132,9984,5847,4037,3.7521465671944013e-06
78374,10785,6319,4522,3.4164887168057278e-06
76682,11402,6898,5018,3.344346068953542e-06
74913,11985,7517,5585,3.333208901821479e-06
73036,12665,8114,6185,3.1605727696281762e-06
71163,13204,8767,6866,3.1496137657490488e-06
69198,13836,9373,7593,2.9124588535784267e-06
67309,14389,9997,8305,2.7552873566834645e-06
65455,14794,10659,9092,2.799258166486331e-06
63502,15253,11272,9973,2.636231326177865e-06
61615,15548,11949,10888,2.696140356910714e-06
59630,15942,12584,11844,2.6119962698561026e-06
57670,16252,13209,12869,2.5112796560893746e-06
55757,16494,13808,13941,2.4886586267163976e-06
53841,16780,14316,15063,2.319704725563907e-06
52053,16948,14775,16224,2.2702358909666554e-06
50307,17001,15236,17456,2.1709705819239155e-06
48643,16999,15714,18644,2.3025314310519877e-06
46883,17090,16139,19888,2.172750195181758e-06
45239,17054,16498,21209,2.161175680213163e-06
43626,16967,16864,22543,2.048364609618187e-06
42119,16775,17148,23958,1.989597569790057e-06
40682,16536,17468,25314,2.0474698468060264e-06
39227,16372,17657,26744,1.977964782204226e-06
37857,16084,17976,28083,1.966150956732582e-06
36519,15777,18144,29560,1.9197081000525785e-06
35247,15474,18223,31056,1.8526992585019603e-06
34057,15125,18266,32552,1.863088964015509e-06
32898,14723,18353,34026,1.7688650124353695e-06
31830,14268,18421,35481,1.8504608321142037e-06
30745,14001,18327,36927,1.840402773833054e-06
29708,13605,18336,38351,1.6724007800415022e-06
28797,13155,18242,39806,1.6885111081016146e-06
27910,12682,18120,41288,1.7084241922356866e-06
27046,12236,17966,42752,1.6690387322273203e-06
26235,11789,17798,44178,1.6683423977438357e-06
25456,11343,17642,45559,1.667799493680122e-06
24707,11022,17330,46941,1.5040673695129888e-06
24063,10624,17007,48306,1.6005299938819924e-06
23408,10197,16694,49701,1.502150280784899e-06
22821,9744,16404,51031,1.640151402108803e-06
