S,E,I,R,Beta
99300,0,700,0,4.1289023162134946e-06
99013,287,643,57,3.816832321639779e-06
98770,493,628,109,3.51456675065084e-06
98552,665,619,164,4.212860048723612e-06
98295,854,643,208,4.28772467934425e-06
98024,1040,673,263,4.850678531102975e-06
97704,1255,719,322,5.722487050951316e-06
97302,1513,814,371,5.277522697514065e-06
96884,1774,918,424,5.745477892885223e-06
96373,2083,1054,490,7.196500960816558e-06
95642,2588,1195,575,7.2708380161409105e-06
94811,3175,1355,659,7.682792968461902e-06
93824,3833,1592,751,8.42216282641036e-06
92566,4706,1834,894,6.82704251505089e-06
91407,5421,2110,1062,6.678115902330896e-06
90119,6129,2516,1236,6.522906799208134e-06
88640,7000,2896,1464,6.104367782276562e-06
87073,7832,3399,1696,5.7102093681377285e-06
85383,8716,3934,1967,5.632683727113002e-06
83491,9657,4579,2273,5.411905248321061e-06
81422,10801,5124,2653,5.184485121232389e-06
79259,11929,5729,3083,4.60717033696018e-06
77167,12870,6432,3531,4.855560728373115e-06
74757,14001,7187,4055,4.3925073138829645e-06
72397,14960,8024,4619,4.215773745933491e-06
69948,15856,8941,5255,3.946242405570017e-06
67480,16714,9856,5950,3.94086222757681e-06
64859,17645,10779,6717,3.746163931352649e-06
62240,18448,11726,7586,3.6172993725191354e-06
59600,19167,12730,8503,3.5296846744729196e-06
56922,20019,13559,9500,3.371316146197775e-06
54320,20675,14425,10580,3.2492476702664487e-06
51774,21121,15396,11709,3.1727014534450207e-06
49245,21580,16261,12914,2.9821187327950996e-06
46857,21791,17081,14271,3.046112431057764e-06
44419,21998,17949,15634,2.8986175063244766e-06
42108,22104,18830,16958,2.986529189463545e-06
39740,22234,19540,18486,2.7455842711504e-06
37608,22147,20098,20147,2.7439467053894967e-06
35534,22069,20640,21757,2.6110487913530134e-06
33619,21763,21125,23493,2.5218199556428627e-06
31828,21357,21679,25136,2.420292619116788e-06
30158,20919,22019,26904,2.475720910728814e-06
28514,20487,22320,28679,2.2563273326339346e-06
27078,19854,22633,30435,2.328441149573489e-06
25651,19311,22787,32251,2.2719910802725124e-06
24323,18768,22774,34135,2.213268046571536e-06
23097,18046,22936,35921,2.1821498960594435e-06
21941,17355,22922,37782,2.1712694045422106e-06
20849,16743,22765,39643,2.1616952924671017e-06
19823,16080,22550,41547,2.0939192116304685e-06
18887,15421,22409,43283,2.062665415045388e-06
18014,14746,22091,45149,1.9851876155834657e-06
17224,14020,21849,46907,1.9398014455379113e-06
16494,13358,21499,48649,2.0445312671802313e-06
15769,12754,21078,50399,1.8984353228448122e-06
15138,12112,20695,52055,1.9215980954600777e-06
14536,11533,20202,53729,1.9172074758205743e-06
13973,10900,19735,55392,1.8494533713912155e-06
13463,10323,19206,57008,1.9066375808910332e-06
12970,9742,18715,58573,1.8497648965295485e-06
12521,9254,18100,60125,1.8620651007964079e-06
12099,8735,17608,61558,1.7273816922850514e-06
11731,8270,17032,62967,1.736715944822122e-06
11384,7772,16502,64342,1.5330665854254937e-06
11096,7308,15922,65674,1.664114722212386e-06
10802,6844,15426,66928,1.8843958889635205e-06
10488,6503,14881,68128,1.448050286147551e-06
10262,6122,14352,69264,1.425853344709742e-06
10052,5714,13760,70474,1.511037951489464e-06
9843,5335,13255,71567,1.69388942420138e-06
9622,4966,12798,72614,1.5266883475901663e-06
9434,4653,12303,73610,1.3354412972659416e-06
9279,4353,11739,74629,1.7075784562758148e-06
9093,4127,11248,75532,1.368817462168623e-06
8953,3848,10765,76434,1.50447641393417e-06
8808,3570,10374,77248,1.3680011528857076e-06
8683,3364,9876,78077,1.4576697146190558e-06
8558,3184,9354,78904,1.1492597043614356e-06
8466,2962,8938,79634,1.3479741296805032e-06
8364,2775,8541,80320,1.6658052074022671e-06
8245,2613,8173,80969,1.157503848885795e-06
8167,2431,7815,81587,1.4727747020549358e-06
8073,2278,7419,82230,1.3690948247931786e-06
7991,2132,7055,82822,1.401292967699931e-06
7912,1992,6717,83379,1.1854382124765903e-06
7849,1847,6388,83916,1.4758848787456862e-06
7775,1734,6060,84431,1.1885432916281981e-06
7719,1600,5784,84897,1.1199036990329587e-06
7669,1492,5514,85325,1.1351042188844167e-06
7621,1398,5215,85766,1.2580668821064267e-06
7571,1297,4945,86187,1.2019681828337842e-06
7526,1201,4678,86595,7.669010505635473e-07
7499,1115,4433,86953,1.4138286338020497e-06
7452,1053,4204,87291,1.21296436744802e-06
7414,982,3956,87648,1.1251361414731183e-06
7381,919,3745,87955,9.044258803998069e-07
7356,828,3562,88254,9.922879381447392e-07
7330,763,3363,88544,1.1358662339016316e-06
7302,715,3167,88816,1.1243032238876036e-06
7276,673,3006,89045,1.325916976748354e-06
7247,638,2848,89267,9.205668986624453e-07
7228,589,2689,89494,1.2862668071338622e-06
7203,556,2522,89719,1.100959893902697e-06
7183,515,2381,89921,1.1694044275873496e-06
7163,487,2238,90112,9.356991300618048e-07
7148,443,2111,90298,6.627156443570956e-07
7138,419,1958,90485,8.586022356285012e-07
7126,383,1857,90634,6.045500553087731e-07
7118,347,1754,90781,1.201444424544965e-06
7103,328,1646,90923,1.0263833552095542e-06
7091,308,1530,91071,1.2904141584241463e-06
7077,285,1448,91190,4.879240743299632e-07
7072,271,1354,91303,4.177332789723093e-07
7068,245,1266,91421,8.940457447445756e-07
7060,224,1187,91529,9.546288760915584e-07
7052,204,1097,91647,6.463251760201985e-07
7047,194,1031,91728,8.258255468307086e-07
7041,180,973,91806,1.0217646079131582e-06
7034,174,913,91879,7.785685612146417e-07
7029,161,865,91945,6.578855394291363e-07
7025,143,815,92017,6.986441936117722e-07
7021,140,749,92090,3.803200355066785e-07
7019,124,706,92151,8.071979455197891e-07
7015,106,666,92213,4.2808310805459774e-07
7013,97,633,92257,6.757930262214452e-07
7010,92,589,92309,7.265875332111051e-07
7007,86,557,92350,7.68659399077455e-07
7004,79,524,92393,8.174173100649139e-07
7001,73,497,92429,5.747957247843582e-07
6999,62,468,92471,3.052939186672577e-07
6998,57,438,92507,1.957506449983753e-06
6992,58,406,92544,2.1136048517094836e-06
6986,57,381,92576,7.514090798770394e-07
6984,55,358,92603,1.1998694542033827e-06
6981,49,329,92641,1.3061941030561024e-06
6978,47,294,92681,0.0
6978,42,278,92702,5.154947409226531e-07
6977,41,256,92726,0.0
6977,35,249,92739,2.302459083863043e-06
6973,36,236,92755,0.0
6973,32,227,92768,0.0
6973,26,217,92784,1.3217538881042812e-06
6971,24,207,92798,0.0
6971,22,188,92819,1.5260791668828613e-06
6969,19,178,92834,0.0
6969,19,165,92847,8.696521826095653e-07
6968,19,155,92858,9.258916336431984e-07
6967,18,146,92869,0.0
6967,15,131,92887,3.2870336384065774e-06
6964,18,121,92897,0.0
6964,15,114,92907,2.5192216612755323e-06
6962,14,110,92914,1.3057898722937506e-06
6961,15,98,92926,0.0
6961,10,95,92934,1.5121844260125966e-06
6960,10,92,92938,1.5617191404297851e-06
6959,8,85,92948,1.6905742035282285e-06
6958,7,82,92953,0.0
6958,7,79,92956,0.0
6958,6,72,92964,0.0
6958,6,66,92970,0.0
6958,6,60,92976,0.0
6958,5,55,92982,0.0
6958,5,51,92986,0.0
6958,5,46,92991,3.124336078583301e-06
6957,5,45,92993,0.0
6957,5,38,93000,0.0
6957,5,34,93004,0.0
6957,5,30,93008,0.0
6957,5,28,93010,0.0
6957,5,24,93014,0.0
6957,5,23,93015,0.0
6957,5,22,93016,6.533641721222575e-06
6956,5,20,93019,0.0
6956,5,19,93020,0.0
6956,5,18,93021,0.0
6956,4,16,93024,0.0
6956,4,14,93026,0.0
6956,3,15,93026,9.584052137243626e-06
6955,4,14,93027,0.0
6955,2,15,93028,0.0
6955,2,14,93029,0.0
6955,2,14,93029,0.0
6955,2,14,93029,0.0
6955,1,14,93030,0.0
6955,1,10,93034,0.0
6955,1,10,93034,0.0
6955,1,10,93034,0.0
6955,1,10,93034,0.0
6955,1,10,93034,0.0
6955,1,8,93036,0.0
6955,1,7,93037,0.0
6955,1,5,93039,0.0
6955,1,5,93039,0.0
6955,1,4,93040,0.0
6955,1,4,93040,0.0
6955,1,3,93041,0.0
6955,1,2,93042,0.0
6955,0,2,93043,0.0
6955,0,2,93043,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,1,93044,0.0
6955,0,0,93045,
6955,0,0,93045,
6955,0,0,93045,
6955,0,0,93045,
6955,0,0,93045,
6955,0,0,93045,
6955,0,0,93045,
6955,0,0,93045,
6955,0,0,93045,
