S,E,I,R,Beta
99100,0,900,0,4.462383675299922e-06
98702,398,830,70,4.003776244570184e-06
98374,696,794,136,3.930407160991884e-06
98067,926,821,186,4.682473230691781e-06
97690,1183,875,252,5.358056826989164e-06
97232,1515,927,326,5.624954401257221e-06
96725,1885,1007,383,6.2319000904241514e-06
96118,2290,1130,462,7.107782524688035e-06
95346,2834,1248,572,6.286147026188559e-06
94598,3329,1389,684,6.49940605017989e-06
93744,3846,1606,804,6.808239795424948e-06
92719,4465,1881,935,6.892026412240573e-06
91517,5216,2167,1100,6.676168643025207e-06
90193,6007,2538,1262,6.146524923870244e-06
88786,6798,2956,1460,6.222103979808591e-06
87153,7738,3428,1681,6.132002383554848e-06
85321,8869,3856,1954,5.574505768087624e-06
83487,9757,4484,2272,5.430663822013901e-06
81454,10826,5094,2626,5.162357890915647e-06
79312,11861,5799,3028,4.909439667082764e-06
77054,12962,6506,3478,4.568001468079871e-06
74764,13961,7268,4007,4.506935446727441e-06
72315,15010,8098,4577,4.311766356156307e-06
69790,16103,8898,5209,4.198125635938738e-06
67183,17058,9841,5918,3.98549248669401e-06
64548,17967,10747,6738,3.89507034534524e-06
61846,18864,11704,7586,3.687250511705823e-06
59177,19609,12736,8478,3.5373183744907005e-06
56511,20208,13773,9508,3.4509960988673275e-06
53825,20860,14732,10583,3.3116846348047964e-06
51199,21400,15645,11756,3.177245261068469e-06
48654,21785,16561,13000,3.0716384497023e-06
46179,22191,17278,14352,2.9954350497298994e-06
43789,22294,18202,15715,2.938344776789417e-06
41447,22384,18974,17195,2.8610834209806105e-06
39197,22367,19767,18669,2.7671403666372447e-06
37053,22313,20356,20278,2.6993671288688526e-06
35017,22119,20956,21908,2.6014686848336523e-06
33108,21848,21443,23601,2.574884181906699e-06
31280,21505,21957,25258,2.4679136284393107e-06
29585,21107,22253,27055,2.319417318016744e-06
28058,20488,22603,28851,2.3368207897529e-06
26576,19936,22854,30634,2.2259984287875706e-06
25224,19335,22985,32456,2.193959697788261e-06
23952,18646,23084,34318,2.273434409973994e-06
22695,18117,23072,36116,2.215351068975643e-06
21535,17481,23060,37924,2.1888971965402134e-06
20448,16806,22964,39782,2.2297096169305213e-06
19401,16178,22789,41632,2.0536974528060607e-06
18493,15503,22600,43404,1.9739590536289983e-06
17668,14815,22273,45244,1.9643251913773676e-06
16895,14086,22053,46966,2.0129611346723738e-06
16145,13429,21604,48822,1.9094223916989092e-06
15479,12742,21234,50545,1.8589448131493638e-06
14868,12034,20854,52244,1.9415767806923103e-06
14266,11415,20431,53888,1.7943610991351707e-06
13743,10769,19964,55524,1.9317315007514144e-06
13213,10266,19427,57094,1.7336157176473093e-06
12768,9679,18916,58637,1.842501421665816e-06
12323,9148,18372,60157,1.7756328368681589e-06
11921,8609,17864,61606,1.751529409183679e-06
11548,8167,17193,63092,1.8484496523917397e-06
11181,7723,16649,64447,1.7029051599632556e-06
10864,7232,16090,65814,1.601814535505821e-06
