S,E,I,R,Beta
9920,0,80,0,4.914314516129032e-05
9881,39,73,7,5.684078895015063e-05
9840,74,70,16,3.484320557491289e-05
9816,91,71,22,6.169863516879598e-05
9773,123,78,26,6.296783130917992e-05
9725,162,84,29,7.100012241400416e-05
9667,203,95,35,6.968906698317118e-05
9603,247,105,45,8.231554623307201e-05
9520,304,123,53,6.917401106784176e-05
9439,346,153,62,7.062895080693576e-05
9337,417,167,79,6.541484878588116e-05
9235,475,201,89,6.410826215430697e-05
9116,553,221,110,6.50241532465418e-05
8985,629,255,131,7.332482241644571e-05
8817,737,295,151,6.689696137853877e-05
8643,837,345,175,7.042643204603876e-05
8433,963,395,209,6.874740133321926e-05
8204,1103,458,235,6.573638591463531e-05
7957,1238,537,268,5.87421824335599e-05
7706,1364,620,310,5.818675016535084e-05
7428,1508,696,368,5.512691957736802e-05
7143,1639,813,405,6.285237148885559e-05
6778,1827,922,473,5.200569150287808e-05
6453,1949,1049,549,4.254566679031501e-05
6165,2037,1156,642,4.6304481431902945e-05
5835,2150,1285,730,4.521220729596991e-05
5496,2264,1415,825,4.166216612402981e-05
5172,2369,1530,929,3.879613201300113e-05
4865,2415,1674,1046,4.039778929544536e-05
4536,2503,1775,1186,4.036565069428919e-05
4211,2568,1883,1338,3.3041954580428345e-05
3949,2571,2014,1466,3.3696763828183724e-05
3681,2556,2131,1632,3.340042739798815e-05
3419,2570,2210,1801,3.49391674684588e-05
3155,2611,2257,1977,3.019308831057032e-05
2940,2563,2348,2149,2.810323447948174e-05
2746,2473,2445,2336,2.9788634742186814e-05
2546,2441,2486,2527,2.749094852620077e-05
2372,2367,2543,2718,2.6525216528658177e-05
2212,2284,2583,2921,2.5028020882120474e-05
2069,2183,2613,3135,2.6265667609456158e-05
1927,2106,2615,3352,2.460754439528448e-05
1803,2009,2652,3536,2.739693940633551e-05
1672,1933,2668,3727,2.57795743276687e-05
1557,1866,2643,3934,2.4300444868244203e-05
1457,1772,2616,4155,2.4924491907673385e-05
1362,1691,2595,4352,2.376647738365036e-05
1278,1612,2549,4561,2.394384615526295e-05
1200,1532,2487,4781,2.2450073716659964e-05
1133,1464,2427,4976,2.545648014703663e-05
1063,1401,2371,5165,2.3409233474569043e-05
1004,1330,2307,5359,2.374550346511656e-05
949,1259,2263,5529,2.6075777139645564e-05
893,1189,2204,5714,2.3880026745629954e-05
846,1119,2133,5902,1.8841596481719772e-05
812,1025,2084,6079,1.8910204892070006e-05
780,953,2004,6263,2.3670607502942834e-05
743,884,1944,6429,2.1462317708766043e-05
712,832,1868,6588,2.1804248971440944e-05
683,783,1796,6738,1.956519612478682e-05
659,724,1749,6868,2.6028313599533574e-05
629,682,1677,7012,9.48017363886037e-06
619,628,1619,7134,1.3969811237914866e-05
605,584,1548,7263,1.7084160847374378e-05
589,535,1479,7397,1.7218994617342284e-05
574,485,1421,7520,2.084217082243206e-05
557,465,1357,7621,1.8522218062073244e-05
543,428,1309,7720,1.547580358110095e-05
532,396,1265,7807,1.4859282593836369e-05
522,364,1189,7925,1.9334319383621897e-05
510,328,1146,8016,1.8820791842042226e-05
499,305,1096,8100,1.6456270204642864e-05
490,289,1027,8194,9.935814637442124e-06
485,265,971,8279,1.4864047055326107e-05
478,246,916,8360,1.5987283258116972e-05
471,220,863,8446,1.476112804540523e-05
465,213,795,8527,1.3525393927098127e-05
460,198,762,8580,1.7117425539198906e-05
454,187,710,8649,6.20462865297512e-06
452,164,675,8709,3.2776138970829238e-06
451,150,641,8758,1.0377355227246783e-05
448,142,603,8807,1.8508647239990522e-05
443,126,578,8853,7.81085239832223e-06
441,112,547,8900,8.290945872559871e-06
439,102,507,8952,0.0
439,90,475,8996,1.43867641769572e-05
436,89,439,9036,1.0449102422101942e-05
434,84,408,9074,5.647420258425951e-06
433,77,389,9101,1.7810813538593063e-05
430,70,376,9124,6.185056902523503e-06
429,67,354,9150,1.3169504694928425e-05
427,62,330,9181,1.4193456816407636e-05
425,58,310,9207,7.590132827324478e-06
424,54,291,9231,2.431433573234779e-05
421,51,266,9262,2.6789062918579107e-05
418,48,249,9285,9.607809227339982e-06
417,44,239,9300,1.0033813953021683e-05
416,42,228,9314,1.0543184885290148e-05
415,43,205,9337,0.0
415,38,190,9357,1.2682308180088777e-05
414,37,172,9377,2.808673182788451e-05
412,36,162,9390,1.4982620160613689e-05
411,36,150,9403,1.6220600162206e-05
410,34,141,9415,0.0
410,30,135,9425,0.0
410,28,120,9442,0.0
410,26,112,9452,2.1777003484320557e-05
409,26,105,9460,0.0
409,26,101,9464,0.0
409,23,98,9470,0.0
409,21,91,9479,0.0
409,17,89,9485,0.0
409,13,86,9492,0.0
409,13,77,9501,3.175308798780681e-05
408,13,71,9508,3.452085059375863e-05
407,13,64,9516,0.0
407,13,56,9524,4.387504387504387e-05
406,13,51,9530,0.0
406,12,46,9536,0.0
406,12,40,9542,0.0
406,9,39,9546,0.0
406,8,39,9547,0.0
406,8,37,9549,0.0
406,8,32,9554,7.69704433497537e-05
405,6,33,9556,0.0
405,6,31,9558,0.0
405,6,29,9560,8.514261387824607e-05
404,7,28,9561,0.0
404,7,28,9561,0.0
404,7,28,9561,0.0
404,6,29,9561,0.0
404,5,29,9562,0.0
404,5,24,9567,0.0
404,5,24,9567,0.0
404,5,22,9569,0.0
404,5,22,9569,0.0
404,5,21,9570,0.0
404,5,18,9573,0.0
404,5,18,9573,0.0
404,5,17,9574,0.0
404,4,16,9576,0.0
404,4,14,9578,0.0
404,4,14,9578,0.0
404,3,15,9578,0.00016501650165016502
403,4,15,9578,0.0
403,3,15,9579,0.0
403,3,12,9582,0.0
403,3,11,9583,0.0
403,2,10,9585,0.0
403,1,11,9585,0.0
403,1,10,9586,0.0
403,1,10,9586,0.00024813895781637717
402,2,10,9586,0.0
402,2,9,9587,0.0
402,2,8,9588,0.0
402,2,7,9589,0.0
402,2,7,9589,0.0
402,2,7,9589,0.0
402,2,7,9589,0.0
402,2,7,9589,0.0
402,1,8,9589,0.0
402,1,8,9589,0.0
402,1,6,9591,0.0
402,1,5,9592,0.0
402,1,3,9594,0.0
402,1,3,9594,0.0
402,1,3,9594,0.0
402,1,3,9594,0.0
402,1,3,9594,0.0
402,1,2,9595,0.0
402,1,2,9595,0.0
402,1,2,9595,0.0
402,1,2,9595,0.0
402,1,2,9595,0.0
402,1,2,9595,0.0
