S,E,I,R,Beta
9910,0,90,0,2.915125014015024e-05
9884,26,82,8,2.59103157603814e-05
9863,45,74,18,3.8363416645886485e-05
9835,67,76,22,4.281165547320258e-05
9803,89,82,26,5.4736852581215804e-05
9759,122,87,32,5.7712715524602695e-05
9710,152,99,39,6.345639713301918e-05
9649,198,110,43,6.218260959684942e-05
9583,247,118,52,6.278774029575679e-05
9512,301,129,58,7.660662011592049e-05
9418,359,150,73,6.866284419905146e-05
9321,425,166,88,6.721446455277176e-05
9217,492,190,101,7.252045705018758e-05
9090,558,235,117,6.507033682091613e-05
8951,645,268,136,6.628126266222235e-05
8792,727,324,157,5.7220930363180895e-05
8629,821,367,183,5.778625590217134e-05
8446,933,409,212,5.0659822476402655e-05
8271,1001,476,252,4.927614861686423e-05
8077,1083,543,297,5.723000831545181e-05
7826,1219,617,338,4.224790324070412e-05
7622,1307,677,394,4.4379036505924114e-05
7393,1383,774,450,3.897114771952378e-05
7170,1471,851,508,3.851404615457736e-05
6935,1553,919,593,3.655896938225541e-05
6702,1643,988,667,3.624514768085422e-05
6462,1710,1068,760,3.535506336670619e-05
6218,1784,1165,833,3.3131004131712305e-05
5978,1826,1278,918,3.233033381135106e-05
5731,1904,1342,1023,3.15953629969151e-05
5488,1933,1451,1128,3.18971735588003e-05
5234,1971,1538,1257,3.3168146852156525e-05
4967,2045,1623,1365,3.0267541497853796e-05
4723,2071,1690,1516,3.094512939950162e-05
4476,2118,1744,1662,2.805482450746489e-05
4257,2122,1823,1798,2.6029213797905833e-05
4055,2119,1884,1942,2.8273657590298995e-05
3839,2127,1940,2094,2.6988342647220737e-05
3638,2143,1960,2259,2.6786415500779752e-05
3447,2121,2008,2424,2.3405074220090916e-05
3285,2038,2103,2574,2.6923920383361887e-05
3099,2012,2147,2742,2.645203247047104e-05
2923,1985,2207,2885,2.495713495810999e-05
2762,1937,2225,3076,2.5384634160232366e-05
2606,1916,2221,3257,2.4361057829695818e-05
2465,1883,2217,3435,2.4337111075123906e-05
2332,1807,2240,3621,1.856928448909581e-05
2235,1724,2234,3807,2.163032571665475e-05
2127,1646,2237,3990,2.0386292929171924e-05
2030,1578,2213,4179,2.4040655419498307e-05
1922,1525,2220,4333,2.6483299115973415e-05
1809,1493,2193,4505,2.1426030913477403e-05
1724,1437,2154,4685,1.9658025752552313e-05
1651,1377,2124,4848,2.3953980980539102e-05
1567,1318,2093,5022,2.0428504654802483e-05
1500,1248,2058,5194,1.8140589569160997e-05
1444,1189,1996,5371,2.0470303487862152e-05
1385,1139,1931,5545,1.981726981586765e-05
1332,1103,1870,5695,1.7664723547076487e-05
1288,1057,1809,5846,1.5450696826426872e-05
1252,980,1773,5995,1.621770649194791e-05
1216,912,1732,6140,2.516485353105628e-05
1163,877,1699,6261,1.4676581287763729e-05
1134,824,1639,6403,2.6901592897118624e-05
1084,789,1600,6527,1.441420664206642e-05
1059,742,1544,6655,2.2017055879287823e-05
1023,707,1482,6788,1.4511050164700419e-05
1001,656,1451,6892,1.1704353537572007e-05
984,607,1398,7011,1.3084894797445829e-05
966,567,1345,7122,1.847191115010737e-05
942,540,1292,7226,1.5611340077432246e-05
923,504,1238,7335,1.6627664583249467e-05
904,460,1195,7441,1.4810974932424927e-05
888,430,1148,7534,1.275229933766519e-05
875,407,1107,7611,1.4453477868112015e-05
861,382,1055,7702,1.8715149913855265e-05
844,354,1009,7793,1.5265454511294087e-05
831,329,964,7876,1.872462812888536e-05
816,304,921,7959,1.5967298971705945e-05
804,285,890,8021,1.1180054782268433e-05
796,271,840,8093,5.982292414453219e-06
792,248,781,8179,8.083394767133564e-06
787,231,731,8251,8.691162999285587e-06
782,208,693,8317,9.22635193734938e-06
777,192,659,8372,1.7576648836132902e-05
768,171,658,8403,5.936550151975684e-06
765,161,618,8456,2.1151934344395796e-05
755,155,598,8492,6.644665441095041e-06
752,141,576,8531,1.154329196217494e-05
747,133,547,8573,9.789309584468281e-06
743,125,518,8614,1.039301173890676e-05
739,115,484,8662,2.5162437513280176e-05
730,110,456,8704,1.201634222542658e-05
726,97,420,8757,2.295684113865932e-05
719,90,396,8795,1.4048692769137832e-05
715,81,380,8824,3.68052999631947e-06
714,73,365,8848,1.534860519550286e-05
710,66,352,8872,8.002560819462227e-06
708,65,329,8898,1.2879295244964195e-05
705,64,305,8926,9.301244041390536e-06
703,63,285,8949,4.991140725212747e-06
702,58,261,8979,1.0915719727980264e-05
700,56,248,8996,1.152073732718894e-05
698,53,237,9012,6.044998972350175e-06
697,40,237,9026,1.2107343709326892e-05
695,36,221,9048,1.302125720238289e-05
693,36,203,9068,0.0
693,33,189,9085,7.634928269848905e-06
692,28,180,9100,8.028259473346179e-06
691,28,167,9114,0.0
691,28,153,9128,9.458679757479451e-06
690,26,138,9146,1.0501995379122034e-05
689,23,133,9155,0.0
689,21,122,9168,0.0
689,20,109,9182,0.0
689,18,103,9190,1.4091056406498795e-05
688,19,94,9199,1.546264225630876e-05
687,17,93,9203,0.0
687,15,91,9207,1.599564918342211e-05
686,15,89,9210,1.6378943230582762e-05
685,16,85,9214,0.0
685,16,79,9220,0.0
685,15,74,9226,1.9727756954034327e-05
684,13,65,9238,0.0
684,11,59,9246,0.0
684,10,54,9252,2.7073857483214208e-05
683,10,54,9253,2.711349709885581e-05
682,10,52,9256,2.8197608842770133e-05
681,10,48,9261,3.059226627508566e-05
680,10,48,9262,3.0637254901960784e-05
679,9,45,9267,0.0
679,8,43,9270,0.0
679,7,38,9276,3.875668552825362e-05
678,7,36,9279,0.0
678,6,31,9285,0.0
678,6,29,9287,0.0
678,6,28,9288,0.0
678,6,26,9290,0.0
678,3,28,9291,0.0
678,3,24,9295,0.0
678,3,22,9297,0.0
678,3,21,9298,0.0
678,3,20,9299,0.0
678,3,17,9302,0.0
678,3,17,9302,0.0
678,3,16,9303,0.0
678,3,14,9305,0.0
678,3,12,9307,0.00012291052114060964
677,4,10,9309,0.0
677,4,9,9310,0.0
677,4,9,9310,0.0
677,4,8,9311,0.0
677,4,7,9312,0.0
677,4,4,9315,0.00036927621861152144
676,5,4,9315,0.0
676,5,4,9315,0.0
676,5,3,9316,0.0
676,3,5,9316,0.0
676,3,4,9317,0.0
676,2,5,9317,0.0
676,2,5,9317,0.0
676,1,6,9317,0.0
676,1,4,9319,0.0
676,1,4,9319,0.0
676,1,3,9320,0.0
676,1,3,9320,0.0
676,1,3,9320,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,1,2,9321,0.0
676,0,3,9321,0.0
676,0,3,9321,0.0
676,0,2,9322,0.0
676,0,2,9322,0.0
676,0,2,9322,0.0
676,0,2,9322,0.0
676,0,2,9322,0.0
676,0,2,9322,0.0
676,0,2,9322,0.0
676,0,1,9323,0.0014792899408284023
675,1,1,9323,0.0
675,1,1,9323,0.0
675,1,1,9323,0.0
675,1,1,9323,0.0
675,1,1,9323,0.0
675,1,1,9323,0.0
675,1,0,9324,
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,1,9324,0.0
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
675,0,0,9325,
