S,I,R,Beta
9930,70,0,3.5966048050640196e-05
9905,89,6,4.6509253639916285e-05
9864,122,14,5.401326898275564e-05
9799,176,25,6.262234550835428e-05
9691,275,34,7.317004530914345e-05
9496,448,56,7.145865928511253e-05
9192,720,88,6.663402959094866e-05
8751,1107,142,5.429757569582705e-05
8225,1537,238,4.88062443515869e-05
7608,2028,364,4.549866537248241e-05
6906,2584,510,3.7769463265666595e-05
6232,3067,701,3.285628243511512e-05
5604,3463,933,3.277226798316371e-05
4968,3815,1217,2.938861135909401e-05
4411,4068,1521,2.936923357111824e-05
3884,4260,1856,2.725760674586482e-05
3433,4370,2197,2.45297192880249e-05
3065,4384,2551,2.835462783248592e-05
2684,4395,2921,2.246489965395577e-05
2419,4314,3267,2.6064709858574035e-05
2147,4236,3617,1.7922542071793084e-05
1984,4058,3958,2.26056853050128e-05
1802,3878,4320,2.06062944215899e-05
1658,3699,4643,1.891425028966522e-05
1542,3537,4921,2.181863252545721e-05
1423,3361,5216,2.3835893635879127e-05
1309,3203,5488,1.979618515586634e-05
1226,3028,5746,1.7509228710394124e-05
1161,2846,5993,1.7553384988708332e-05
1103,2684,6213,1.6889312848173183e-05
1053,2520,6427,1.4697236919459142e-05
1014,2368,6618,1.9157471080548003e-05
968,2215,6817,1.4924537805719829e-05
936,2058,7006,9.863530271693538e-06
917,1916,7167,1.536734791448014e-05
890,1762,7348,1.849277506408703e-05
861,1643,7496,1.6965650919008104e-05
837,1567,7596,1.2199036428610096e-05
821,1441,7738,1.8595828955565267e-05
799,1344,7857,1.1174682639013052e-05
787,1253,7960,1.5211269319579642e-05
772,1145,8083,9.050388035387017e-06
764,1079,8157,8.491476983245103e-06
757,1012,8231,7.8320393063946e-06
751,945,8304,7.045280014654182e-06
746,864,8390,9.308906761989872e-06
740,814,8446,6.640547181087721e-06
736,732,8532,3.7122832026609647e-06
734,676,8590,4.03076278154878e-06
732,624,8644,2.1892952220821073e-06
731,566,8703,1.2084708976038438e-05
726,521,8753,7.931346266715312e-06
723,491,8786,1.1267827816323139e-05
719,454,8827,9.190444388621005e-06
716,411,8873,3.398170425043157e-06
715,377,8908,3.7098180334254605e-06
714,359,8927,0.0
714,328,8958,0.0
714,299,8987,9.368295813308601e-06
712,279,9009,1.5102090129273892e-05
709,259,9032,5.445703612135206e-06
708,239,9053,5.9097463536865e-06
707,215,9078,1.3157461925594552e-05
705,200,9095,7.092198581560284e-06
704,179,9117,0.0
704,168,9128,8.45508658008658e-06
703,157,9140,0.0
703,144,9153,0.0
703,130,9167,0.0
703,121,9176,1.1755992617236636e-05
702,117,9181,0.0
702,110,9188,0.0
702,106,9192,0.0
702,94,9204,0.0
702,90,9208,1.5827793605571385e-05
701,82,9217,0.0
701,76,9223,0.0
701,68,9231,0.0
701,61,9238,0.0
701,56,9243,0.0
701,48,9251,0.0
701,44,9255,0.0
701,43,9256,0.0
701,40,9259,0.0
701,35,9264,0.0
701,31,9268,0.0
701,29,9270,0.0
701,27,9272,0.00010566914989168912
699,26,9275,5.5023660173874766e-05
698,25,9277,0.0
698,24,9278,0.0
698,22,9280,6.512112529304507e-05
697,21,9282,0.0
697,20,9283,0.0
697,16,9287,0.0
697,14,9289,0.0
697,14,9289,0.0
697,14,9289,0.0
697,14,9289,0.0
697,12,9291,0.00011956001912960307
696,13,9291,0.0
696,10,9294,0.0
696,9,9295,0.00015964240102171138
695,9,9296,0.0
695,9,9296,0.0
695,9,9296,0.0
695,8,9297,0.0
695,7,9298,0.0
695,6,9299,0.0
695,6,9299,0.0
695,5,9300,0.0
695,4,9301,0.0
695,4,9301,0.0
695,4,9301,0.0
695,3,9302,0.0
695,3,9302,0.0
695,3,9302,0.0
695,3,9302,0.0
695,3,9302,0.0
695,2,9303,0.0
695,2,9303,0.0
695,2,9303,0.0
695,2,9303,0.0
695,2,9303,0.0
695,1,9304,0.0
695,1,9304,0.0
695,1,9304,0.0
695,1,9304,0.0
695,1,9304,0.0
695,1,9304,0.0
695,1,9304,0.0
695,1,9304,0.0
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
695,0,9305,
