S,E,I,R,Beta
9920,0,80,0,1.1340725806451614e-05
9911,9,76,4,1.194844643644223e-05
9902,17,70,11,8.656259918631157e-06
9896,22,64,18,1.1052445432497978e-05
9889,26,63,22,1.76563024171478e-05
9878,34,63,25,8.034529192658369e-06
9873,35,63,29,1.2861757012471081e-05
9865,39,62,34,9.809852361721957e-06
9859,41,57,43,1.2456336093301516e-05
9852,43,59,46,1.3763014650729096e-05
9844,49,54,53,9.405992746098395e-06
9839,52,54,55,3.7643090798899315e-06
9837,49,56,58,1.4522429892969691e-05
9829,50,59,62,2.5866038064461616e-05
9814,63,55,68,1.4821127517275877e-05
9806,67,55,72,5.562457122726346e-06
9803,62,59,76,1.0373856498443057e-05
9797,63,56,84,9.113577042534887e-06
9792,59,59,90,1.3847346848343857e-05
9784,61,57,98,5.379351895683608e-06
9781,57,63,99,1.135989276261232e-05
9774,59,65,102,7.87017361602997e-06
9769,59,67,105,1.527830190841269e-05
9759,66,68,107,1.3562141733422541e-05
9750,71,66,113,1.3986013986013986e-05
9741,74,66,119,3.421962153098587e-05
9719,89,69,123,1.491177448625209e-05
9709,91,72,128,1.5735686247582426e-05
9698,98,66,138,2.3435010030184293e-05
9683,102,69,146,1.4967214317038528e-05
9673,105,70,152,1.329178420049918e-05
9664,100,78,158,1.1939633214467652e-05
9655,97,87,161,1.6666964291029007e-05
9641,102,89,168,1.9812388336796618e-05
9624,106,94,176,1.8791673299021947e-05
9607,115,93,185,1.1192555607414396e-05
9597,106,107,190,2.045031595738154e-05
9576,113,116,195,1.620430386310604e-05
9558,110,131,201,9.583914358141295e-06
9546,114,132,208,1.2697687116291767e-05
9530,122,133,215,1.814609977199031e-05
9507,129,146,218,2.0893040600221035e-05
9478,143,149,230,1.2745871399822408e-05
9460,150,147,243,2.085400756497102e-05
9431,164,149,256,1.6367555519815774e-05
9408,172,147,273,1.0846175204775788e-05
9393,173,147,287,2.100275860370764e-05
9364,183,154,299,1.7336358643492347e-05
9339,187,164,310,1.371118754554073e-05
9318,190,170,322,6.312892188427206e-06
9308,187,171,334,1.5078521400191497e-05
9284,195,180,341,1.436162573603332e-05
9260,194,190,356,1.3641013982039332e-05
9236,198,193,373,2.1317799015790878e-05
9198,213,201,388,1.2981407379281025e-05
9174,210,212,404,1.5939221178803098e-05
9143,218,213,426,1.1296771844747438e-05
9121,220,214,445,1.2808072569514534e-05
9096,215,231,458,2.236842606235746e-05
9049,241,230,480,1.4414275898850222e-05
9019,240,241,500,1.65625450006648e-05
8983,246,251,520,1.5079390774872236e-05
8949,257,250,544,1.2068387529332887e-05
8922,261,252,565,2.2238589824332933e-05
8872,290,255,583,1.414452164995845e-05
8840,294,261,605,1.733673133267454e-05
8800,302,271,627,1.4676283126467629e-05
8765,308,281,646,1.5834573369901723e-05
8726,320,286,668,1.3623781673288893e-05
8692,329,286,693,2.0917876417186128e-05
8640,348,296,716,1.8768768768768768e-05
8592,363,301,744,1.2373404604143853e-05
8560,357,314,769,1.2277516518840407e-05
8527,359,314,800,1.1951545446872018e-05
8495,354,329,822,1.1091809771884409e-05
8464,350,339,847,1.3940701830692965e-05
8424,361,331,884,1.3628160657365089e-05
8386,357,347,910,1.0309483831636508e-05
8356,341,373,930,1.2833724975840513e-05
8316,349,379,956,1.3325870845659763e-05
8274,358,376,992,1.478612829730661e-05
8228,357,399,1016,1.583930657952611e-05
8176,364,413,1047,1.0661334419999715e-05
8140,368,399,1093,1.47789621473832e-05
8092,374,413,1121,1.2268117615939696e-05
8051,381,413,1155,9.623877803217562e-06
8019,386,409,1186,1.0976376094550503e-05
7983,387,413,1217,1.1829010739831828e-05
7944,376,432,1248,7.284789825071799e-06
7919,361,438,1282,1.0379060591225888e-05
7883,370,438,1309,1.1874578959288731e-05
7842,377,433,1348,1.0896499160969564e-05
7805,382,429,1384,1.3140820315708208e-05
7761,381,446,1412,9.244798212056026e-06
7729,384,442,1445,1.141613327955066e-05
