S,I,R,Beta
9920,80,0,1.0080645161290323e-05
9912,79,9,1.6601791971884228e-05
9899,88,13,1.6071412172028396e-05
9885,96,19,1.686056314280897e-05
9869,103,28,1.2788893731179421e-05
9856,106,38,1.3400514579759863e-05
9842,110,48,1.939738781844045e-05
9821,123,56,1.324521951053947e-05
9805,131,64,2.2577669128151627e-05
9776,151,73,1.5580797953631546e-05
9753,156,91,3.0233958256105288e-05
9707,186,107,1.495428972108588e-05
9680,201,119,1.6446692159039514e-05
9648,217,135,1.767277284850708e-05
9611,233,156,2.0095000229976113e-05
9566,256,178,1.7558932678235418e-05
9523,281,196,1.681637601117803e-05
9478,308,214,1.5072498718837609e-05
9434,333,233,1.4642584072306353e-05
9388,353,259,1.2673644010616893e-05
9346,374,280,1.4018408172560311e-05
9297,387,316,1.556446621246219e-05
9241,404,355,1.607129655720685e-05
9181,423,396,1.3132270546402878e-05
9130,440,430,1.642935377875137e-05
9064,485,451,1.59234219888809e-05
8994,519,487,1.4567622259840964e-05
8926,533,541,1.2821703907761082e-05
8865,543,592,1.4541843635710198e-05
8795,578,627,1.3966727713725359e-05
8724,595,681,1.232955355457176e-05
8660,630,710,1.0997470581766193e-05
8600,656,744,1.223057288712422e-05
8531,672,797,1.0640465305803483e-05
8470,672,858,1.1946927531343115e-05
8402,697,901,1.0587080960774182e-05
8340,706,954,1.2228177797705179e-05
8268,725,1007,9.842683883022205e-06
8209,726,1065,1.1745490654448672e-05
8139,749,1112,1.0826574516113634e-05
8073,752,1175,1.2024584179995836e-05
8000,769,1231,9.102730819245774e-06
7944,761,1295,9.263265989389591e-06
7888,755,1357,1.0410649758875919e-05
7826,754,1420,9.15129531501131e-06
7772,757,1471,1.0028208159766013e-05
7713,765,1522,9.490809591479965e-06
7657,759,1584,9.119592791254415e-06
7604,746,1650,1.0400903715132293e-05
7545,747,1708,8.87135908334021e-06
7495,743,1762,1.0594770672597344e-05
7436,745,1819,1.0108631688394208e-05
7380,747,1873,7.437156031533542e-06
7339,733,1928,1.2082936532795785e-05
7274,736,1990,9.3393982140082e-06
7224,740,2036,8.230822184310557e-06
7180,725,2095,9.605225242531937e-06
7130,722,2148,1.0101284805725097e-05
7078,725,2197,9.54877181358459e-06
7029,698,2273,8.968167489496034e-06
6985,686,2329,8.347750594255495e-06
6945,671,2384,6.652224900994508e-06
6914,647,2439,9.836011336450157e-06
6870,642,2488,9.069184272220635e-06
6830,629,2541,8.612522607871846e-06
6793,621,2586,8.296880396676223e-06
6758,604,2638,7.594629078315815e-06
6727,583,2690,5.35462809430571e-06
6706,554,2740,6.9984205103248234e-06
6680,531,2789,7.329972822716149e-06
6654,509,2837,6.790898778405886e-06
6631,485,2884,8.39543101987385e-06
6604,472,2924,7.699493886601855e-06
6580,453,2967,7.380717539939746e-06
6558,435,3007,8.763535280240331e-06
6533,424,3043,8.30327307804499e-06
6510,415,3075,8.513315936557289e-06
6487,393,3120,8.629511910883815e-06
6465,388,3147,7.574489120641679e-06
6446,380,3174,1.0614497770955468e-05
6420,387,3193,8.854757822373558e-06
6398,386,3216,1.0527901368141275e-05
6372,384,3244,7.7650920694706e-06
6353,377,3270,8.767970686586383e-06
6332,366,3302,4.746469489694121e-06
6321,349,3330,4.5330319773674775e-06
6311,329,3360,9.150809678088965e-06
6292,317,3391,4.512264334461065e-06
6283,303,3414,6.303351964991183e-06
6271,298,3431,6.95649195883041e-06
6258,290,3452,6.061207172061141e-06
6247,271,3482,7.678962654841852e-06
6234,265,3501,6.053232123292232e-06
6224,250,3526,5.784061696658097e-06
6215,235,3550,7.531538316701186e-06
6204,224,3572,6.476236529428019e-06
6195,216,3589,5.978537051983379e-06
6187,209,3604,6.960110062540455e-06
6178,209,3613,5.421305109502618e-06
6171,198,3631,4.910554254258678e-06
6165,189,3646,7.724095315336191e-06
6156,181,3663,6.28233157069059e-06
