S,E,I,R,Beta
9920,0,80,0,0.00010080645161290323
9840,80,70,10,0.00011759581881533101
9759,153,74,14,9.831534577922528e-05
9688,209,81,22,0.00010067182514196002
9609,265,97,29,0.00010514197922265746
9511,334,121,34,9.297629278321491e-05
9404,408,142,46,8.237429682304803e-05
9294,467,182,57,7.8628064425353e-05
9161,550,220,69,7.194530172371019e-05
9016,648,246,90,6.131827068048853e-05
8880,714,298,108,5.4038938267126184e-05
8737,781,356,126,6.944506959296187e-05
8521,903,419,157,5.8818603147803584e-05
8311,1013,481,195,5.5533445017261646e-05
8089,1144,536,231,6.250426689644865e-05
7818,1287,621,274,5.684886728631932e-05
7542,1444,680,334,6.005584413558582e-05
7234,1615,781,370,5.27456593685318e-05
6936,1717,920,427,5.5319442354947096e-05
6583,1896,1026,495,5.1819930774494764e-05
6233,2040,1151,576,4.3768049964713754e-05
5919,2162,1245,674,4.627396221140687e-05
5578,2296,1356,770,3.781184192852028e-05
5292,2351,1476,881,3.751124056969973e-05
4999,2424,1571,1006,4.112853124412279e-05
4676,2522,1696,1106,3.265873912552254e-05
4417,2504,1817,1262,3.2395972482860974e-05
4157,2525,1933,1385,2.8623053181259466e-05
3927,2484,2047,1542,3.3214866974457765e-05
3660,2501,2124,1715,3.318823129881757e-05
3402,2494,2242,1862,3.4350366395167666e-05
3140,2474,2337,2049,3.14791951137748e-05
2909,2458,2386,2247,3.3569259433322085e-05
2676,2440,2439,2445,3.0949487372302724e-05
2474,2421,2452,2653,2.604575348716373e-05
2316,2330,2489,2865,2.532732971534163e-05
2170,2224,2546,3060,2.6245198938607955e-05
2025,2128,2577,3270,2.7977790233643292e-05
1879,2052,2583,3486,2.6166915664442893e-05
1752,1969,2579,3700,2.6779343520992348e-05
1631,1889,2557,3923,2.2059879624991637e-05
1539,1801,2527,4133,3.08558407406636e-05
1419,1740,2492,4349,2.516862981979261e-05
1330,1644,2480,4546,2.4557361144797477e-05
1249,1576,2426,4749,2.079157142696845e-05
1186,1472,2397,4945,2.3567964733882502e-05
1119,1394,2360,5127,2.8400054528104694e-05
1044,1325,2304,5327,1.9955300127713922e-05
996,1242,2269,5493,2.3894608845253204e-05
942,1175,2203,5680,2.4093761354185038e-05
892,1099,2154,5855,2.3420812670971932e-05
847,1028,2088,6037,2.374845635033723e-05
805,962,2017,6216,1.6628841185328435e-05
778,899,1945,6378,2.048625108213665e-05
747,830,1897,6526,2.1170607575266803e-05
717,786,1834,6663,2.357453888962401e-05
686,753,1747,6814,1.668833368656973e-05
666,693,1681,6960,1.518472666598782e-05
649,634,1635,7082,1.4136073846849776e-05
634,580,1554,7232,1.8269734358062435e-05
616,541,1493,7350,1.3047903201955446e-05
604,516,1407,7473,1.8827339179222148e-05
588,486,1339,7587,1.905168340674582e-05
573,447,1296,7684,1.0772843815310366e-05
565,402,1238,7795,1.4296538807954594e-05
555,371,1174,7900,1.5347545160151635e-05
545,351,1102,8002,1.8315323265455637e-05
534,322,1035,8109,1.266532776058912e-05
527,307,976,8190,1.9441938594581142e-05
517,295,925,8263,1.6728527366825237e-05
509,281,875,8335,1.5717092337917486e-05
502,250,849,8399,9.385309175547515e-06
498,223,813,8466,1.2349521085572301e-05
493,203,762,8542,1.0647756251563889e-05
489,189,730,8592,8.404067568703253e-06
486,182,684,8648,1.8049238322142805e-05
480,162,658,8700,1.583080040526849e-05
475,153,616,8756,1.0252904989747095e-05
472,142,575,8811,1.105379513633014e-05
469,127,542,8862,3.9339412583891296e-06
468,116,496,8920,8.615936035290874e-06
466,108,463,8963,9.269644694518858e-06
464,102,443,8991,2.4324745076671597e-05
459,97,415,9029,2.6248785993647795e-05
454,90,394,9062,1.6771394709184017e-05
451,80,378,9091,1.759757857318833e-05
448,72,354,9126,1.2610976594027441e-05
446,66,330,9158,1.3588802826470989e-05
444,64,303,9189,1.4866351500014867e-05
442,60,285,9213,7.938398031277288e-06
441,56,274,9229,0.0
441,50,260,9249,8.721437292865864e-06
440,49,230,9281,0.0
440,48,211,9301,0.0
440,41,196,9323,1.1595547309833024e-05
439,37,188,9336,0.0
439,28,183,9350,2.4895129267958725e-05
437,27,164,9372,0.0
437,25,152,9386,0.0
437,22,140,9401,4.903563255966002e-05
434,22,126,9418,0.0
434,20,118,9428,0.0
434,19,108,9439,2.1334698754053594e-05
433,20,99,9448,0.0
433,18,94,9455,0.0
433,14,90,9463,2.5660764690787784e-05
432,15,85,9468,0.0
432,15,79,9474,0.0
432,14,74,9480,3.128128128128128e-05
431,14,69,9486,3.3625878476075186e-05
430,12,65,9493,0.0
430,12,62,9496,0.0
430,10,63,9497,0.0
430,9,58,9503,4.0096230954290296e-05
429,8,60,9503,0.0
429,7,58,9506,0.0
429,6,55,9510,4.238186056367875e-05
428,7,53,9512,0.0
428,7,51,9514,4.581271761040865e-05
427,6,45,9522,0.0
427,5,43,9525,0.0
427,4,41,9528,0.0
427,4,36,9533,0.0
427,3,35,9535,0.0
427,3,30,9540,0.0
427,2,27,9544,0.0
427,2,24,9547,0.0
427,2,23,9548,0.0
427,2,21,9550,0.00011152001784320286
426,3,20,9551,0.0
426,3,17,9554,0.0
426,2,16,9556,0.00014671361502347418
425,3,15,9557,0.0
425,3,13,9559,0.0
425,2,14,9559,0.0
425,1,15,9559,0.0
425,1,14,9560,0.0
425,1,14,9560,0.0
425,0,15,9560,0.0
425,0,12,9563,0.0
425,0,12,9563,0.000196078431372549
424,1,11,9564,0.0
424,1,11,9564,0.0
424,1,9,9566,0.0
424,1,8,9567,0.0
424,1,7,9568,0.0
424,1,5,9570,0.0
424,0,4,9572,0.0
424,0,2,9574,0.0
424,0,2,9574,0.0
424,0,2,9574,0.0
424,0,2,9574,0.0
424,0,2,9574,0.0
424,0,2,9574,0.0
424,0,2,9574,0.0
424,0,2,9574,0.0
424,0,1,9575,0.0
424,0,1,9575,0.0
424,0,1,9575,0.0
