S,I,R,Beta
9910,90,0,1.2333221213140486e-05
9899,95,6,9.570344691914654e-06
9890,93,17,1.1959511617034694e-05
9879,97,24,9.391993638489643e-06
9870,96,34,9.498480243161095e-06
9861,94,45,1.7261207378303094e-05
9845,105,50,8.70637742146122e-06
9836,104,60,7.820564957612539e-06
9828,104,68,9.783663629817477e-06
9818,109,73,1.6819883344764624e-05
9800,118,82,2.0754064337599445e-05
9776,133,91,1.5382154239936994e-05
9756,137,107,2.6186393250793823e-05
9721,157,122,1.769103202273363e-05
9694,169,137,2.014300311423036e-05
9661,190,149,1.4164383113876193e-05
9635,196,169,2.0651747985130742e-05
9596,225,179,1.945254967347506e-05
9554,248,198,1.8570164835535866e-05
9510,276,214,1.8668373489385698e-05
9461,309,230,1.983957989347514e-05
9403,339,258,1.8195410552773436e-05
9345,365,290,1.8176887501191024e-05
9283,396,321,1.9042085184496042e-05
9213,439,348,1.6812926767094234e-05
9145,480,375,1.594678330599599e-05
9075,508,417,1.475022233791024e-05
9007,536,457,1.3878094815143777e-05
8940,557,503,1.5463151510769985e-05
8863,593,544,1.8265677707063813e-05
8767,638,595,1.6269331452050346e-05
8676,672,652,1.6637302685020528e-05
8579,707,714,1.3519410988939967e-05
8497,729,774,1.501377150298992e-05
8404,760,836,1.2525363861820187e-05
8324,787,889,1.221189841898657e-05
8244,809,947,1.0045887213774681e-05
8177,821,1002,1.1618697582729968e-05
8099,827,1074,9.1073688617267e-06
8038,827,1135,9.326918419249797e-06
7976,828,1196,9.236647139486092e-06
7915,821,1264,1.0464412150105836e-05
7847,812,1341,1.0515141489860579e-05
7780,819,1401,8.003992579828055e-06
7729,805,1466,8.83982162847194e-06
7674,783,1543,1.0983996317365598e-05
7608,782,1610,9.24454269432365e-06
7553,772,1675,9.432480248386359e-06
7498,768,1734,8.335556148306214e-06
7450,755,1795,1.0311569403084582e-05
7392,762,1846,9.054265944029724e-06
7341,760,1899,7.707253421662042e-06
7298,739,1963,1.075423930259129e-05
7240,746,2014,1.0738672551952956e-05
7182,755,2063,9.589831827545317e-06
7130,742,2128,8.505876615644009e-06
7085,735,2180,9.60158234076976e-06
7035,717,2248,7.335309901974487e-06
6998,696,2306,8.212527060276664e-06
6958,671,2371,9.210039885898315e-06
6915,656,2429,7.715641147734687e-06
6880,634,2486,8.711759958917175e-06
6842,629,2529,8.829779966530486e-06
6804,625,2571,7.289829512051735e-06
6773,600,2627,7.6283281657561885e-06
6742,575,2683,7.996594998258805e-06
6711,542,2747,8.522660103668538e-06
6680,528,2792,7.655144256940664e-06
6653,515,2832,7.004650796268272e-06
6629,493,2878,6.73174633433463e-06
6607,478,2915,1.0449168594485499e-05
6574,474,2952,7.701994431458026e-06
6550,452,2998,7.768695534688915e-06
6527,436,3037,7.730766906133029e-06
6505,432,3063,4.626071113388561e-06
6492,413,3095,5.967486151702449e-06
6476,396,3128,7.018923016452356e-06
6458,384,3158,6.4519459068855165e-06
6442,369,3189,8.834301320349435e-06
6421,364,3215,8.9849412384843e-06
6400,357,3243,7.4404761904761905e-06
6383,342,3275,5.9551458415216585e-06
6370,328,3302,4.3075391507447255e-06
6361,323,3316,7.78739250356395e-06
6345,319,3336,5.928692649162201e-06
6333,298,3369,7.948139976282751e-06
6318,285,3397,7.775056507999978e-06
6304,284,3412,5.026989347251019e-06
6295,259,3446,9.813512593496707e-06
6279,252,3469,5.687893886651651e-06
6270,238,3492,1.0051867637006956e-05
6255,235,3510,9.52429545725122e-06
6241,233,3526,6.189169915407801e-06
6232,226,3542,5.680075431401729e-06
6224,216,3560,7.438350947348377e-06
6214,210,3576,6.896868821555014e-06
6205,199,3596,6.478808223227337e-06
6197,190,3613,5.095844338941593e-06
6191,185,3624,4.365534974483448e-06
6186,175,3639,4.618724308346035e-06
6181,168,3651,2.889037834839485e-06
6178,159,3663,2.0360337248626188e-06
6176,146,3678,1.1090212222301086e-06
6175,141,3684,4.594136732994515e-06
6171,130,3699,6.232626553482169e-06
6166,124,3710,2.6158015339060194e-06
6164,119,3717,4.089890336407113e-06
6161,110,3729,4.4266721754142625e-06
6158,109,3733,4.4694601785996285e-06
6155,103,3742,7.886870726301925e-06
6150,100,3750,3.2520325203252032e-06
6148,92,3760,5.303951797686063e-06
6145,92,3763,1.061308239289631e-05
6139,90,3771,9.049609961810647e-06
6134,90,3776,7.245589247545556e-06
6130,83,3787,5.896342302325124e-06
6127,76,3797,6.4425794370044586e-06
6124,72,3804,4.5358879454241965e-06
6122,70,3808,7.000513370980538e-06
6119,66,3815,1.2380711841408034e-05
6114,64,3822,2.5556100752371607e-06
